2016-03-03 20:36:07	Start
2016-03-03 20:36:19	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.420731	9.712677	0.833313	9.757434	0.421	9.713	0.833	9.757
0.020	0.344559	9.650787	0.773804	9.687889	0.402	9.697	0.818	9.740
0.041	0.239822	9.631744	0.766663	9.665184	0.356	9.677	0.802	9.717
0.061	0.242203	9.703156	0.816650	9.740473	0.312	9.675	0.798	9.713
0.080	0.373123	9.755524	0.771423	9.793087	0.300	9.685	0.782	9.722
0.101	0.349319	9.696014	0.795227	9.734840	0.301	9.697	0.787	9.733
0.121	0.504044	9.646027	0.764282	9.689377	0.367	9.700	0.787	9.739
0.141	0.280289	9.481781	0.421509	9.495283	0.377	9.645	0.688	9.678
0.162	-0.002975	9.369904	0.197754	9.371990	0.283	9.548	0.545	9.573
0.182	0.304092	9.310394	0.788086	9.348636	0.271	9.452	0.543	9.476
0.201	0.456436	9.303253	0.688110	9.339826	0.259	9.366	0.524	9.389
0.222	0.058914	9.555573	0.492920	9.568459	0.204	9.385	0.542	9.407
0.242	-0.295761	9.915009	0.557190	9.935056	0.131	9.521	0.632	9.548
0.263	-0.229111	10.279205	0.802368	10.313018	-0.002	9.763	0.635	9.789
0.284	0.177933	10.400604	0.823792	10.434695	-0.072	10.038	0.669	10.063
0.302	0.530228	9.862640	0.861877	9.914416	0.046	10.114	0.761	10.149
0.322	0.680191	9.365143	0.671448	9.413788	0.290	9.977	0.790	10.019
0.342	0.349319	8.991425	0.616699	9.019316	0.434	9.655	0.743	9.696
0.364	0.144608	8.305878	0.342957	8.314213	0.426	9.131	0.623	9.165
0.383	0.027969	8.396332	0.411987	8.406480	0.301	8.765	0.511	8.788
0.404	-0.676620	8.655792	0.304871	8.687549	-0.039	8.587	0.419	8.607
0.423	-0.683762	8.972382	-0.061707	8.998609	-0.297	8.583	0.250	8.602
0.443	-0.350510	10.057831	0.433411	10.073264	-0.421	9.021	0.272	9.041
0.464	-0.267197	11.076630	0.404846	11.087246	-0.495	9.691	0.270	9.712
0.483	0.066055	10.576752	0.097778	10.577410	-0.309	10.171	0.219	10.184
0.503	0.861099	9.955475	0.221558	9.995102	0.077	10.417	0.289	10.433
0.524	1.768021	9.667450	0.573853	9.844531	0.607	10.319	0.325	10.376
0.543	1.941788	9.607941	0.314392	9.807237	1.159	9.952	0.302	10.056
0.565	1.389542	9.450836	-0.211670	9.554786	1.490	9.670	0.225	9.800
0.584	1.363358	9.155670	-0.697266	9.282845	1.616	9.470	-0.005	9.622
0.606	1.234818	9.519867	-1.066223	9.658648	1.482	9.434	-0.415	9.576
0.625	1.380020	10.298248	-1.120972	10.450596	1.342	9.606	-0.774	9.737
0.645	1.058670	10.738617	-0.759155	10.817347	1.259	9.928	-0.911	10.052
0.665	0.661148	10.571991	-0.661560	10.613283	1.084	10.282	-0.902	10.385
0.686	0.468338	9.715057	-0.590149	9.744227	0.892	10.331	-0.783	10.406
0.705	0.789688	8.898590	-0.675842	8.959089	0.744	9.981	-0.672	10.033
0.725	1.068192	8.517731	-0.809143	8.622498	0.747	9.426	-0.684	9.485
