2016-03-03 20:36:55	Start
2016-03-03 20:37:08	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.107712	9.674591	0.088257	9.675593	-0.108	9.675	0.088	9.676
0.013	-0.138657	9.641266	-0.095032	9.642731	-0.115	9.666	0.042	9.667
0.034	-0.121994	9.622223	-0.030762	9.623045	-0.119	9.653	0.013	9.654
0.055	-0.119614	9.615082	0.045410	9.615933	-0.122	9.638	0.002	9.639
0.076	-0.072006	9.750763	0.073975	9.751309	-0.113	9.657	-0.002	9.658
0.095	-0.100571	9.722198	0.016846	9.722733	-0.104	9.678	0.026	9.678
0.116	-0.136276	9.746002	-0.023621	9.746983	-0.107	9.709	0.028	9.709
0.136	-0.160080	9.750763	0.100159	9.752591	-0.117	9.742	0.042	9.743
0.158	-0.117233	9.772186	0.116821	9.773588	-0.129	9.748	0.053	9.749
0.176	-0.133896	9.674591	0.162048	9.676874	-0.137	9.736	0.089	9.738
0.196	-0.107712	9.648407	0.095398	9.649480	-0.130	9.711	0.119	9.713
0.216	-0.026779	9.622223	0.066833	9.622492	-0.096	9.679	0.110	9.681
0.236	-0.060104	9.696014	0.112061	9.696848	-0.082	9.660	0.109	9.661
0.257	-0.038681	9.679352	0.052551	9.679572	-0.058	9.661	0.082	9.662
0.276	-0.022018	9.617462	0.159668	9.618813	-0.037	9.654	0.098	9.654
0.296	-0.041061	9.500824	0.123962	9.501721	-0.040	9.623	0.112	9.624
0.316	0.004166	9.431793	-0.021240	9.431818	-0.024	9.557	0.079	9.558
0.337	0.099380	9.424652	0.002563	9.425177	0.010	9.494	0.066	9.494
0.360	0.151749	9.415131	-0.185486	9.418180	0.054	9.443	-0.020	9.444
0.378	0.189835	9.703156	-0.799622	9.737898	0.111	9.494	-0.251	9.503
0.397	0.227921	9.484161	-0.197388	9.488953	0.167	9.507	-0.295	9.518
0.417	0.870621	9.065216	0.112061	9.107616	0.360	9.417	-0.268	9.438
0.438	0.918228	9.122345	-0.168823	9.169996	0.552	9.344	-0.263	9.376
0.460	0.089859	9.798370	-1.063843	9.856363	0.527	9.368	-0.329	9.406
0.480	-0.645676	10.110199	-1.497070	10.240813	0.308	9.524	-0.654	9.594
0.498	-0.110092	10.064972	-1.627991	10.196378	0.063	9.774	-1.089	9.866
0.521	-0.293381	9.941193	-1.754150	10.099031	-0.240	9.979	-1.486	10.098
0.539	-0.967026	9.876923	-1.751770	10.077571	-0.504	9.998	-1.658	10.153
0.564	-0.836105	9.857880	-1.644653	10.029045	-0.552	9.935	-1.695	10.101
0.580	-0.536179	10.317291	-1.880310	10.500931	-0.658	9.998	-1.758	10.177
0.599	-0.629013	10.617218	-1.770813	10.782243	-0.742	10.167	-1.762	10.347
0.619	-0.186264	10.443451	-1.896973	10.615972	-0.547	10.309	-1.798	10.482
0.639	0.080338	9.646027	-1.542297	9.768878	-0.318	10.256	-1.773	10.417
0.660	0.249344	9.089020	-1.180481	9.168751	-0.121	9.949	-1.598	10.084
0.681	0.085098	8.436798	-1.099548	8.508573	0.057	9.404	-1.430	9.516
0.699	-0.250534	8.334442	-1.475647	8.467776	0.041	8.877	-1.324	8.978
0.721	-0.781357	8.282074	-1.666077	8.484049	-0.174	8.536	-1.355	8.657
0.740	-0.719467	8.234467	-1.366150	8.377973	-0.417	8.322	-1.402	8.460
0.766	-0.836105	8.593903	-1.313782	8.733857	-0.647	8.361	-1.455	8.516
0.781	-1.131271	9.217560	-1.582764	9.420633	-0.867	8.582	-1.482	8.754
0.799	-0.671860	9.715057	-1.549438	9.860755	-0.840	8.940	-1.453	9.098
0.819	-0.669479	9.605560	-1.397095	9.729690	-0.827	9.283	-1.461	9.436
0.839	-0.564743	9.503204	-1.175720	9.592296	-0.759	9.510	-1.426	9.651
0.859	-0.650436	9.655548	-1.247131	9.757459	-0.639	9.620	-1.342	9.735
0.880	-0.724228	9.812653	-1.009094	9.890952	-0.652	9.644	-1.207	9.743
0.899	-0.764694	9.857880	-0.978149	9.935760	-0.676	9.707	-1.103	9.794
0.920	-0.762314	9.934052	-0.842468	9.998813	-0.725	9.815	-1.019	9.896
0.940	-1.014633	10.155426	-1.190002	10.275128	-0.816	9.940	-1.005	10.025
0.961	-1.338364	10.514862	-1.523254	10.708587	-0.970	10.116	-1.133	10.230
0.981	-1.321701	10.800507	-1.251892	10.952856	-1.109	10.351	-1.202	10.484
1.005	-0.821823	11.255157	-1.197144	11.348441	-1.124	10.681	-1.291	10.821
1.021	-0.864670	11.695526	-2.092163	11.912604	-1.087	11.067	-1.516	11.231
1.041	-0.609970	12.262054	-0.487793	12.286904	-0.905	11.503	-1.257	11.625
1.061	-0.221970	13.709320	0.016846	13.711127	-0.630	12.231	-0.940	12.315
1.086	-0.022018	13.959259	0.093018	13.959587	-0.430	12.907	-0.618	12.968
1.102	0.301712	11.514618	0.942810	11.557091	-0.138	12.861	0.141	12.879
1.124	0.523087	10.281586	1.440308	10.395149	0.145	12.366	0.623	12.406
1.142	0.999161	9.815033	2.256775	10.120584	0.450	11.393	1.183	11.508
1.168	1.387161	9.519867	2.604309	9.966670	0.803	10.283	1.811	10.510
1.186	1.729935	8.608185	2.237732	9.060958	1.160	9.556	2.135	9.886
1.206	1.694229	8.370148	1.295105	8.637539	1.453	9.078	2.098	9.446
1.226	0.956314	8.003571	0.666687	8.088025	1.442	8.625	1.701	8.938
1.253	0.813492	8.912872	-0.394958	8.958630	1.298	8.474	0.951	8.686
1.271	-0.121994	9.605560	-0.963867	9.654570	0.836	8.723	0.151	8.835
1.289	-0.238632	10.338715	0.278687	10.345223	0.352	9.215	-0.103	9.262
1.310	0.313614	9.491302	0.112061	9.497143	0.192	9.587	-0.242	9.614
1.323	0.594498	8.629608	-0.166443	8.651663	0.137	9.516	-0.185	9.537
1.345	0.592117	8.391571	-0.085510	8.412870	0.315	9.213	0.035	9.227
1.371	0.580215	8.179718	-0.123596	8.201201	0.520	8.673	-0.066	8.691
1.392	0.349319	8.144012	-0.111694	8.152266	0.529	8.336	-0.122	8.354
1.411	0.066055	7.877411	-0.394958	7.887583	0.397	8.148	-0.179	8.163
1.430	0.104141	7.706024	-0.485413	7.722000	0.275	7.977	-0.279	7.991
1.456	0.389786	7.520355	-0.278320	7.535591	0.227	7.812	-0.318	7.824
1.481	0.194595	7.477509	-0.463989	7.494417	0.189	7.645	-0.406	7.660
1.486	0.380264	8.201141	-1.113831	8.285164	0.267	7.726	-0.585	7.759
1.507	-0.564743	8.191620	-1.082886	8.282162	0.100	7.848	-0.735	7.899
1.531	-0.005356	8.503448	-0.675842	8.530266	0.001	8.093	-0.834	8.148
1.545	0.803970	9.012848	-0.128357	9.049545	0.154	8.477	-0.750	8.537
1.564	1.244339	10.305389	-0.175964	10.381733	0.370	9.003	-0.516	9.061
1.585	1.132462	11.885956	-0.454468	11.948429	0.794	9.927	-0.359	9.977
1.605	-0.314804	15.042328	-0.904358	15.072776	0.716	11.562	-0.416	11.613
1.624	-0.243393	16.277740	-0.816284	16.300012	0.455	13.378	-0.588	13.426
1.647	-0.293381	16.115875	-0.654419	16.131824	0.070	14.830	-0.707	14.863
1.666	-0.479050	14.011627	1.059448	14.059788	-0.333	15.362	-0.329	15.391
1.695	0.546890	12.488190	2.118713	12.678443	-0.117	14.723	0.427	14.793
1.716	0.139847	10.591034	2.511475	10.885635	-0.021	13.302	1.259	13.439
1.728	-0.121994	8.067841	2.856628	8.559513	0.021	11.290	2.137	11.546
1.749	-1.062241	6.918121	2.630493	7.477182	-0.124	9.516	2.529	9.900
1.779	-1.759689	7.027618	1.385559	7.375887	-0.701	8.151	2.346	8.575
1.798	-2.478561	8.841461	0.711914	9.209860	-1.356	7.714	1.896	8.156
1.805	-2.821335	11.255157	1.514099	11.701751	-2.030	8.511	1.561	8.941
1.827	-1.431198	11.188507	1.014221	11.325178	-2.123	9.578	1.156	9.903
1.850	-0.733749	9.788849	0.647644	9.837652	-1.866	10.268	0.972	10.519
1.866	0.218399	8.831940	0.961853	8.886845	-1.192	10.266	1.034	10.438
1.887	0.637344	8.024994	0.528625	8.067600	-0.327	9.459	0.788	9.529
1.906	0.480240	7.365631	-0.268799	7.386163	0.151	8.503	0.467	8.545
1.928	0.320755	6.589630	-0.440186	6.612100	0.414	7.703	0.195	7.738
1.947	0.368362	6.275421	-0.387817	6.298175	0.452	7.064	-0.142	7.091
1.970	-0.072006	6.408722	0.247742	6.413913	0.274	6.660	-0.212	6.678
1.987	-0.243393	6.680084	0.147766	6.686150	0.093	6.488	-0.108	6.503
2.008	-0.488571	6.870514	0.183472	6.890306	-0.109	6.559	0.048	6.572
2.028	-0.719467	7.191864	-0.218811	7.231073	-0.381	6.788	0.090	6.805
2.050	-0.778976	7.558441	-0.728210	7.633291	-0.558	7.075	-0.154	7.110
2.069	-0.790878	8.582001	-1.518494	8.751117	-0.694	7.551	-0.571	7.626
2.089	-1.543076	10.076874	-1.518494	10.306808	-0.958	8.352	-0.996	8.481
2.108	-0.626633	10.788605	-0.342590	10.812217	-0.935	9.251	-1.027	9.376
2.130	0.323135	10.602936	0.135864	10.608728	-0.659	10.013	-0.811	10.120
2.149	0.918228	9.998322	-0.485413	10.052124	-0.232	10.367	-0.553	10.445
2.173	-0.348129	11.467010	-1.856506	11.621538	0.067	10.714	-0.637	10.774
2.192	-1.576401	15.558868	-1.968384	15.761915	-0.171	11.907	-1.044	12.011
2.214	-0.590927	16.137299	-0.478271	16.155195	-0.399	13.290	-1.197	13.398
2.229	-0.188644	15.796906	1.628357	15.881730	-0.676	14.740	-0.669	14.855
2.250	0.946793	13.599823	1.616455	13.728239	-0.352	15.273	0.200	15.382
2.269	0.877762	10.312531	2.830444	10.729873	0.261	13.962	1.399	14.124
2.290	1.201492	8.460602	2.371033	8.868323	0.709	12.042	2.112	12.302
2.310	1.541885	8.229706	1.433167	8.494671	1.142	10.151	2.063	10.455
2.330	0.601639	9.277069	0.683350	9.321639	1.056	9.070	1.829	9.354
2.351	0.116043	10.248260	0.630981	10.268322	0.865	9.054	1.280	9.238
2.375	0.292191	9.991180	0.516724	10.008799	0.638	9.437	0.816	9.523
2.396	0.201736	8.722443	0.483398	8.738156	0.303	9.560	0.579	9.584
2.420	-0.124374	7.694122	0.400085	7.705521	0.121	9.164	0.508	9.180
2.430	0.070816	7.163300	0.200134	7.166445	0.110	8.393	0.400	8.405
2.450	0.056534	7.253754	-0.014099	7.253988	0.051	7.708	0.267	7.716
2.470	0.108902	7.377533	0.019226	7.378362	0.028	7.372	0.151	7.376
2.498	0.047012	7.229950	0.185852	7.232491	0.071	7.256	0.098	7.258
2.518	-0.055344	7.006195	0.207275	7.009479	0.039	7.217	0.100	7.219
2.532	-0.067245	6.889557	0.023987	6.889927	0.008	7.126	0.109	7.128
2.551	0.089859	6.796722	-0.130737	6.798574	0.004	6.981	0.072	6.983
2.578	0.415970	7.153778	-0.390198	7.176477	0.096	6.962	-0.072	6.969
2.601	0.444534	7.346588	-1.092407	7.440653	0.221	7.047	-0.397	7.076
2.611	0.368362	8.351105	-1.416138	8.478330	0.330	7.412	-0.757	7.474
2.634	0.127945	9.374664	-0.840088	9.413100	0.339	8.057	-0.935	8.127
2.662	0.263626	10.243500	-0.342590	10.252617	0.301	8.829	-0.923	8.896
2.688	0.218399	10.983795	-0.509216	10.997761	0.245	9.738	-0.777	9.785
2.692	0.213638	12.193024	-0.730591	12.216760	0.206	10.699	-0.606	10.720
2.718	-0.152939	13.504608	-0.473511	13.513772	0.136	11.731	-0.514	11.745
2.739	0.270767	13.918793	-1.097168	13.964594	0.137	12.650	-0.703	12.673
2.773	0.227921	14.221100	-0.490173	14.231370	0.140	13.459	-0.698	13.482
2.776	-0.079147	15.937347	0.352478	15.941441	0.067	14.395	-0.427	14.413
2.799	0.318375	14.511505	2.247253	14.687930	0.184	14.647	0.253	14.706
2.825	0.425491	11.586029	2.930420	11.958448	0.223	14.064	1.260	14.205
2.832	0.454056	8.727203	2.099670	8.987706	0.280	12.691	1.907	12.894
2.858	-0.778976	8.532013	0.919006	8.616648	0.105	10.839	2.049	11.063
2.885	-2.152451	9.795990	0.845215	10.065230	-0.513	9.660	1.699	9.907
2.893	-2.380966	11.719330	1.416504	12.042350	-1.215	9.694	1.320	9.928
2.914	-0.859909	11.405121	1.490295	11.534175	-1.543	10.363	1.168	10.565
2.935	0.382645	9.534149	1.376038	9.640534	-1.253	10.614	1.282	10.821
2.957	0.818253	8.046417	1.133240	8.166921	-0.510	10.176	1.354	10.346
2.986	0.775406	7.068085	-0.064087	7.110779	0.279	9.013	0.984	9.113
2.995	0.135086	6.282562	-0.404480	6.297019	0.528	7.733	0.510	7.804
3.014	0.125565	5.892181	-0.249756	5.898809	0.464	6.822	0.104	6.868
3.035	0.170792	5.811249	-0.026001	5.813816	0.302	6.264	-0.186	6.280
3.063	0.130325	6.046906	0.402466	6.061685	0.140	6.008	-0.069	6.018
3.086	-0.119614	6.534882	0.114441	6.536978	0.077	6.071	0.060	6.078
3.095	-0.407639	6.941925	0.000183	6.953883	-0.057	6.334	0.123	6.342
3.115	-0.536179	7.251373	-0.463989	7.285958	-0.233	6.694	0.013	6.710
3.138	-0.417160	8.108307	-0.961487	8.175764	-0.370	7.209	-0.328	7.238
3.160	-0.462387	9.158051	-1.166199	9.243576	-0.456	7.865	-0.648	7.915
3.191	-0.631393	10.098297	-1.201904	10.189153	-0.512	8.654	-0.948	8.724
3.197	-0.759933	10.564850	-1.406616	10.685135	-0.568	9.482	-1.184	9.573
3.219	-0.564743	10.900482	-0.785339	10.943318	-0.605	10.180	-1.140	10.265
3.243	-0.305283	11.202789	-0.623474	11.224278	-0.565	10.692	-1.004	10.760
3.270	-0.381454	11.371796	-0.316406	11.382590	-0.503	11.010	-0.783	11.059
3.291	-0.555222	11.671722	-0.040283	11.684990	-0.452	11.287	-0.441	11.309
3.296	-0.364792	12.138275	-0.859131	12.174108	-0.402	11.596	-0.460	11.616
3.319	-0.728989	13.366547	-0.859131	13.413952	-0.508	12.137	-0.519	12.164
3.341	-0.852768	15.263702	0.771423	15.306957	-0.625	13.110	-0.247	13.145
3.366	0.320755	14.613861	1.794983	14.727179	-0.406	13.846	0.212	13.906
3.397	0.749222	11.347992	2.763794	11.703709	-0.128	13.648	1.118	13.788
3.402	1.698990	7.696503	2.080627	8.151793	0.479	12.231	1.853	12.472
3.429	1.201492	7.656036	0.340576	7.757221	0.993	10.329	1.745	10.585
3.438	0.342178	10.134003	-0.404480	10.147842	0.998	9.209	1.195	9.440
3.467	-0.148178	12.145416	0.323914	12.150638	0.774	9.408	0.585	9.552
3.504	0.049393	12.619110	0.826172	12.646222	0.361	10.639	0.272	10.675
3.509	-0.095810	10.888580	0.949951	10.930360	0.037	11.447	0.424	11.469
3.531	-0.410019	8.555817	0.828552	8.605615	-0.151	11.052	0.732	11.083
3.560	-0.671860	7.191864	0.328674	7.230652	-0.282	9.814	0.733	9.853
3.562	-0.917038	6.399200	0.057312	6.464829	-0.524	8.259	0.541	8.308
3.584	-0.088669	5.930267	-0.214050	5.934792	-0.522	7.019	0.250	7.059
3.610	-0.038681	6.273041	-0.073608	6.273592	-0.429	6.449	0.025	6.476
3.618	-0.152939	6.494415	-0.359253	6.506142	-0.299	6.274	-0.147	6.295
3.639	-0.079147	6.530121	-0.842468	6.584717	-0.090	6.307	-0.372	6.325
3.665	0.266006	6.772919	-1.449463	6.931387	-0.001	6.518	-0.681	6.574
3.690	0.646866	7.577484	-2.363525	7.963853	0.170	6.844	-1.254	6.997
3.699	-0.298141	8.770050	-0.971008	8.828676	0.134	7.413	-1.407	7.577
3.736	0.216019	10.019745	-0.390198	10.029666	0.208	8.285	-1.294	8.438
3.740	0.675430	10.300629	-0.325928	10.327894	0.310	9.167	-1.013	9.288
3.780	0.627823	11.328949	-0.518738	11.358183	0.305	10.105	-0.551	10.136
3.782	-0.950363	13.142792	-0.797241	13.201202	0.142	11.198	-0.508	11.229
3.828	-1.333603	14.271088	-1.413757	14.402817	-0.245	12.261	-0.764	12.323
3.831	-0.736130	15.182770	-1.261414	15.252854	-0.598	13.481	-0.998	13.554
3.878	0.127945	15.889740	0.078735	15.890450	-0.723	14.622	-0.848	14.687
3.881	0.149368	16.399139	0.212036	16.401190	-0.448	15.436	-0.596	15.487
3.883	-0.728989	12.602448	0.873779	12.653719	-0.297	15.019	-0.024	15.050
