2016-03-03 20:35:19	Start
2016-03-03 20:35:31	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.204117	9.448456	0.588135	9.468943	0.204	9.448	0.588	9.469
0.025	0.196976	9.384186	0.559570	9.402918	0.202	9.432	0.581	9.452
0.042	0.285049	9.460358	0.519104	9.478876	0.223	9.435	0.564	9.455
0.062	0.213638	9.643646	0.640503	9.667254	0.225	9.484	0.577	9.504
0.089	0.213638	9.762665	0.576233	9.781989	0.227	9.563	0.574	9.583
0.102	0.192215	9.845978	0.478638	9.859479	0.226	9.678	0.554	9.697
0.124	0.149368	9.676971	0.407227	9.686688	0.192	9.732	0.526	9.749
0.143	0.189835	9.748383	0.128723	9.751080	0.186	9.758	0.398	9.770
0.163	0.411209	9.815033	0.409607	9.832179	0.236	9.772	0.356	9.782
0.183	0.246964	9.417511	0.878540	9.461625	0.249	9.664	0.456	9.683
0.203	0.042252	9.636505	0.588135	9.654528	0.223	9.654	0.501	9.675
0.223	-0.150558	9.762665	0.481018	9.775667	0.137	9.658	0.589	9.681
0.243	-0.081528	9.938812	0.521484	9.952818	0.014	9.689	0.617	9.711
0.263	0.063675	9.660309	0.240601	9.663514	-0.032	9.750	0.458	9.762
0.283	0.242203	9.684113	0.461975	9.698150	0.018	9.761	0.426	9.773
0.304	0.346939	9.188995	0.345337	9.202025	0.143	9.618	0.392	9.629
0.324	-0.072006	8.858124	0.204895	8.860786	0.145	9.348	0.313	9.356
0.344	-0.393356	8.881927	-0.173584	8.892328	0.031	9.153	0.210	9.163
0.364	-0.300522	8.831940	-0.175964	8.838803	-0.105	8.940	0.050	8.948
0.385	-0.590927	9.031891	-0.309265	9.056483	-0.339	8.901	-0.113	8.912
0.406	-1.233627	10.060211	-0.832947	10.169734	-0.630	9.201	-0.373	9.239
0.427	-1.128891	11.081390	-1.670837	11.263361	-0.813	9.751	-0.747	9.832
0.447	-0.552841	10.657684	-1.749390	10.814446	-0.877	10.208	-1.141	10.326
