2016-03-03 20:31:24	Start
2016-03-03 20:31:31	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.231491	9.646027	1.176086	9.720216	-0.231	9.646	1.176	9.720
0.020	-0.238632	9.617462	1.230835	9.698839	-0.233	9.639	1.190	9.715
0.038	-0.229111	9.581757	1.135620	9.651538	-0.233	9.623	1.180	9.698
0.059	-0.271957	9.598419	1.199890	9.676949	-0.243	9.611	1.186	9.687
0.078	-0.281479	9.591278	1.252258	9.676776	-0.255	9.597	1.205	9.676
0.098	-0.179123	9.565094	1.316528	9.656933	-0.240	9.584	1.226	9.666
0.119	-0.160080	9.479401	1.276062	9.566243	-0.223	9.559	1.261	9.644
0.138	-0.264816	9.548431	1.185608	9.625400	-0.221	9.546	1.258	9.631
0.158	-0.267197	9.548431	1.197510	9.626939	-0.218	9.535	1.244	9.619
0.179	-0.207687	9.546051	1.230835	9.627314	-0.225	9.531	1.223	9.611
0.199	-0.252914	9.631744	1.192749	9.708611	-0.248	9.569	1.202	9.647
0.219	-0.262436	9.672211	1.009460	9.728286	-0.248	9.600	1.158	9.673
0.238	-0.164841	9.686493	1.199890	9.761919	-0.222	9.634	1.158	9.707
0.260	-0.081528	9.534149	1.406982	9.637751	-0.190	9.631	1.202	9.709
0.279	-0.117233	9.462738	1.399841	9.566437	-0.157	9.589	1.254	9.674
0.299	-0.279099	9.424652	1.161804	9.500092	-0.161	9.527	1.292	9.617
0.320	-0.324326	9.493683	0.852356	9.537385	-0.201	9.479	1.205	9.560
0.339	-0.233871	9.591278	1.149902	9.662794	-0.239	9.493	1.141	9.567
0.360	-0.179123	9.631744	1.016602	9.686901	-0.254	9.535	1.045	9.597
0.380	-0.091049	9.496063	0.835693	9.533200	-0.207	9.553	0.964	9.605
0.400	0.073196	9.393707	0.809509	9.428807	-0.108	9.528	0.953	9.578
0.420	0.075577	9.355621	0.916626	9.400722	-0.030	9.469	0.895	9.512
0.440	0.094620	9.503204	0.966614	9.552705	0.038	9.437	0.882	9.479
0.460	0.249344	9.500824	0.949951	9.551452	0.123	9.438	0.911	9.483
0.480	0.349319	9.660309	0.828552	9.702066	0.192	9.505	0.915	9.552
0.501	0.442154	9.655548	0.761902	9.695649	0.284	9.580	0.877	9.625
0.521	0.456436	9.700775	0.402466	9.719843	0.374	9.629	0.736	9.667
0.541	0.480240	9.707916	0.312012	9.724794	0.432	9.681	0.576	9.711
0.561	0.339798	9.707916	0.207275	9.716072	0.430	9.693	0.421	9.714
0.581	0.080338	9.748383	-0.035522	9.748778	0.339	9.716	0.222	9.727
0.601	-0.217209	9.953094	-0.214050	9.957765	0.171	9.779	0.067	9.787
0.621	-0.400497	10.122101	-0.049805	10.130143	-0.049	9.883	-0.023	9.888
0.642	-0.529037	10.310150	0.811890	10.355590	-0.267	10.033	0.128	10.048
0.662	-0.426682	10.022125	1.266541	10.110845	-0.393	10.102	0.454	10.139
0.682	-0.464767	9.419891	1.216553	9.509488	-0.455	9.969	0.811	10.027
0.702	-0.762314	9.003326	0.492920	9.048977	-0.546	9.689	0.947	9.756
