2016-03-03 20:34:00	Start
2016-03-03 20:34:07	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.474289	12.811920	1.166565	12.873660	-0.474	12.812	1.167	12.874
0.020	-0.000595	12.083527	2.287720	12.298182	-0.356	12.630	1.447	12.730
0.041	0.637344	10.836212	2.540039	11.148161	-0.078	12.136	1.790	12.298
0.061	0.192215	9.446075	1.997314	9.656840	0.089	11.294	1.998	11.494
0.080	0.104141	8.010712	1.749756	8.200244	0.233	10.094	2.144	10.326
0.100	0.075577	7.627472	1.587891	7.791369	0.252	8.980	1.969	9.199
0.120	-0.069626	8.070221	1.721191	8.252019	0.076	8.289	1.764	8.475
0.141	0.135086	8.365387	1.704529	8.538347	0.061	8.018	1.691	8.195
0.161	0.385025	8.789093	2.013977	9.025104	0.132	8.213	1.757	8.402
0.180	0.282669	8.717682	1.916382	8.930308	0.183	8.486	1.839	8.686
0.201	0.132706	8.660553	1.447449	8.781680	0.234	8.633	1.771	8.819
0.221	-0.398117	9.286591	0.883301	9.336995	0.101	8.863	1.565	9.019
0.242	-0.721848	9.945953	0.783325	10.002832	-0.176	9.153	1.258	9.263
0.261	-0.400497	10.188751	0.750000	10.224165	-0.347	9.520	0.966	9.586
0.281	-0.305283	9.884064	0.835693	9.924027	-0.456	9.826	0.813	9.872
0.302	0.030350	9.167572	0.985657	9.220457	-0.349	9.797	0.839	9.843
0.323	0.032730	8.736725	1.123718	8.808755	-0.161	9.494	0.924	9.544
0.343	-0.226730	8.510590	0.980896	8.569930	-0.117	9.075	0.981	9.131
0.362	-0.683762	8.115448	0.964233	8.201084	-0.212	8.633	1.014	8.700
0.383	-0.436203	8.277313	0.400085	8.298449	-0.328	8.410	0.867	8.470
0.403	-0.348129	8.858124	-0.009338	8.864967	-0.424	8.440	0.584	8.484
0.423	-0.041061	9.296112	0.190613	9.298157	-0.377	8.637	0.386	8.666
0.444	0.166031	9.208038	0.838074	9.247589	-0.165	8.910	0.355	8.927
0.463	0.254105	8.846222	0.609558	8.870838	0.008	9.052	0.407	9.070
0.483	0.032730	8.972382	-0.402100	8.981447	0.103	9.081	0.309	9.100
0.503	-0.119614	9.191376	-0.454468	9.203382	0.083	9.055	0.148	9.076
0.523	0.368362	9.084259	-0.128357	9.092630	0.134	9.024	-0.094	9.037
0.545	0.615921	8.996185	0.150146	9.018495	0.224	9.061	-0.209	9.074
0.564	0.680191	9.834076	-0.328308	9.863037	0.386	9.276	-0.190	9.294
0.584	0.137466	10.881439	-0.480652	10.892917	0.450	9.699	-0.197	9.717
0.605	-0.141037	11.735992	-0.954346	11.775576	0.323	10.362	-0.403	10.388
0.624	-0.909897	12.507233	-0.859131	12.569681	-0.058	11.240	-0.656	11.275
0.644	-1.231247	13.959259	0.073975	14.013649	-0.536	12.271	-0.555	12.313
0.664	0.220779	15.975433	0.840454	15.999049	-0.515	13.544	-0.225	13.589
0.684	2.163162	16.006378	1.730713	16.244345	0.061	14.612	0.447	14.707
0.705	2.855850	13.866425	2.811401	14.433904	1.002	14.952	1.364	15.173
0.726	3.274796	10.829071	3.863525	11.954911	2.129	14.169	2.312	14.658
0.747	3.029617	8.067841	3.873047	9.448234	2.831	12.192	3.070	13.020
0.765	3.031998	6.415863	3.066101	7.730284	3.048	9.795	3.404	10.892
0.787	2.165543	6.758636	2.142517	7.413442	2.875	8.018	3.236	9.137
0.807	1.591873	8.848602	0.957092	9.041451	2.455	7.523	2.510	8.408
0.827	0.513565	11.021881	0.673828	11.054396	1.826	8.261	1.710	8.810
0.848	0.375504	12.219208	1.268921	12.290655	1.162	9.712	1.261	9.950
0.868	0.832535	11.871674	1.307007	11.972385	0.828	10.990	1.052	11.090
0.891	1.089615	9.862640	1.347473	10.013722	0.703	11.244	1.149	11.333
0.907	1.049149	7.827423	1.002319	7.960773	0.837	10.445	1.231	10.559
0.929	0.813492	6.218292	0.595276	6.299467	0.946	8.945	1.063	9.062
