2016-03-03 20:32:29	Start
2016-03-03 20:32:36	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.365982	9.538910	1.471252	9.658640	0.366	9.539	1.471	9.659
0.018	0.139847	9.527008	1.556946	9.654404	0.309	9.536	1.493	9.658
0.050	0.432632	9.453217	1.768799	9.627000	0.326	9.515	1.567	9.650
0.058	0.608780	9.460358	1.416504	9.585169	0.387	9.495	1.553	9.631
0.083	0.651627	9.800751	1.561707	9.945766	0.458	9.560	1.576	9.703
0.102	0.718277	9.955475	1.145142	10.046828	0.603	9.667	1.473	9.801
0.139	0.749222	9.722198	1.385559	9.848972	0.682	9.735	1.377	9.857
0.142	0.494522	9.265167	1.273682	9.365369	0.653	9.686	1.342	9.802
0.158	0.220779	8.572479	0.835693	8.615947	0.546	9.379	1.160	9.469
0.178	0.932510	10.279205	1.161804	10.386599	0.599	9.460	1.164	9.554
0.198	0.749222	9.510345	0.819031	9.574906	0.599	9.407	1.023	9.486
0.219	0.444534	10.676727	0.559570	10.700618	0.587	9.760	0.844	9.820
0.238	0.613541	10.617218	1.730713	10.774837	0.685	10.271	1.068	10.359
0.260	-0.683762	9.229462	0.988037	9.307347	0.281	10.008	1.024	10.089
0.279	0.208878	10.450592	0.295349	10.456851	0.146	10.243	0.893	10.310
0.299	-0.198166	10.255402	1.404602	10.353040	-0.015	10.138	1.105	10.223
0.320	-0.079147	9.565094	3.063721	10.044086	-0.188	9.875	1.438	10.040
0.340	-0.157700	8.015472	-0.809143	8.057753	-0.057	9.572	0.989	9.728
0.360	1.015823	8.058319	-2.299255	8.441267	0.145	8.974	0.340	9.224
0.381	0.618301	7.189484	-4.105957	8.302401	0.349	8.207	-1.038	8.711
0.402	-0.788498	8.329681	-2.227844	8.658441	0.172	7.898	-2.361	8.365
0.421	1.275284	10.086395	-3.879822	10.881853	0.530	8.416	-3.128	9.071
0.440	1.363358	10.626740	-4.203552	11.508961	0.617	9.058	-3.604	9.838
0.461	1.622818	9.857880	-3.563232	10.606976	0.868	9.725	-3.469	10.414
0.481	0.989639	7.863129	-2.913391	8.443698	1.313	9.609	-3.640	10.360
0.501	1.187210	8.441559	-2.494446	8.882097	1.291	9.197	-3.294	9.860
0.521	0.615921	9.574615	-2.330200	9.873320	1.104	8.934	-2.825	9.452
0.541	0.365982	9.248505	-2.480164	9.582275	0.790	8.782	-2.555	9.195
0.562	0.363602	8.620087	-2.527771	8.990424	0.633	8.971	-2.458	9.332
0.581	0.327896	8.208282	-2.863403	8.699569	0.418	8.913	-2.550	9.286
0.602	0.756363	8.110687	-2.403992	8.493204	0.453	8.547	-2.569	8.941
