2016-03-03 20:32:52	Start
2016-03-03 20:32:59	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.207443	4.963837	8.588562	9.993047	-1.207	4.964	8.589	9.993
0.020	-1.331223	5.413727	8.074402	9.812062	-1.238	5.076	8.460	9.948
0.041	-1.226486	5.013824	7.360291	8.989804	-1.243	5.089	8.153	9.697
0.060	-0.819443	4.982880	7.476929	9.022474	-1.146	5.094	7.875	9.454
0.080	-0.857529	5.068573	7.972046	9.485742	-1.059	5.120	7.721	9.328
0.100	-1.031296	4.371124	8.395752	9.521499	-0.984	4.859	7.801	9.255
0.120	-0.464767	4.882904	7.798279	9.212596	-0.793	4.826	7.911	9.311
0.142	0.132706	5.563690	7.357910	9.225568	-0.555	4.972	7.881	9.361
0.161	-0.931320	5.166168	6.910400	8.678150	-0.574	4.996	7.616	9.159
0.181	-1.147934	5.209015	7.212708	8.970771	-0.603	5.205	7.320	9.022
0.201	0.101761	5.066193	7.165100	8.775837	-0.461	5.251	7.162	8.913
0.222	-0.293381	5.694611	6.860413	8.920758	-0.568	5.284	7.037	8.836
0.242	-0.467148	6.037384	6.746155	9.065254	-0.452	5.502	6.996	8.933
0.262	0.377884	6.868134	6.705688	9.606264	-0.070	5.917	6.869	9.092
0.284	-0.005356	7.798859	7.903015	11.103147	-0.097	6.600	7.054	9.674
0.305	-0.645676	8.777191	8.300537	12.097723	-0.185	7.370	7.414	10.468
0.324	-0.002975	8.955719	8.390991	12.272475	-0.069	8.100	7.825	11.270
0.345	-0.709946	8.615326	6.708069	10.941940	-0.341	8.537	7.826	11.604
0.364	-1.283615	8.734344	5.898743	10.617514	-0.661	8.771	7.325	11.482
0.384	0.292191	8.912872	3.949219	9.752999	-0.426	8.805	6.237	10.896
0.404	1.194351	9.407990	3.834961	10.229549	-0.127	8.918	5.098	10.385
0.425	0.634964	9.569855	3.044678	10.062573	0.209	9.156	4.182	10.166
0.445	0.382645	9.067596	2.832825	9.507503	0.626	9.240	3.415	9.888
0.465	-0.548080	7.810760	5.041809	9.312798	0.416	8.964	3.689	9.778
0.487	-1.262192	8.191620	2.837585	8.760574	-0.198	8.660	3.439	9.411
0.505	-0.195786	8.853363	0.035889	8.855600	-0.406	8.481	2.687	9.109
0.525	1.249100	8.213043	-0.742493	8.340601	-0.189	8.267	1.793	8.817
0.546	0.370743	7.896454	0.492920	7.920505	0.040	8.289	0.656	8.469
0.566	-0.962265	7.946442	-0.625854	8.028922	0.115	8.227	-0.210	8.286
0.589	-0.586166	8.815277	-1.313782	8.931894	0.018	8.218	-0.547	8.305
0.612	-1.014633	9.803131	-1.673218	9.996525	-0.548	8.615	-0.780	8.719
0.630	-0.198166	10.198273	-3.225220	10.697947	-0.690	9.191	-1.710	9.414
0.666	0.475479	9.374664	-3.406128	9.985596	-0.331	9.548	-2.405	9.903
0.669	-0.026779	9.053314	-1.637512	9.200254	-0.191	9.607	-2.486	9.970
0.689	0.049393	9.315155	-0.901978	9.358852	0.075	9.485	-2.293	9.811
0.706	0.132706	9.569855	-0.780579	9.602554	0.158	9.328	-1.682	9.537
0.725	-0.357651	9.584137	-0.728210	9.618414	-0.051	9.381	-1.012	9.445
0.745	0.246964	9.527008	-0.992432	9.581743	0.018	9.499	-0.851	9.540
0.765	-0.617111	9.403229	-1.489929	9.540515	-0.149	9.521	-0.998	9.586
0.785	-0.407639	9.293732	-1.304260	9.393653	-0.284	9.452	-1.129	9.534
0.806	-0.571884	9.617462	-1.232849	9.713009	-0.337	9.460	-1.255	9.557
0.826	-0.719467	9.741241	-0.811523	9.801428	-0.579	9.514	-1.210	9.612
0.845	-0.426682	9.358002	-0.951965	9.415970	-0.531	9.503	-1.075	9.581
0.865	-0.681381	9.177094	-0.802002	9.237236	-0.600	9.473	-0.950	9.542
0.894	-1.028915	9.148529	-0.423523	9.215944	-0.714	9.356	-0.747	9.418
0.906	-0.986069	9.260406	-1.378052	9.414164	-0.781	9.236	-0.889	9.321
0.927	-0.764694	10.098297	-2.282593	10.381261	-0.865	9.421	-1.222	9.562
0.948	-1.202682	11.343231	-2.087402	11.596232	-0.996	9.963	-1.543	10.152
0.967	-1.219345	12.126373	-1.197144	12.246178	-1.043	10.707	-1.736	10.909
0.987	-0.188644	12.438202	-0.135498	12.440370	-0.844	11.502	-1.426	11.666
1.007	-0.355270	13.278473	0.747620	13.304247	-0.741	12.297	-0.668	12.397
1.027	-1.014633	14.537689	0.440552	14.579711	-0.694	13.095	-0.036	13.143
1.049	-1.421677	15.185150	-0.959106	15.281683	-0.745	13.860	0.023	13.902
1.067	-1.821579	14.292511	-1.235229	14.460975	-1.153	14.323	-0.252	14.407
1.088	-1.266953	13.073761	0.188232	13.136355	-1.381	14.272	-0.391	14.365
1.107	2.108414	8.558197	3.032776	9.321260	-0.600	12.777	0.257	13.050
1.128	2.932022	6.730072	3.197021	8.006970	0.488	10.664	1.296	11.231
1.148	2.505936	6.361115	1.859253	7.085218	1.570	8.681	2.069	9.387
1.168	1.941788	7.582245	0.333435	7.834038	2.372	7.308	2.106	8.062
1.188	0.744461	8.979523	-0.473511	9.022764	2.031	7.413	1.229	7.987
1.208	-0.102951	10.305389	-0.021240	10.305925	1.272	8.307	0.424	8.562
1.228	-0.662338	10.062592	1.002319	10.134056	0.480	9.232	0.210	9.324
1.250	-0.748032	8.996185	1.071350	9.090583	-0.192	9.586	0.395	9.638
1.271	-0.324326	7.301361	0.069214	7.308889	-0.459	9.166	0.530	9.210
1.290	0.182693	6.689606	-0.078369	6.692559	-0.388	8.262	0.516	8.307
1.308	0.644485	6.991913	-0.054565	7.021765	-0.061	7.495	0.252	7.528
1.329	0.856339	7.298981	0.395325	7.359668	0.340	7.070	0.083	7.096
1.349	0.970596	7.432281	0.985657	7.559920	0.664	7.103	0.312	7.158
1.383	0.827774	7.432281	0.219177	7.481448	0.825	7.289	0.386	7.356
1.389	0.330276	7.679840	-0.682983	7.717220	0.746	7.461	0.229	7.530
1.409	0.382645	8.296356	-1.673218	8.472048	0.628	7.710	-0.288	7.808
1.430	0.432632	9.379425	-1.554199	9.517159	0.493	8.197	-0.923	8.297
1.452	0.720657	10.638641	-1.180481	10.728167	0.467	8.999	-1.273	9.109
