2016-03-03 20:55:39	Start
2016-03-03 20:55:45	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.481430	6.118317	7.679260	9.830392	-0.481	6.118	7.679	9.830
0.019	-0.148178	6.092133	7.105591	9.360847	-0.398	6.112	7.536	9.713
0.040	-0.012497	5.846954	7.450745	9.471041	-0.281	6.044	7.479	9.623
0.060	-0.231491	6.044525	7.441223	9.589665	-0.218	6.025	7.419	9.563
0.080	-0.481430	5.970734	8.583801	10.467238	-0.218	5.989	7.645	9.722
0.101	-0.205307	5.899323	8.521912	10.366636	-0.233	5.940	7.999	9.974
0.124	0.132706	5.844574	7.988708	9.899299	-0.196	5.940	8.134	10.081
0.142	0.396927	5.873138	7.800659	9.772491	-0.039	5.897	8.224	10.126
0.164	0.301712	5.816010	8.407654	10.227690	0.157	5.858	8.180	10.067
0.183	0.158890	5.756500	8.736145	10.463402	0.248	5.823	8.233	10.091
0.204	0.166031	5.561310	8.017273	9.758709	0.256	5.752	8.240	10.056
0.224	0.463577	5.206635	6.834229	8.604105	0.273	5.585	7.999	9.763
0.245	0.142227	4.975739	6.703308	8.349404	0.233	5.375	7.573	9.294
0.263	0.106522	5.189972	6.831848	8.580286	0.220	5.233	7.097	8.823
0.284	0.332657	5.242340	6.984192	8.739092	0.261	5.154	6.838	8.568
0.303	0.323135	5.185211	7.029419	8.740913	0.226	5.148	6.887	8.602
0.327	0.504044	5.447052	7.407898	9.208767	0.317	5.266	7.063	8.817
0.343	0.308853	5.551788	7.860168	9.628084	0.367	5.357	7.320	9.079
0.364	1.287186	6.213531	8.100586	10.290010	0.606	5.599	7.600	9.467
0.384	1.051529	6.165924	8.548096	10.592180	0.788	5.845	7.979	9.930
0.407	0.765884	6.189728	8.993225	10.944286	0.853	6.030	8.376	10.364
0.427	0.475479	5.532745	10.359558	11.754054	0.895	6.025	9.000	10.895
0.446	0.992020	5.356598	11.454529	12.683985	0.821	5.811	9.839	11.494
0.464	0.480240	5.547028	10.721375	12.080895	0.678	5.657	10.382	11.866
0.486	0.794449	5.282806	10.916565	12.153624	0.686	5.430	10.863	12.168
0.505	0.201736	4.980499	11.502136	12.535757	0.617	5.292	11.149	12.364
0.530	0.394547	5.080475	12.254333	13.271608	0.468	5.223	11.349	12.510
0.545	0.394547	5.168549	12.197205	13.252975	0.446	5.128	11.718	12.803
0.566	0.439774	5.209015	11.544983	12.673353	0.358	5.110	11.875	12.933
0.585	0.216019	4.599640	11.028442	11.951146	0.361	5.014	11.756	12.787
0.607	-0.357651	3.899811	10.330994	11.048343	0.173	4.719	11.275	12.231
0.628	-1.136032	2.973846	9.257446	9.789517	-0.209	4.171	10.540	11.366
0.650	-1.350266	2.402557	7.196045	7.705749	-0.657	3.469	9.453	10.124
0.666	-1.559738	2.397797	6.748535	7.329730	-1.101	2.919	8.383	8.968
0.688	-1.364548	2.395416	7.293640	7.797256	-1.353	2.542	7.624	8.156
0.707	-1.312180	2.428741	7.988708	8.452222	-1.397	2.406	7.307	7.821
0.734	-1.159836	2.595367	8.238647	8.715301	-1.349	2.454	7.567	8.074
0.746	-0.836105	2.481110	7.674500	8.108817	-1.168	2.475	7.799	8.268
0.768	-0.862289	2.538239	7.310303	7.786316	-1.043	2.511	7.803	8.266
0.787	-0.926559	2.761993	7.255554	7.818580	-0.946	2.594	7.620	8.107
0.810	-0.900375	3.149994	7.781616	8.443145	-0.881	2.733	7.505	8.039
0.826	-0.909897	3.335663	8.162476	8.864568	-0.900	2.946	7.627	8.228
0.850	-0.721848	3.473724	8.243408	8.974497	-0.865	3.180	7.861	8.525
0.867	-0.507614	3.554657	8.081543	8.843336	-0.760	3.379	8.067	8.781
0.888	-0.350510	3.733185	7.791138	8.646465	-0.622	3.524	8.070	8.832
0.907	-0.241013	3.821259	7.672119	8.574469	-0.455	3.646	7.947	8.760
0.934	-0.312424	4.006927	7.253174	8.292262	-0.353	3.779	7.699	8.589
0.949	-0.393356	4.323517	6.686646	7.972374	-0.324	3.971	7.351	8.371
0.969	-0.481430	4.492523	6.531921	7.942326	-0.357	4.161	7.036	8.195
0.990	-0.417160	4.709137	6.903259	8.366898	-0.401	4.383	6.844	8.143
1.009	-0.295761	4.763885	7.129395	8.579647	-0.397	4.572	6.813	8.215
1.029	-0.352890	4.882904	7.036560	8.572074	-0.387	4.712	6.900	8.365
1.051	-0.614731	5.197113	7.181763	8.886259	-0.420	4.888	7.063	8.601
1.069	-0.614731	5.494659	8.124390	9.827252	-0.470	5.085	7.368	8.966
1.090	-0.388596	5.466095	10.702332	12.023689	-0.493	5.260	8.261	9.827
1.109	0.201736	4.942413	12.306702	13.263599	-0.354	5.275	9.579	11.000
1.136	0.330276	6.080231	11.480713	12.995578	-0.118	5.496	10.654	12.028
1.156	-0.093430	5.808868	13.584961	14.775075	0.012	5.574	12.019	13.264
1.180	0.061295	4.880524	13.851562	14.686356	0.125	5.428	12.806	13.930
1.188	0.706375	3.637970	11.026062	11.632189	0.251	5.102	12.486	13.522
1.209	1.044388	3.404694	7.626892	8.417373	0.430	4.433	11.522	12.378
1.228	0.701614	3.880768	7.243652	8.247613	0.628	3.951	9.937	10.746
1.249	0.756363	4.375885	8.217224	9.340408	0.802	3.825	8.528	9.409
1.268	1.049149	4.425873	9.445496	10.483628	0.888	4.022	8.133	9.122
1.289	1.306229	3.923615	9.452637	10.317622	0.953	4.152	8.590	9.597
1.309	1.529984	3.147614	9.788269	10.395121	1.160	3.968	9.226	10.134
1.333	1.518082	2.550140	9.826355	10.264747	1.351	3.512	9.628	10.365
1.351	0.689713	2.538239	7.888733	8.315676	1.261	3.040	9.239	9.823
1.370	0.097000	3.023834	6.736633	7.384796	0.959	2.815	8.560	9.090
1.390	-0.362411	3.366608	7.184143	7.942122	0.486	2.870	7.909	8.477
1.412	-0.398117	3.528473	7.412659	8.219254	0.007	3.114	7.306	7.965
1.431	-0.186264	3.547516	7.179382	8.010187	-0.212	3.367	7.128	7.889
1.452	-0.067245	3.468964	6.946106	7.764446	-0.254	3.478	7.181	7.984
1.471	-0.079147	3.521332	6.858032	7.709646	-0.183	3.517	7.099	7.926
1.491	-0.086288	3.552277	7.110352	7.948787	-0.105	3.523	7.023	7.858
1.511	0.073196	3.864105	7.434082	8.378678	-0.040	3.602	7.087	7.950
1.537	0.270767	3.978363	7.922058	8.869030	0.045	3.729	7.331	8.227
1.553	0.373123	4.152130	7.850647	8.888873	0.158	3.887	7.579	8.521
1.572	0.261246	4.894806	7.224609	8.730541	0.245	4.222	7.608	8.717
1.591	0.044632	5.304230	7.881592	9.500333	0.237	4.582	7.720	8.997
1.612	-0.193405	5.804108	8.469543	10.269286	0.121	5.039	7.857	9.347
1.631	-0.586166	5.601776	9.357422	10.921759	-0.118	5.401	8.233	9.855
1.656	-0.748032	5.270905	10.135803	11.448864	-0.371	5.495	8.961	10.535
1.681	-0.809921	4.635345	10.490479	11.497501	-0.584	5.328	9.613	11.034
1.700	-0.574265	4.528229	11.195068	12.089839	-0.680	5.009	10.295	11.489
1.714	-0.343369	4.325897	13.168396	13.864989	-0.619	4.690	11.247	12.225
