2016-03-03 20:55:00	Start
2016-03-03 20:55:06	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.890854	5.749359	8.276733	10.116970	-0.891	5.749	8.277	10.117
0.018	-1.007492	5.392303	8.176758	9.846387	-0.920	5.660	8.252	10.049
0.042	-0.557602	5.194733	7.841125	9.422283	-0.837	5.521	8.143	9.876
0.059	-0.448105	5.201874	7.412659	9.066851	-0.726	5.385	7.927	9.613
0.079	-0.529037	5.366119	8.002991	9.650025	-0.636	5.289	7.858	9.496
0.100	-0.448105	5.442291	8.619507	10.203687	-0.496	5.301	7.969	9.586
0.119	0.025589	5.499420	8.455261	10.086413	-0.350	5.377	8.123	9.752
0.139	0.166031	5.563690	8.276733	9.974294	-0.196	5.468	8.339	9.979
0.161	-0.064865	5.299469	8.343384	9.884363	-0.080	5.451	8.424	10.037
0.183	1.013443	5.001923	8.136292	9.604454	0.285	5.341	8.303	9.887
0.201	1.032486	4.963837	7.674500	9.198024	0.537	5.207	8.108	9.665
0.221	1.091995	4.906708	7.279358	8.846315	0.768	5.043	7.858	9.383
0.243	1.132462	5.199493	7.572144	9.254975	1.068	5.018	7.666	9.226
0.261	1.227676	5.666046	8.276733	10.105226	1.121	5.184	7.701	9.351
0.285	0.706375	5.985016	8.902771	10.750754	1.040	5.439	8.008	9.739
0.302	0.461197	5.880280	8.559998	10.395381	0.882	5.683	8.328	10.127
0.325	0.054153	5.796967	7.569763	9.534625	0.612	5.832	8.327	10.196
0.342	-0.083908	5.601776	6.979431	8.949827	0.284	5.816	8.003	9.908
0.362	-0.036301	5.582733	6.789001	8.789697	0.099	5.715	7.475	9.417
0.384	0.094620	5.539886	7.122253	9.023624	0.007	5.630	7.115	9.074
0.403	0.387405	5.685089	7.112732	9.113796	0.090	5.602	7.001	8.969
0.424	0.615921	5.694611	7.388855	9.348964	0.265	5.626	7.103	9.069
0.442	0.825394	5.827911	7.246033	9.335460	0.481	5.687	7.217	9.205
