2016-03-03 20:55:24	Start
2016-03-03 20:55:30	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.850388	5.282806	8.086304	9.696366	-0.850	5.283	8.086	9.696
0.013	-0.878952	5.170929	7.995850	9.562671	-0.858	5.255	8.064	9.663
0.029	-0.755173	5.135223	8.138672	9.652916	-0.834	5.218	8.077	9.652
0.050	-0.498093	4.959076	8.245789	9.635017	-0.746	5.137	8.117	9.637
0.071	-0.276718	4.775787	8.217224	9.508286	-0.602	5.010	8.149	9.590
0.089	-0.248154	4.799591	8.505249	9.769182	-0.445	4.917	8.277	9.641
0.109	-0.279099	4.978119	8.574280	9.918560	-0.326	4.878	8.386	9.708
0.132	-0.233871	5.087616	8.157715	9.617008	-0.259	4.910	8.364	9.703
0.149	-0.264816	5.082855	7.788757	9.304315	-0.256	4.987	8.257	9.652
0.170	-0.207687	5.182831	7.691162	9.276791	-0.246	5.083	8.053	9.529
0.189	-0.333847	5.082855	8.150574	9.611385	-0.260	5.109	7.947	9.452
0.210	-0.233871	4.982880	8.445740	9.808889	-0.260	5.083	8.019	9.500
0.230	-0.181503	4.882904	8.357666	9.681233	-0.239	5.033	8.161	9.595
0.251	-0.379074	4.937653	7.907776	9.330436	-0.282	4.972	8.215	9.608
0.271	-0.245773	4.992401	8.495728	9.857071	-0.260	4.949	8.302	9.669
0.290	-0.238632	5.239960	8.828979	10.269616	-0.261	5.013	8.398	9.785
0.310	-0.452866	5.504181	8.531433	10.162994	-0.329	5.169	8.441	9.905
0.331	-0.288620	5.666046	8.100586	9.889736	-0.306	5.351	8.489	10.045
0.350	0.261246	5.573212	7.350769	9.228366	-0.180	5.496	8.203	9.888
0.371	0.149368	5.549408	7.653076	9.454513	-0.083	5.573	7.909	9.684
0.391	0.127945	5.777924	7.429321	9.412523	0.062	5.642	7.633	9.496
0.411	-0.005356	5.366119	7.462646	9.191646	0.133	5.567	7.474	9.322
0.431	-0.148178	5.337555	7.526917	9.228539	0.031	5.508	7.518	9.322
0.454	0.011307	5.454193	7.622131	9.372579	-0.004	5.484	7.510	9.301
0.474	0.106522	5.297089	8.033936	9.623649	-0.009	5.364	7.661	9.354
0.492	0.054153	5.356598	7.814941	9.474671	0.006	5.361	7.749	9.425
0.512	-0.010117	5.466095	7.517395	9.294597	0.040	5.393	7.747	9.441
0.532	-0.138657	5.651764	7.424561	9.331975	0.003	5.443	7.698	9.431
0.552	-0.169601	5.806488	7.572144	9.543659	-0.066	5.570	7.582	9.411
0.572	-0.102951	5.865997	7.622131	9.618597	-0.105	5.698	7.534	9.447
0.592	-0.129135	5.899323	7.667358	9.675074	-0.135	5.806	7.572	9.542
0.612	-0.145798	5.932648	7.886353	9.869758	-0.137	5.876	7.687	9.677
0.632	-0.136276	5.982635	8.033936	10.017715	-0.129	5.920	7.802	9.795
0.654	-0.105331	6.099274	8.362427	10.350962	-0.129	5.978	7.988	9.978
0.675	0.004166	6.294464	8.893250	10.895421	-0.096	6.077	8.294	10.283
0.693	0.199356	6.749115	9.619263	11.752468	-0.010	6.281	8.727	10.754
0.715	-0.014877	6.551544	12.113892	13.772048	0.021	6.424	9.747	11.693
0.734	0.168411	5.730316	13.570679	14.731877	0.089	6.331	11.049	12.788
0.754	0.132706	4.578217	13.225525	13.996149	0.121	5.902	12.132	13.563
0.774	0.218399	3.440399	12.111511	12.592567	0.126	5.075	12.755	13.773
0.794	0.649246	3.445160	10.202454	10.787989	0.292	4.299	12.278	13.027
0.814	0.706375	3.687958	8.750427	9.522078	0.427	3.788	11.072	11.725
0.836	0.908707	4.002167	7.841125	8.850217	0.621	3.644	9.726	10.438
0.855	1.175308	4.104523	7.403137	8.546046	0.860	3.810	8.549	9.427
0.875	1.301468	4.261627	7.845886	9.022927	1.023	4.014	7.960	8.985
0.894	1.237198	4.156891	8.276733	9.344235	1.156	4.131	7.842	8.941
0.915	1.111038	3.897430	8.626648	9.531182	1.206	4.105	8.038	9.111
0.937	0.989639	3.714142	8.019653	8.893204	1.160	4.008	8.192	9.198
0.956	0.770645	3.752228	7.353149	8.291074	1.027	3.880	8.069	9.015
0.976	0.606400	3.768890	7.548340	8.458705	0.869	3.783	7.887	8.794
1.000	0.599258	3.887909	7.717346	8.662123	0.741	3.781	7.660	8.576
1.016	0.589737	3.987885	7.512634	8.525883	0.642	3.849	7.533	8.484
1.039	0.594498	4.009308	6.962769	8.056558	0.597	3.913	7.435	8.426
1.056	0.623062	4.099762	6.684265	7.866108	0.602	3.996	7.219	8.278
1.080	0.615921	4.261627	6.700928	7.965128	0.606	4.090	6.965	8.103
1.096	0.439774	4.292572	7.031799	8.250199	0.568	4.166	6.845	8.034
1.116	0.327896	4.147369	7.662598	8.719151	0.502	4.200	7.020	8.200
1.137	0.313614	4.206879	7.738770	8.813895	0.424	4.227	7.284	8.437
1.156	0.344559	4.361603	7.491211	8.675284	0.356	4.252	7.481	8.615
1.177	0.413589	4.506805	7.614990	8.858354	0.350	4.306	7.627	8.767
1.197	0.213638	5.013824	7.862549	9.327580	0.321	4.522	7.677	8.919
1.216	0.011307	5.461334	8.317200	9.949981	0.246	4.836	7.821	9.203
1.237	0.204117	5.687469	9.671631	11.221828	0.211	5.167	8.367	9.839
1.257	0.108902	5.475616	11.242676	12.505679	0.134	5.410	9.274	10.751
1.280	0.370743	5.237579	11.092712	12.272651	0.174	5.465	10.081	11.488
1.300	0.944412	5.389923	10.414307	11.764394	0.407	5.448	10.605	11.941
1.320	0.846817	6.139740	10.619019	12.295408	0.568	5.561	10.842	12.210
1.340	0.237442	5.906464	12.156738	13.517728	0.600	5.668	11.071	12.463
1.363	-0.100571	5.830292	10.773743	12.250549	0.482	5.817	10.991	12.457
1.378	-0.055344	4.959076	8.909912	10.197158	0.232	5.709	10.615	12.065
1.398	-0.662338	4.937653	7.581665	9.071976	-0.145	5.408	9.856	11.259
1.418	-1.062241	5.056671	8.129150	9.632308	-0.470	5.196	8.849	10.288
1.439	-1.188400	4.966217	8.750427	10.131416	-0.742	4.980	8.343	9.758
1.458	-1.116989	4.706757	9.031311	10.245282	-1.007	4.917	8.373	9.770
1.481	-1.171738	4.152130	9.266968	10.222027	-1.135	4.720	8.794	10.058
1.499	-1.069382	3.852203	9.069397	9.911458	-1.137	4.419	9.030	10.128
1.519	-0.859909	3.554657	8.500488	9.253828	-1.055	4.066	8.967	9.908
1.539	-0.598068	3.452301	7.726868	8.484135	-0.925	3.753	8.641	9.468
1.560	-0.431442	3.604645	6.774719	7.686119	-0.740	3.616	8.018	8.834
1.580	-0.457626	3.671295	6.296265	7.302793	-0.587	3.571	7.325	8.182
1.600	-0.379074	3.876007	6.408142	7.498761	-0.467	3.651	6.801	7.743
1.619	-0.388596	3.949799	6.548584	7.657406	-0.414	3.775	6.507	7.536
1.641	-0.457626	3.923615	6.508118	7.613131	-0.421	3.855	6.440	7.518
1.660	-0.426682	3.925995	6.329590	7.460510	-0.413	3.919	6.449	7.557
1.684	-0.474289	4.240204	6.398621	7.690684	-0.437	4.010	6.446	7.605
1.706	-0.593307	4.709137	6.734253	8.238819	-0.488	4.200	6.493	7.751
1.729	-0.609970	5.147125	7.012756	8.720305	-0.526	4.506	6.619	8.028
1.741	-0.536179	5.349457	7.476929	9.209161	-0.553	4.861	6.906	8.465
1.761	-0.502853	5.480377	8.010132	9.718518	-0.561	5.172	7.309	8.972
1.780	-0.207687	5.639862	8.191040	9.947076	-0.464	5.404	7.673	9.399
1.801	0.027969	5.932648	8.005371	9.964088	-0.305	5.601	7.921	9.710
1.821	0.082718	6.263519	8.224365	10.338216	-0.150	5.829	8.108	9.992
1.843	0.149368	6.363495	8.950378	10.982971	0.013	6.050	8.343	10.308
1.861	0.275528	6.101654	9.264587	11.096787	0.134	6.165	8.611	10.596
1.887	0.630203	6.365875	8.943237	10.995591	0.284	6.274	8.846	10.853
1.907	0.299332	6.258759	13.477844	14.863174	0.339	6.272	10.159	11.985
1.928	0.918228	5.218536	13.230286	14.251902	0.531	5.986	11.229	12.802
1.942	1.091995	4.209259	10.730896	11.578534	0.735	5.513	11.596	12.922
1.962	1.034866	4.292572	9.612122	10.577807	0.836	4.995	11.763	12.818
1.983	0.794449	4.742462	10.071533	11.160550	0.960	4.616	10.911	11.892
2.006	0.565933	4.892426	10.426208	11.530912	0.872	4.534	10.210	11.212
2.029	0.570694	4.535370	9.793030	10.807345	0.741	4.616	9.976	11.019
2.043	0.608780	3.987885	9.226501	10.069864	0.635	4.540	9.879	10.892
