2016-03-03 21:20:09	Start
2016-03-03 21:20:22	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.116989	4.663910	8.874207	10.087183	-1.117	4.664	8.874	10.087
0.021	-1.545456	4.642487	8.850403	10.112900	-1.224	4.659	8.868	10.094
0.040	-1.295517	4.428253	8.421936	9.602958	-1.269	4.600	8.755	9.973
0.060	-1.721603	4.613922	7.929199	9.334045	-1.420	4.587	8.519	9.784
0.081	-2.223862	4.801971	7.343628	9.051705	-1.697	4.622	8.136	9.525
0.101	-2.307175	4.578217	7.445984	9.040232	-1.887	4.606	7.785	9.257
0.121	-1.826340	4.380646	8.060120	9.353668	-2.020	4.594	7.695	9.195
0.143	-1.021774	4.183075	9.109863	10.076296	-1.845	4.486	7.990	9.380
0.161	-0.212448	4.147369	9.007507	9.918719	-1.342	4.322	8.406	9.597
0.181	0.158890	4.180695	8.652832	9.611189	-0.725	4.223	8.708	9.740
0.202	0.556412	3.935516	8.402893	9.295509	-0.130	4.112	8.793	9.725
0.223	1.144363	3.747467	7.938721	8.853042	0.412	4.003	8.500	9.420
0.245	2.191727	4.052155	8.338623	9.526608	1.013	3.979	8.333	9.322
0.263	2.222672	4.130707	8.231506	9.474213	1.529	3.966	8.228	9.287
0.283	1.746597	3.847443	9.669250	10.552148	1.826	3.944	8.545	9.602
0.302	1.358597	3.230927	10.112000	10.702205	1.880	3.815	9.088	10.064
0.323	1.763260	3.759369	9.255066	10.143874	1.773	3.742	9.317	10.218
0.344	1.677567	4.011688	8.840881	9.852363	1.637	3.712	9.469	10.313
0.366	1.372879	4.330658	8.986084	10.069215	1.543	3.833	9.299	10.192
0.384	1.113419	4.287811	8.962280	9.997374	1.482	4.097	9.011	10.016
0.403	1.015823	4.380646	8.726624	9.817124	1.295	4.253	8.879	9.934
0.424	1.122940	4.287811	8.807556	9.859988	1.156	4.322	8.871	9.936
0.446	1.141983	4.152130	9.290771	10.240251	1.099	4.277	8.947	9.979
0.465	1.025345	3.952179	9.307434	10.163630	1.077	4.193	9.033	10.020
0.485	0.701614	3.928375	9.074158	9.912857	0.998	4.080	9.120	10.044
0.505	0.377884	3.992645	8.490967	9.390449	0.812	4.006	9.041	9.927
0.526	0.087479	4.254486	8.379089	9.397736	0.548	4.032	8.813	9.716
0.545	-0.038681	4.285431	8.455261	9.479338	0.282	4.115	8.600	9.545
0.570	-0.107712	4.123566	8.514771	9.461327	0.080	4.164	8.460	9.432
0.584	0.051773	4.004547	8.281494	9.199034	-0.002	4.167	8.408	9.384
0.605	0.204117	3.797455	8.038696	8.892860	0.027	4.053	8.323	9.258
0.625	0.208878	3.773651	7.941101	8.794609	0.089	3.925	8.194	9.087
0.649	0.137466	3.618927	8.279114	9.036551	0.151	3.799	8.135	8.981
0.665	-0.012497	3.668915	8.002991	8.803917	0.134	3.715	8.065	8.882
0.686	-0.060104	3.642731	8.152954	8.929936	0.068	3.676	8.094	8.891
0.706	-0.041061	3.697479	7.972046	8.787864	0.006	3.657	8.102	8.890
0.730	-0.043442	3.730804	7.755432	8.606249	-0.039	3.685	7.971	8.782
0.747	0.073196	3.647491	7.517395	8.355883	-0.018	3.680	7.849	8.670
0.772	0.175552	3.787933	7.129395	8.075118	0.041	3.716	7.594	8.456
0.786	0.308853	3.673676	6.762817	7.702401	0.129	3.710	7.291	8.185
0.806	0.223160	3.485626	6.336731	7.235575	0.195	3.649	6.937	7.842
0.826	0.480240	3.607025	6.067749	7.075227	0.297	3.639	6.574	7.522
0.849	0.665909	3.797455	6.251038	7.344356	0.420	3.641	6.355	7.339
0.867	0.977737	4.271149	6.579529	7.904991	0.587	3.790	6.309	7.390
0.887	1.153885	4.904327	7.169861	8.763035	0.819	4.145	6.517	7.772
0.907	1.306229	4.880524	8.914673	10.246811	1.026	4.463	7.229	8.565
0.931	1.808487	4.444916	10.088196	11.171374	1.312	4.625	8.188	9.522
0.947	1.998917	4.011688	9.554993	10.554013	1.567	4.560	8.932	10.184
0.974	1.632339	3.911713	8.250549	9.275645	1.686	4.312	9.202	10.312
0.988	0.439774	4.930511	8.460022	9.801802	1.470	4.325	9.088	10.201
1.009	-0.514755	6.425385	9.283630	11.302050	0.889	4.820	8.887	10.233
1.028	-1.200302	7.777435	10.502380	13.123613	0.089	5.761	9.124	10.876
1.052	-2.169113	6.730072	12.125793	14.036872	-0.861	6.466	10.093	12.066
1.069	-0.731369	2.435883	13.311218	13.552010	-1.154	5.842	11.306	13.004
1.091	-0.326706	1.455170	10.937988	11.039196	-1.107	4.600	11.719	12.938
1.108	-0.819443	2.159760	10.040588	10.302886	-1.012	3.195	11.604	12.233
1.129	-1.612106	3.409454	10.059631	10.743344	-0.872	2.365	11.087	11.409
1.152	-2.045334	4.016449	10.718994	11.628074	-1.201	2.760	10.439	10.928
1.173	-1.776352	4.194977	10.709473	11.638130	-1.563	3.445	10.382	11.078
1.188	-0.971786	3.635590	9.650208	10.358011	-1.601	3.814	10.285	11.092
1.208	-0.081528	3.414215	8.824219	9.462048	-1.219	3.815	9.976	10.772
1.228	0.527847	3.516571	8.474304	9.190143	-0.575	3.690	9.415	10.162
1.250	0.742081	3.561798	8.836121	9.555842	0.054	3.532	8.946	9.642
1.269	0.354080	3.621307	9.238403	9.929116	0.386	3.528	8.843	9.534
1.288	0.023209	3.407074	8.748047	9.388131	0.412	3.527	8.824	9.516
1.309	-0.164841	3.264252	7.914917	8.563202	0.239	3.464	8.684	9.359
1.329	-0.326706	3.188080	7.343628	8.012457	-0.029	3.370	8.311	8.973
1.349	-0.379074	3.197601	6.841370	7.561262	-0.212	3.264	7.712	8.381
