2016-03-03 20:55:44	Start
2016-03-03 20:55:58	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.660800	8.465898	2.949656	8.989357	-0.661	8.466	2.950	8.989
0.019	-0.967257	8.408437	2.691083	8.881403	-0.737	8.452	2.885	8.962
0.038	-0.833182	8.504205	3.332729	9.171846	-0.781	8.461	2.981	9.008
0.059	-0.737414	8.714894	3.907337	9.579167	-0.800	8.523	3.220	9.155
0.078	-0.766145	8.638280	4.290410	9.675457	-0.826	8.566	3.555	9.327
0.099	-0.555455	8.638280	4.568137	9.787558	-0.723	8.624	4.025	9.554
0.122	-0.335188	8.647857	4.730943	9.863042	-0.599	8.660	4.374	9.726
0.139	-0.258574	8.667010	4.683059	9.854693	-0.479	8.648	4.568	9.795
0.167	-0.363919	8.647857	4.520253	9.764761	-0.378	8.650	4.626	9.818
0.191	-0.258574	8.408437	4.376601	9.482790	-0.304	8.593	4.578	9.741
0.196	-0.162806	8.341399	4.232949	9.355389	-0.261	8.516	4.453	9.614
0.215	-0.316035	8.437167	4.050989	9.364624	-0.275	8.459	4.295	9.492
0.235	-0.402226	8.437167	4.137180	9.405522	-0.285	8.406	4.199	9.402
0.253	-0.335188	8.465898	4.347870	9.523012	-0.304	8.420	4.192	9.412
0.273	-0.421380	8.485051	4.462792	9.596362	-0.369	8.456	4.250	9.472
0.293	-0.430956	8.350976	4.405331	9.451533	-0.397	8.435	4.338	9.494
0.313	-0.268151	8.130709	4.338294	9.219605	-0.364	8.358	4.389	9.448
0.335	-0.210690	8.169016	4.118027	9.150702	-0.333	8.284	4.331	9.355
0.353	-0.430956	8.303091	4.089296	9.265494	-0.335	8.238	4.238	9.272
0.370	-0.517148	8.264784	4.299986	9.330808	-0.357	8.217	4.211	9.242
0.391	-0.536301	8.293514	4.616021	9.506716	-0.424	8.258	4.281	9.313
0.410	-0.411803	8.494628	4.539406	9.640254	-0.474	8.339	4.386	9.436
0.429	-0.660800	8.379706	4.242526	9.415687	-0.532	8.358	4.424	9.473
0.449	-0.861913	8.207323	3.888184	9.122556	-0.618	8.344	4.322	9.421
0.469	-0.995988	8.236053	3.725378	9.094119	-0.733	8.329	4.099	9.318
0.487	-0.967257	8.274361	3.830723	9.169246	-0.871	8.274	3.922	9.200
0.508	-0.957681	8.398860	4.022259	9.361440	-0.946	8.279	3.867	9.187
0.526	-0.967257	8.427590	4.031836	9.392314	-0.972	8.334	3.903	9.254
0.549	-0.852336	8.418014	4.041412	9.376697	-0.936	8.380	3.982	9.325
0.566	-0.651223	8.456321	3.993528	9.374525	-0.857	8.425	4.022	9.376
0.586	-0.689530	8.475474	4.050989	9.419110	-0.790	8.444	4.029	9.391
0.605	-0.574608	8.532935	4.003105	9.442775	-0.692	8.471	4.022	9.403
0.625	-0.507571	8.513782	3.897760	9.377347	-0.606	8.495	3.986	9.403
0.644	-0.392649	8.465898	3.734955	9.261505	-0.541	8.497	3.922	9.375
0.667	-0.392649	8.494628	3.610456	9.238413	-0.467	8.502	3.812	9.330
0.683	-0.402226	8.552089	3.572149	9.276867	-0.424	8.507	3.704	9.289
0.703	-0.373495	8.580819	3.696647	9.350676	-0.390	8.523	3.654	9.282
0.722	-0.402226	8.695741	3.964798	9.565423	-0.393	8.581	3.711	9.358
0.742	-0.584185	8.810662	4.118027	9.743058	-0.441	8.660	3.838	9.484
0.761	-0.536301	8.820239	3.916914	9.665736	-0.474	8.727	3.924	9.581
0.784	-0.469264	8.772355	3.543418	9.472605	-0.498	8.775	3.886	9.612
0.801	-0.469264	8.848969	3.246537	9.437398	-0.515	8.813	3.706	9.580
0.820	-0.478840	8.896853	3.198653	9.466503	-0.488	8.835	3.476	9.511
0.840	-0.488417	8.963891	3.303998	9.565892	-0.476	8.871	3.323	9.486
0.861	-0.612916	9.097966	3.418920	9.738463	-0.512	8.952	3.292	9.552
0.880	-0.708684	9.241618	3.524265	9.916158	-0.572	9.050	3.361	9.672
0.901	-0.775721	9.471462	3.658340	10.183015	-0.646	9.194	3.476	9.851
0.919	-0.526724	9.911995	3.639187	10.572074	-0.656	9.431	3.560	10.102
0.938	-0.421380	9.921572	3.552995	10.546986	-0.608	9.637	3.594	10.305
0.957	-0.114922	9.682152	3.811569	10.406024	-0.460	9.747	3.666	10.427
0.976	0.201113	9.730036	4.663905	10.791944	-0.215	9.811	3.917	10.579
0.996	0.861913	9.643845	5.774815	11.273647	0.132	9.744	4.451	10.755
1.016	1.388637	9.672575	6.148310	11.545074	0.584	9.682	5.100	11.004
1.035	1.216254	9.337387	5.813122	11.066095	0.917	9.596	5.600	11.169
1.055	0.785298	9.078813	5.975927	10.897396	1.063	9.433	5.928	11.196
1.075	0.727837	8.954314	6.914454	11.336629	1.030	9.261	6.213	11.211
1.094	1.197101	8.935161	7.422025	11.677183	0.982	9.076	6.531	11.244
1.113	1.513135	8.772355	6.904878	11.265928	1.056	8.935	6.804	11.294
1.133	1.532289	8.255207	5.870583	10.245004	1.243	8.729	6.778	11.131
1.154	1.551443	7.824251	4.778827	9.298552	1.448	8.447	6.244	10.622
1.173	1.273715	7.690176	4.194642	8.851902	1.468	8.136	5.437	9.915
1.191	0.995988	7.594408	4.156334	8.714478	1.338	7.841	4.750	9.277
