2016-03-03 20:53:26	Start
2016-03-03 20:53:34	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.938527	8.197746	4.357447	9.331196	-0.939	8.198	4.357	9.331
0.019	-0.967257	8.236053	4.299986	9.341201	-0.946	8.207	4.343	9.334
0.039	-0.574608	8.169016	4.577713	9.381815	-0.855	8.200	4.398	9.346
0.060	-0.421380	8.236053	4.644751	9.464874	-0.725	8.210	4.470	9.380
0.079	-0.440533	8.293514	4.692636	9.539249	-0.601	8.234	4.554	9.432
0.097	-0.229843	8.303091	5.075707	9.734319	-0.417	8.250	4.748	9.530
0.118	0.019154	8.293514	5.516241	9.960505	-0.268	8.282	4.982	9.675
0.138	-0.392649	7.929596	5.707777	9.778108	-0.261	8.205	5.248	9.753
0.165	-0.421380	7.805098	5.564125	9.594612	-0.256	8.083	5.466	9.767
0.179	-0.258574	7.900866	5.382165	9.563380	-0.263	7.982	5.543	9.724
0.195	-0.095768	8.025364	5.420473	9.684893	-0.292	7.915	5.519	9.655
0.214	-0.038307	8.044518	5.573701	9.786822	-0.204	7.944	5.485	9.657
0.235	-0.172383	7.852982	5.506664	9.592830	-0.141	7.956	5.471	9.657
0.254	-0.450110	7.766790	5.343858	9.438350	-0.189	7.922	5.461	9.626
0.276	-0.383072	7.709330	5.276821	9.350152	-0.261	7.843	5.425	9.542
0.293	-0.344765	7.824251	5.276821	9.443654	-0.338	7.788	5.351	9.456
0.314	-0.373495	7.891289	5.487510	9.618976	-0.388	7.798	5.346	9.463
0.331	-0.191536	7.795521	5.544971	9.568361	-0.323	7.805	5.397	9.495
0.351	-0.105345	7.824251	5.257667	9.427251	-0.254	7.834	5.392	9.515
0.372	-0.201113	7.814674	5.075707	9.320536	-0.218	7.831	5.341	9.484
0.399	-0.124498	7.833828	5.066131	9.330061	-0.156	7.817	5.236	9.412
0.413	-0.076614	7.852982	5.152322	9.392636	-0.127	7.831	5.138	9.368
0.433	-0.076614	7.891289	5.094861	9.393397	-0.120	7.848	5.097	9.359
0.452	-0.086191	7.929596	4.999093	9.374265	-0.091	7.877	5.078	9.373
0.471	-0.028730	7.987057	4.932055	9.387176	-0.067	7.915	5.045	9.387
0.490	-0.019154	8.015787	4.865018	9.376653	-0.053	7.956	4.973	9.383
0.513	0.047884	8.073248	4.740520	9.362273	-0.022	8.001	4.884	9.375
0.529	0.038307	8.169016	4.922479	9.537562	0.010	8.061	4.865	9.416
0.546	-0.153229	8.322245	5.181053	9.804414	-0.022	8.145	4.927	9.520
0.567	-0.229843	8.331821	5.209783	9.829238	-0.074	8.224	5.013	9.633
0.585	-0.114922	8.293514	4.874595	9.620668	-0.115	8.279	5.047	9.698
0.606	-0.076614	8.178593	4.520253	9.344942	-0.144	8.282	4.946	9.650
0.625	-0.124498	8.197746	4.299986	9.257885	-0.136	8.250	4.726	9.513
0.645	-0.277727	8.149862	4.347870	9.241286	-0.148	8.205	4.511	9.366
0.664	-0.450110	8.216900	4.548983	9.402834	-0.232	8.186	4.429	9.312
0.684	-0.450110	8.312668	4.750096	9.584699	-0.326	8.219	4.487	9.372
0.703	-0.459687	8.389283	4.558560	9.558863	-0.409	8.267	4.551	9.447
0.723	-0.488417	8.408437	4.156334	9.392309	-0.462	8.332	4.503	9.485
0.743	-0.584185	8.350976	3.801992	9.194304	-0.496	8.365	4.317	9.433
0.762	-0.794875	8.408437	3.936068	9.318062	-0.582	8.389	4.113	9.366
0.782	-0.842759	8.494628	4.213795	9.519717	-0.678	8.416	4.027	9.356
0.800	-0.785298	8.532935	4.261679	9.570245	-0.752	8.447	4.053	9.401
0.820	-0.660800	8.513782	4.137180	9.488803	-0.771	8.487	4.137	9.474
0.841	-0.402226	8.504205	4.175488	9.482509	-0.673	8.511	4.197	9.515
0.860	-0.306458	8.465898	4.185065	9.448815	-0.539	8.504	4.190	9.498
0.879	-0.517148	8.360553	4.328717	9.428895	-0.472	8.461	4.207	9.462
0.900	-0.603339	8.236053	4.309563	9.314984	-0.457	8.392	4.250	9.419
0.917	-0.344765	8.226477	3.926491	9.122013	-0.443	8.322	4.187	9.329
0.937	-0.239420	8.216900	3.552995	8.955363	-0.426	8.260	4.029	9.205
0.956	-0.296881	8.178593	3.371036	8.851068	-0.371	8.215	3.790	9.061
0.977	-0.497994	8.159439	3.620033	8.940307	-0.345	8.195	3.618	8.967
0.996	-0.622492	8.121132	3.974375	9.062888	-0.414	8.169	3.630	8.952
1.019	-0.641646	8.207323	4.089296	9.192073	-0.515	8.167	3.764	9.012
1.036	-0.660800	8.341399	4.070143	9.304927	-0.606	8.207	3.938	9.125
1.058	-0.651223	8.398860	4.118027	9.376731	-0.644	8.267	4.063	9.234
1.074	-0.545878	8.485051	4.003105	9.397815	-0.625	8.358	4.070	9.318
1.095	-0.517148	8.580819	3.878607	9.430879	-0.594	8.452	4.017	9.378
1.114	-0.545878	8.801085	3.495534	9.485560	-0.565	8.566	3.874	9.423
1.134	-0.383072	9.174581	3.102885	9.692656	-0.498	8.760	3.620	9.502
