2016-03-03 20:55:16	Start
2016-03-03 20:55:29	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.105345	8.714894	4.022259	9.598909	-0.105	8.715	4.022	9.599
0.020	-0.277727	8.293514	3.763685	9.111797	-0.148	8.610	3.958	9.477
0.039	-0.565032	8.571242	3.744531	9.370537	-0.263	8.574	3.888	9.420
0.060	-0.555455	8.705317	4.146757	9.658503	-0.376	8.571	3.919	9.435
0.080	-0.402226	8.781932	4.232949	9.757150	-0.450	8.588	3.972	9.474
0.098	-0.459687	8.791509	4.271256	9.784966	-0.496	8.712	4.099	9.643
0.119	-0.507571	8.743625	4.520253	9.856028	-0.481	8.756	4.293	9.764
0.138	-0.641646	8.676587	4.683059	9.880583	-0.503	8.748	4.427	9.820
0.164	-0.679953	8.628703	4.472369	9.742635	-0.572	8.710	4.487	9.816
0.178	-0.593762	8.848969	4.127604	9.782327	-0.606	8.724	4.451	9.815
0.196	-0.679953	8.734048	4.041412	9.647743	-0.649	8.722	4.331	9.763
0.215	-0.612916	8.667010	3.754108	9.464991	-0.642	8.720	4.099	9.659
0.235	-0.679953	8.676587	3.485958	9.375361	-0.642	8.732	3.852	9.568
0.254	-0.679953	8.647857	3.725378	9.440667	-0.663	8.681	3.752	9.482
0.278	-0.268151	8.743625	3.849876	9.557428	-0.560	8.684	3.704	9.460
0.294	-0.047884	8.599973	3.811569	9.406907	-0.419	8.667	3.718	9.445
0.316	-0.287304	8.475474	3.859453	9.317273	-0.321	8.617	3.812	9.431
0.336	-0.469264	8.465898	3.754108	9.272808	-0.268	8.571	3.819	9.389
0.355	-0.574608	8.418014	3.734955	9.227297	-0.345	8.490	3.790	9.306
0.378	-0.584185	8.350976	3.552995	9.094165	-0.479	8.428	3.725	9.228
0.397	-0.679953	8.303091	3.332729	8.972777	-0.577	8.384	3.594	9.142
0.413	-0.689530	8.303091	3.189077	8.921154	-0.632	8.344	3.452	9.054
0.432	-0.737414	8.322245	3.169923	8.935991	-0.673	8.320	3.311	8.981
0.453	-0.833182	8.437167	3.179500	9.054789	-0.735	8.341	3.218	8.971
0.472	-0.909797	8.542512	3.371036	9.228549	-0.792	8.401	3.227	9.035
0.491	-0.861913	8.552089	3.361459	9.229330	-0.836	8.464	3.270	9.112
0.514	-0.699107	8.657434	3.208230	9.259192	-0.826	8.547	3.280	9.193
0.531	-0.632069	8.820239	3.131616	9.380999	-0.776	8.643	3.268	9.275
0.547	-0.593762	8.839393	3.112462	9.390146	-0.697	8.717	3.203	9.315
0.567	-0.651223	8.954314	3.179500	9.524340	-0.644	8.818	3.158	9.389
0.586	-0.526724	9.203311	3.581726	9.889749	-0.601	8.954	3.251	9.546
0.607	-0.210690	9.519346	4.012682	10.332664	-0.496	9.129	3.472	9.784
0.626	-0.287304	9.691729	4.319140	10.614477	-0.419	9.342	3.773	10.090
0.646	-0.622492	9.816227	4.568137	10.844984	-0.412	9.558	4.120	10.420
0.665	-0.497994	9.892841	5.075707	11.130100	-0.405	9.730	4.494	10.731
0.684	-0.086191	9.701305	5.583278	11.193559	-0.373	9.776	4.887	10.946
0.703	0.086191	9.346964	5.793968	10.997419	-0.280	9.689	5.255	11.042
0.724	0.028730	8.954314	6.617573	11.134309	-0.117	9.474	5.768	11.114
0.743	0.268151	9.193734	7.920019	12.137684	0.074	9.299	6.479	11.366
0.762	0.536301	9.423578	8.676587	12.820866	0.230	9.230	7.252	11.773
0.782	0.775721	8.916007	8.082825	12.059394	0.402	9.122	7.824	12.038
0.801	1.053449	8.264784	6.809110	10.760130	0.658	8.950	7.872	11.945
0.820	1.225831	7.872135	5.937620	9.936222	0.898	8.619	7.377	11.394
