2016-03-03 20:52:33	Start
2016-03-03 20:52:40	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.823605	6.952762	5.037400	8.625232	-0.824	6.953	5.037	8.625
0.018	-0.670376	7.144298	5.286397	8.912710	-0.785	7.001	5.100	8.697
0.037	-0.612916	7.268796	6.234501	9.595836	-0.733	7.080	5.399	8.940
0.056	-0.756568	7.268796	7.479486	10.457079	-0.716	7.159	6.009	9.398
0.076	-0.775721	7.259220	6.924031	10.061820	-0.704	7.235	6.481	9.757
0.097	-0.852336	7.192182	5.784391	9.268934	-0.749	7.247	6.606	9.846
0.122	-1.130063	6.866570	5.430049	8.826793	-0.879	7.147	6.404	9.654
0.140	-1.302446	7.077260	5.401319	8.997679	-1.015	7.099	5.885	9.289
0.161	-1.379060	7.278373	6.023811	9.547923	-1.166	7.104	5.660	9.160
0.176	-1.101333	7.153875	6.770802	9.911338	-1.228	7.094	5.906	9.321
0.193	-0.794875	7.067683	6.971915	9.959497	-1.144	7.144	6.292	9.604
0.212	-0.727837	7.163452	6.837840	9.929796	-1.001	7.166	6.651	9.837
0.234	-1.072602	7.163452	6.416461	9.676595	-0.924	7.137	6.749	9.869
0.252	-1.005565	7.173028	6.004658	9.408476	-0.900	7.142	6.558	9.744
0.271	-0.823605	7.058106	5.573701	9.031132	-0.907	7.140	6.208	9.512
0.292	-0.651223	7.067683	5.497087	8.977427	-0.888	7.116	5.873	9.273
0.310	-0.574608	6.885724	5.506664	8.835537	-0.764	7.046	5.646	9.063
0.331	-0.727837	6.914454	5.880159	9.105806	-0.694	6.981	5.614	8.987
0.350	-0.737414	7.105990	6.291962	9.519857	-0.673	6.993	5.794	9.110
0.369	-0.526724	7.134721	7.000646	10.009532	-0.642	7.010	6.170	9.368
0.388	-0.517148	7.173028	7.230489	10.198027	-0.627	7.082	6.601	9.708
0.410	-0.440533	7.297527	6.943185	10.082449	-0.555	7.178	6.867	9.952
0.427	-0.402226	7.182605	6.378153	9.614179	-0.472	7.197	6.888	9.976
0.448	-0.363919	7.192182	6.090849	9.431774	-0.431	7.211	6.661	9.832
0.469	-0.545878	7.402872	6.282385	9.724652	-0.438	7.269	6.424	9.713
0.488	-0.555455	7.632715	6.847417	10.269080	-0.467	7.353	6.400	9.760
0.508	-0.574608	7.603985	7.201759	10.488856	-0.510	7.458	6.606	9.979
0.526	-0.421380	7.575254	7.058106	10.362379	-0.524	7.554	6.847	10.211
