2016-03-03 20:56:53	Start
2016-03-03 20:57:07	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.593762	8.283937	3.399766	8.974106	-0.594	8.284	3.400	8.974
0.016	-0.632069	8.178593	3.667917	8.985683	-0.603	8.258	3.467	8.977
0.037	-0.545878	8.207323	4.223372	9.246351	-0.591	8.238	3.673	9.045
0.054	-0.536301	8.322245	4.510676	9.481222	-0.577	8.248	3.950	9.172
0.075	-0.450110	8.398860	4.692636	9.631421	-0.541	8.277	4.274	9.336
0.096	-0.363919	8.437167	4.750096	9.689254	-0.474	8.341	4.544	9.512
0.114	-0.373495	8.456321	4.683059	9.673670	-0.431	8.404	4.659	9.619
0.134	-0.296881	8.494628	4.663905	9.695301	-0.371	8.447	4.697	9.672
0.155	-0.488417	8.532935	4.654328	9.732024	-0.381	8.480	4.688	9.698
0.172	-0.517148	8.580819	4.558560	9.730281	-0.419	8.516	4.640	9.708
0.192	-0.306458	8.216900	4.587290	9.415656	-0.402	8.456	4.616	9.643
0.211	-0.210690	8.092402	4.577713	9.299828	-0.381	8.356	4.594	9.544
0.235	-0.383072	8.322245	4.807557	9.618685	-0.354	8.303	4.633	9.516
0.251	-0.593762	8.494628	4.932055	9.840550	-0.373	8.282	4.726	9.544
0.271	-0.517148	8.418014	4.663905	9.637552	-0.426	8.332	4.745	9.599
0.289	-0.478840	8.188169	4.098873	9.169306	-0.493	8.356	4.626	9.567
0.310	-0.526724	8.216900	4.022259	9.163702	-0.529	8.329	4.429	9.453
0.329	-0.545878	8.312668	4.165911	9.314142	-0.517	8.284	4.238	9.321
0.351	-0.641646	8.216900	4.443638	9.363497	-0.548	8.234	4.183	9.253
0.368	-0.565032	8.322245	4.453215	9.455694	-0.570	8.267	4.271	9.324
0.388	-0.526724	8.360553	4.146757	9.347292	-0.570	8.303	4.302	9.370
0.406	-0.632069	8.236053	3.869030	9.121484	-0.591	8.284	4.228	9.322
0.426	-0.699107	8.159439	3.830723	9.040997	-0.606	8.270	4.075	9.241
0.446	-0.603339	8.034941	3.830723	8.921812	-0.615	8.198	3.919	9.108
0.467	-0.497994	8.063671	3.706224	8.888582	-0.608	8.124	3.809	8.993
0.485	-0.517148	8.025364	3.476381	8.761228	-0.579	8.071	3.711	8.903
0.505	-0.411803	7.977480	3.246537	8.622632	-0.508	8.025	3.565	8.799
0.524	-0.421380	8.034941	3.438074	8.749753	-0.462	8.025	3.467	8.756
0.544	-0.450110	8.188169	3.859453	9.063338	-0.450	8.056	3.505	8.799
0.565	-0.469264	8.341399	4.213795	9.357095	-0.438	8.135	3.689	8.948
0.588	-0.373495	8.513782	4.414908	9.597676	-0.429	8.270	3.982	9.192
0.608	-0.392649	8.619126	4.472369	9.718312	-0.421	8.416	4.240	9.434
0.625	-0.459687	8.705317	4.424485	9.775987	-0.424	8.545	4.381	9.612
0.642	-0.373495	8.781932	4.386178	9.823461	-0.400	8.655	4.424	9.729
0.660	-0.201113	8.887277	4.252102	9.854162	-0.357	8.748	4.384	9.793
0.682	-0.354342	8.954314	4.118027	9.862223	-0.347	8.832	4.295	9.829
0.701	-0.450110	9.097966	4.261679	10.056714	-0.345	8.930	4.254	9.899
0.720	-0.488417	9.394848	4.692636	10.512970	-0.373	9.084	4.331	10.072
0.742	-0.248997	9.988609	4.826711	11.096461	-0.385	9.359	4.475	10.382
0.761	-0.124498	10.304645	4.357447	11.188769	-0.328	9.697	4.535	10.714
0.778	-0.210690	9.892841	4.280833	10.781383	-0.268	9.895	4.539	10.895
0.798	-0.009577	9.672575	4.606444	10.713455	-0.148	9.965	4.518	10.945
0.819	0.201113	9.385271	5.094861	10.680888	-0.036	9.814	4.585	10.841
0.837	0.325611	9.126697	5.707777	10.769463	0.077	9.519	4.922	10.736
0.858	0.373495	8.714894	6.636727	10.960612	0.223	9.225	5.511	10.781
0.875	0.191536	8.379706	8.178593	11.710916	0.273	8.902	6.404	11.030
0.895	0.411803	8.513782	9.624691	12.856466	0.326	8.684	7.537	11.574
0.915	0.871489	8.580819	8.571242	12.159611	0.462	8.547	8.253	11.922
0.935	0.574608	8.092402	6.359000	10.307959	0.512	8.392	8.183	11.759
0.954	0.746991	7.718906	5.334281	9.412442	0.651	8.226	7.472	11.184
0.979	1.532289	7.374141	5.401319	9.268232	0.931	7.942	6.416	10.287
0.992	1.493982	7.211336	5.544971	9.218571	1.087	7.599	5.660	9.552
