2016-03-03 20:54:08	Start
2016-03-03 20:54:16	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.756568	8.552089	2.853889	9.047392	-0.757	8.552	2.854	9.047
0.019	-0.536301	8.561666	3.169923	9.145390	-0.702	8.554	2.933	9.072
0.040	-0.392649	8.580819	3.696647	9.351461	-0.611	8.562	3.144	9.148
0.058	-0.344765	8.628703	3.945644	9.494287	-0.508	8.581	3.417	9.260
0.078	-0.354342	8.571242	3.993528	9.462559	-0.407	8.586	3.701	9.363
0.099	-0.363919	8.532935	3.907337	9.392055	-0.364	8.578	3.886	9.425
0.117	-0.076614	8.619126	3.792415	9.416880	-0.285	8.588	3.910	9.441
0.138	-0.047884	8.695741	3.687071	9.445247	-0.211	8.605	3.845	9.429
0.157	-0.210690	8.657434	3.543418	9.356888	-0.175	8.626	3.733	9.403
0.175	-0.383072	8.667010	3.581726	9.385764	-0.180	8.660	3.651	9.401
0.195	-0.258574	8.619126	3.725378	9.393330	-0.225	8.660	3.634	9.395
0.216	-0.354342	8.532935	3.878607	9.379773	-0.302	8.619	3.682	9.379
0.234	-0.258574	8.619126	4.012682	9.510931	-0.314	8.610	3.800	9.417
0.258	-0.134075	8.590396	3.936068	9.450159	-0.251	8.590	3.888	9.434
0.274	-0.306458	8.542512	3.773262	9.343764	-0.263	8.571	3.900	9.421
0.292	-0.316035	8.599973	3.715801	9.373718	-0.254	8.588	3.859	9.420
0.312	-0.287304	8.667010	3.715801	9.434341	-0.261	8.600	3.785	9.400
0.334	-0.402226	8.580819	3.811569	9.397888	-0.328	8.598	3.754	9.387
0.352	-0.488417	8.619126	3.830723	9.444698	-0.373	8.617	3.768	9.413
0.372	-0.440533	8.772355	3.514688	9.460514	-0.405	8.660	3.718	9.434
0.391	-0.335188	8.753201	3.217807	9.331944	-0.417	8.681	3.594	9.409
0.410	-0.344765	8.628703	3.026271	9.150503	-0.402	8.693	3.397	9.347
