2016-03-03 20:45:59	Start
2016-03-03 20:46:20	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.067038	9.490616	0.469264	9.502447	-0.067	9.491	0.469	9.502
0.019	0.009577	9.461885	1.130063	9.529135	-0.048	9.483	0.634	9.509
0.037	0.009577	9.471462	0.957681	9.519760	-0.029	9.479	0.757	9.513
0.057	-0.105345	9.433155	0.986411	9.485174	-0.038	9.464	0.886	9.509
0.076	-0.076614	9.509769	0.919373	9.554414	-0.041	9.469	0.998	9.522
0.098	-0.229843	9.528923	1.024718	9.586618	-0.101	9.486	0.972	9.536
0.128	0.047884	9.509769	1.015141	9.563918	-0.091	9.495	0.986	9.548
0.134	-0.019154	9.423578	1.053449	9.482297	-0.069	9.493	1.003	9.547
0.154	-0.019154	9.423578	1.043872	9.481237	-0.055	9.471	1.034	9.529
0.174	-0.057461	9.433155	1.168370	9.505409	-0.012	9.448	1.070	9.508
0.195	-0.047884	9.461885	1.177947	9.535047	-0.036	9.436	1.111	9.501
0.214	0.038307	9.452309	1.177947	9.525501	-0.022	9.443	1.142	9.512
0.233	0.172383	9.366117	1.244985	9.450072	0.026	9.428	1.192	9.504
0.254	0.124498	9.366117	1.264138	9.451863	0.072	9.412	1.216	9.491
0.271	0.210690	9.251195	1.551443	9.382749	0.136	9.359	1.310	9.453
0.292	0.335188	9.011775	1.522712	9.145660	0.211	9.249	1.396	9.358
0.312	0.565032	8.877700	1.446098	9.012437	0.309	9.127	1.446	9.248
0.332	0.727837	9.050082	1.647211	9.227515	0.460	9.048	1.542	9.192
0.351	0.737414	9.346964	1.675941	9.524615	0.591	9.072	1.573	9.228
0.371	0.641646	9.519346	1.857901	9.720157	0.668	9.199	1.657	9.371
0.392	0.536301	9.528923	2.231396	9.801384	0.661	9.361	1.853	9.568
0.411	0.421380	9.538500	2.250550	9.809460	0.584	9.483	2.004	9.714
0.437	0.239420	9.538500	2.145205	9.779683	0.460	9.531	2.121	9.778
0.450	0.153229	9.452309	2.298434	9.728947	0.338	9.515	2.231	9.780
0.468	0.162806	9.289502	2.317587	9.575624	0.244	9.455	2.253	9.723
0.489	0.124498	9.059659	2.327164	9.354604	0.170	9.335	2.272	9.610
0.511	0.143652	8.896853	2.183512	9.162006	0.146	9.175	2.282	9.455
0.526	0.229843	8.714894	2.154782	8.980272	0.165	8.990	2.246	9.268
0.546	0.287304	8.714894	2.106898	8.970560	0.196	8.847	2.193	9.117
