2016-03-03 20:48:44	Start
2016-03-03 20:49:06	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.277727	9.375694	-0.057461	9.379983	-0.278	9.376	-0.057	9.380
0.019	-0.143652	9.452309	0.775721	9.485174	-0.244	9.395	0.151	9.406
0.039	-0.067038	9.490616	1.886631	9.676552	-0.192	9.424	0.637	9.480
0.058	-0.095768	9.538500	1.302446	9.627487	-0.146	9.464	0.977	9.542
0.078	-0.124498	9.433155	0.967257	9.483433	-0.108	9.479	1.233	9.568
0.100	-0.153229	9.471462	1.187524	9.546847	-0.110	9.483	1.336	9.584
0.122	-0.143652	9.490616	1.283292	9.578062	-0.129	9.483	1.185	9.559
0.138	-0.162806	9.433155	1.177947	9.507811	-0.146	9.457	1.154	9.529
0.160	-0.114922	9.433155	1.244985	9.515651	-0.144	9.457	1.223	9.537
0.175	-0.076614	9.433155	1.264138	9.517790	-0.124	9.448	1.243	9.530
0.195	-0.134075	9.452309	1.197101	9.528755	-0.122	9.438	1.221	9.518
0.215	-0.172383	9.442732	1.292869	9.532387	-0.124	9.440	1.250	9.524
0.237	-0.143652	9.404425	1.340753	9.500603	-0.132	9.433	1.274	9.520
0.254	-0.076614	9.327810	1.331176	9.422629	-0.132	9.407	1.290	9.496
0.273	0.000000	9.251195	1.436521	9.362062	-0.098	9.357	1.350	9.454
0.293	-0.019154	9.232041	1.503559	9.353697	-0.060	9.304	1.403	9.410
0.316	-0.076614	9.318233	1.551443	9.446815	-0.043	9.282	1.456	9.396
0.332	-0.191536	9.423578	1.522712	9.547731	-0.072	9.306	1.504	9.428
0.357	-0.248997	9.452309	1.446098	9.565529	-0.134	9.357	1.506	9.478
0.372	-0.210690	9.442732	1.417367	9.550838	-0.182	9.409	1.484	9.528
0.391	-0.258574	9.423578	1.398214	9.530251	-0.227	9.436	1.446	9.549
0.411	-0.344765	9.481039	1.369483	9.585638	-0.266	9.450	1.408	9.558
0.433	-0.402226	9.471462	1.312023	9.570360	-0.304	9.455	1.374	9.559
0.449	-0.402226	9.385271	1.216254	9.472295	-0.352	9.440	1.324	9.540
0.469	-0.354342	9.356541	1.283292	9.450780	-0.376	9.424	1.295	9.520
0.491	-0.287304	9.270349	1.369483	9.375361	-0.362	9.371	1.295	9.467
0.510	-0.258574	9.232041	1.168370	9.309272	-0.326	9.311	1.259	9.402
0.534	-0.172383	9.107543	1.244985	9.193859	-0.268	9.242	1.267	9.332
0.553	-0.028730	8.896853	1.685518	9.055153	-0.187	9.127	1.367	9.233
0.569	0.086191	8.820239	1.675941	8.978464	-0.093	9.014	1.444	9.134
0.590	0.239420	8.829816	1.541866	8.966622	0.031	8.914	1.537	9.049
0.609	0.325611	9.021352	1.714248	9.188550	0.156	8.892	1.654	9.047
0.627	0.488417	9.557653	1.838747	9.745167	0.285	9.057	1.693	9.220
0.652	0.670376	9.816227	1.915361	10.023788	0.431	9.306	1.753	9.481
0.668	0.469264	9.873688	2.011129	10.087346	0.488	9.567	1.870	9.761
0.684	-0.105345	9.787497	1.867477	9.964621	0.381	9.759	1.908	9.955
0.704	-0.162806	9.739613	1.685518	9.885724	0.218	9.804	1.870	9.990
0.723	-0.019154	9.557653	2.078167	9.780996	0.045	9.740	1.911	9.930
0.742	0.038307	9.356541	2.126051	9.595124	-0.062	9.610	1.939	9.807
0.762	0.019154	9.222465	1.867477	9.409660	-0.031	9.469	1.939	9.668
0.782	0.000000	9.117120	1.733402	9.280439	0.010	9.313	1.951	9.517
0.802	0.038307	9.174581	1.742979	9.338756	0.024	9.218	1.867	9.406
0.821	0.095768	9.136273	1.628057	9.280691	0.038	9.163	1.743	9.327
0.840	0.191536	9.126697	1.838747	9.312050	0.081	9.139	1.736	9.303
0.859	0.172383	9.232041	1.896208	9.426341	0.124	9.167	1.776	9.339
0.880	0.076614	9.193734	1.877054	9.383706	0.134	9.172	1.810	9.351
0.899	-0.019154	9.126697	1.867477	9.315816	0.105	9.170	1.870	9.359
0.918	-0.095768	9.059659	1.982399	9.274508	0.034	9.153	1.906	9.350
0.939	-0.038307	9.011775	2.030283	9.237727	-0.019	9.098	1.939	9.303
0.957	0.067038	8.954314	2.049437	9.186099	-0.022	9.038	1.982	9.254
0.977	0.124498	8.896853	2.164358	9.157180	0.014	8.981	2.057	9.214
0.996	0.114922	8.973468	2.202666	9.240566	0.067	8.959	2.112	9.205
1.020	0.105345	9.030929	2.212242	9.298537	0.103	8.964	2.157	9.221
1.038	0.067038	9.011775	2.279280	9.295789	0.103	8.978	2.215	9.248
1.055	0.038307	8.896853	2.260126	9.179523	0.081	8.978	2.239	9.254
1.073	0.000000	8.820239	2.375048	9.134411	0.053	8.940	2.282	9.227
1.097	0.028730	8.705317	2.547431	9.070434	0.034	8.859	2.365	9.170
