2016-03-03 20:48:00	Start
2016-03-03 20:48:21	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.584185	9.385271	0.938527	9.450154	0.584	9.385	0.939	9.450
0.019	0.574608	9.452309	0.909797	9.513361	0.582	9.402	0.931	9.466
0.040	0.497994	9.519346	0.814029	9.567058	0.560	9.436	0.900	9.495
0.058	0.497994	9.452309	0.900220	9.508130	0.539	9.452	0.891	9.510
0.078	0.488417	9.490616	0.948104	9.550353	0.515	9.479	0.893	9.535
0.099	0.344765	9.481039	0.909797	9.530829	0.457	9.486	0.893	9.539
0.127	0.383072	9.500193	0.804452	9.541884	0.429	9.481	0.891	9.533
0.141	0.440533	9.509769	0.814029	9.554707	0.414	9.495	0.869	9.544
0.160	0.478840	9.500193	0.861913	9.551222	0.412	9.498	0.848	9.545
0.177	0.421380	9.461885	0.871489	9.511274	0.431	9.493	0.838	9.540
0.196	0.296881	9.461885	0.900220	9.509248	0.409	9.483	0.862	9.532
0.216	0.373495	9.404425	0.881066	9.452988	0.393	9.457	0.879	9.506
0.235	0.411803	9.461885	0.976834	9.521085	0.376	9.448	0.907	9.499
0.255	0.411803	9.461885	1.043872	9.528196	0.373	9.448	0.950	9.503
0.274	0.277727	9.356541	0.890643	9.402937	0.369	9.421	0.948	9.476
0.292	0.258574	9.318233	1.139640	9.391226	0.340	9.400	1.013	9.461
0.312	0.335188	9.356541	1.197101	9.438763	0.321	9.373	1.068	9.440
0.333	0.268151	9.433155	1.053449	9.495582	0.285	9.366	1.070	9.432
0.351	0.172383	9.548077	1.120486	9.615143	0.259	9.414	1.128	9.485
0.373	0.086191	9.538500	1.187524	9.612524	0.215	9.469	1.140	9.541
0.395	0.076614	9.461885	1.101333	9.526074	0.151	9.495	1.116	9.562
0.412	0.105345	9.385271	1.149217	9.455957	0.110	9.483	1.140	9.552
0.430	0.105345	9.318233	1.149217	9.389424	0.093	9.426	1.147	9.496
0.450	0.067038	9.241618	1.120486	9.309538	0.089	9.352	1.130	9.420
0.469	0.114922	9.260772	1.225831	9.342257	0.098	9.301	1.161	9.374
0.488	0.239420	9.136273	1.235408	9.222529	0.132	9.239	1.183	9.316
0.509	0.392649	8.925584	1.063026	8.997235	0.204	9.141	1.161	9.218
0.527	0.612916	8.925584	1.101333	9.014136	0.340	9.062	1.156	9.144
0.547	0.823605	9.299079	1.302446	9.425899	0.517	9.072	1.176	9.165
0.567	0.948104	9.682152	1.733402	9.881683	0.694	9.208	1.300	9.330
0.590	1.082179	9.615114	1.800440	9.841906	0.867	9.380	1.484	9.541
0.609	1.187524	9.442732	1.618480	9.653749	1.010	9.510	1.614	9.701
0.627	1.082179	9.423578	1.666364	9.630769	1.075	9.541	1.705	9.752
0.644	0.679953	9.979033	1.944092	10.189353	1.008	9.615	1.757	9.829
0.664	0.488417	10.113108	2.336741	10.391047	0.860	9.740	1.891	9.966
0.683	0.402226	9.701305	1.771709	9.869958	0.663	9.804	1.930	10.020
0.707	0.383072	9.184157	1.886631	9.383756	0.488	9.744	1.985	9.959
0.723	0.507571	8.810662	2.011129	9.051521	0.445	9.452	2.002	9.674
0.743	0.689530	8.628703	2.020706	8.888938	0.496	9.081	1.923	9.299
0.764	0.814029	8.619126	1.934515	8.870982	0.599	8.811	1.963	9.049
0.784	0.785298	8.829816	1.886631	9.063207	0.699	8.722	1.963	8.969
0.805	0.699107	8.973468	1.896208	9.198232	0.747	8.763	1.935	9.005
0.823	0.603339	9.030929	1.963245	9.261535	0.725	8.863	1.920	9.098
0.842	0.660800	9.117120	2.097321	9.378554	0.687	8.988	1.961	9.225
0.860	0.632069	9.059659	2.212242	9.347243	0.649	9.045	2.042	9.296
0.880	0.641646	9.011775	2.279280	9.317667	0.634	9.055	2.138	9.326
0.899	0.632069	8.868123	2.250550	9.171046	0.642	9.014	2.210	9.304
0.919	0.507571	8.829816	2.078167	9.085266	0.603	8.942	2.205	9.230
0.942	0.497994	8.781932	2.106898	9.044852	0.570	8.873	2.179	9.155
0.959	0.497994	8.820239	2.422932	9.160525	0.534	8.825	2.215	9.115
0.981	0.584185	9.011775	2.528277	9.377928	0.522	8.861	2.284	9.167
0.998	0.565032	9.059659	2.375048	9.382832	0.536	8.918	2.358	9.242
1.017	0.574608	9.011775	2.336741	9.327520	0.555	8.976	2.416	9.312
1.035	0.612916	9.021352	2.442086	9.366122	0.584	9.026	2.421	9.364
1.055	0.670376	9.145850	2.537854	9.515077	0.606	9.060	2.423	9.398
1.075	0.689530	9.337387	2.422932	9.671238	0.637	9.129	2.435	9.470
1.096	0.603339	9.567230	2.480393	9.901932	0.644	9.268	2.471	9.614
1.114	0.277727	10.438720	1.896208	10.613181	0.560	9.622	2.334	9.925
1.134	0.909797	11.894394	2.384625	12.165146	0.620	10.309	2.296	10.588
1.153	1.244985	12.248735	2.001553	12.473481	0.759	11.037	2.191	11.288
1.173	1.197101	12.469003	1.723825	12.644392	0.907	11.763	2.002	11.974
1.192	0.804452	11.865664	1.321599	11.966108	1.039	12.119	1.858	12.312
1.217	0.268151	11.492168	0.976834	11.536726	0.879	12.019	1.506	12.155
1.239	-0.038307	11.089942	0.766145	11.116441	0.558	11.729	1.197	11.816
1.260	-0.574608	10.544065	0.248997	10.562645	0.115	11.248	0.828	11.295
