2016-03-03 21:01:57	Start
2016-03-03 21:02:04	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.986411	8.226477	3.428497	8.966745	-0.986	8.226	3.428	8.967
0.021	-0.814029	8.207323	3.677494	9.030324	-0.943	8.222	3.491	8.983
0.040	-0.852336	8.485051	4.213795	9.512026	-0.910	8.286	3.687	9.119
0.059	-0.737414	8.590396	4.702212	9.820870	-0.848	8.377	4.005	9.332
0.081	0.009577	8.379706	4.922479	9.718558	-0.599	8.416	4.379	9.520
0.103	0.335188	8.312668	4.367024	9.395941	-0.311	8.442	4.551	9.612
0.120	0.335188	8.408437	4.759673	9.667919	-0.014	8.423	4.688	9.651
0.139	0.354342	8.149862	5.228937	9.689561	0.259	8.313	4.820	9.618
0.157	0.651223	8.054094	4.903325	9.451726	0.419	8.231	4.815	9.551
0.179	0.919373	8.389283	4.070143	9.369706	0.565	8.250	4.741	9.545
0.197	1.034295	8.303091	3.667917	9.135902	0.740	8.224	4.468	9.412
0.216	0.756568	8.054094	3.869030	8.967175	0.840	8.200	4.128	9.231
0.236	0.095768	7.738060	4.616021	9.010793	0.702	8.121	4.056	9.121
0.258	0.210690	7.872135	4.960786	9.307218	0.524	7.992	4.278	9.105
0.275	-0.105345	7.967903	5.372589	9.610582	0.239	7.908	4.705	9.224
0.295	-0.392649	7.900866	5.382165	9.567944	-0.048	7.870	5.083	9.374
0.314	-0.526724	7.862558	5.200206	9.441367	-0.204	7.901	5.229	9.482
0.333	-0.162806	8.111555	5.018247	9.539740	-0.297	7.961	5.243	9.540
0.353	0.344765	8.350976	4.979939	9.729207	-0.184	8.056	5.145	9.570
0.373	0.536301	8.513782	5.228937	10.005692	0.048	8.210	5.107	9.679
0.392	0.488417	8.561666	5.573701	10.227747	0.302	8.384	5.200	9.876
0.412	0.593762	8.542512	5.784391	10.333743	0.491	8.492	5.392	10.074
0.432	0.545878	8.599973	5.286397	10.109575	0.541	8.554	5.468	10.169
0.450	0.497994	8.695741	4.539406	9.821920	0.532	8.600	5.296	10.123
0.471	0.220267	8.599973	3.897760	9.444606	0.464	8.610	4.877	9.927
0.489	0.067038	8.389283	3.514688	9.096021	0.333	8.571	4.310	9.618
0.509	0.105345	8.255207	3.380613	8.921216	0.223	8.485	3.833	9.321
0.529	0.229843	8.178593	3.055001	8.733570	0.156	8.356	3.462	9.049
0.549	0.067038	8.283937	3.083732	8.839543	0.117	8.277	3.259	8.898
0.567	0.019154	8.236053	3.418920	8.917508	0.105	8.238	3.235	8.853
0.587	0.172383	8.188169	3.983952	9.107563	0.122	8.222	3.385	8.900
0.606	0.450110	8.207323	4.003105	9.142625	0.177	8.229	3.622	9.002
0.629	0.354342	8.418014	3.572149	9.151435	0.249	8.262	3.745	9.080
0.646	0.229843	8.619126	3.169923	9.186435	0.302	8.358	3.682	9.147
0.666	0.191536	8.647857	3.102885	9.189669	0.306	8.473	3.462	9.168
0.684	0.201113	8.887277	2.940080	9.363130	0.244	8.643	3.196	9.223
0.705	0.478840	9.222465	2.557007	9.582350	0.275	8.844	2.942	9.330
0.725	0.526724	9.356541	2.375048	9.667634	0.350	9.029	2.744	9.451
0.750	0.497994	9.500193	2.595315	9.860899	0.426	9.242	2.617	9.619
0.765	0.584185	9.902418	3.198653	10.422598	0.522	9.495	2.682	9.883
0.783	0.746991	10.199299	3.811569	10.913833	0.589	9.740	2.995	10.216
0.803	0.497994	10.496181	4.204218	11.317829	0.582	10.025	3.452	10.629
0.822	0.181959	10.544065	4.874595	11.617748	0.503	10.285	4.022	11.068
0.843	0.134075	10.582372	5.410896	11.886225	0.390	10.455	4.575	11.434
0.862	-0.153229	10.275913	5.008670	11.432613	0.165	10.475	4.875	11.564
0.881	-0.373495	9.911995	3.830723	10.633042	-0.053	10.329	4.781	11.392
0.900	-0.679953	9.461885	3.361459	10.064244	-0.268	10.058	4.403	11.004
