2016-03-03 21:02:45	Start
2016-03-03 21:02:52	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.852336	8.159439	3.648763	8.978664	-0.852	8.159	3.649	8.979
0.017	-1.034295	8.197746	4.443638	9.381829	-0.898	8.169	3.847	9.079
0.037	-0.919373	8.255207	4.960786	9.674869	-0.915	8.193	4.175	9.254
0.055	-0.919373	8.360553	4.922479	9.745506	-0.931	8.243	4.494	9.445
0.076	-0.833182	8.303091	4.759673	9.606768	-0.927	8.279	4.772	9.602
0.096	-0.699107	8.245630	4.654328	9.494310	-0.843	8.291	4.824	9.630
0.119	-0.756568	8.293514	4.769250	9.596901	-0.802	8.301	4.776	9.611
0.135	-0.737414	8.255207	4.817134	9.586292	-0.757	8.274	4.750	9.571
0.155	-0.651223	8.226477	4.865018	9.579531	-0.711	8.255	4.776	9.564
0.172	-0.622492	8.082825	4.941632	9.494171	-0.692	8.215	4.848	9.564
0.193	-0.421380	8.006210	4.941632	9.417892	-0.608	8.143	4.891	9.519
0.212	-0.153229	7.824251	4.721366	9.139676	-0.462	8.035	4.867	9.408
0.235	-0.478840	7.891289	4.683059	9.188730	-0.419	7.951	4.822	9.310
0.252	-0.622492	7.929596	4.874595	9.328862	-0.419	7.913	4.805	9.269
0.271	-0.373495	7.862558	5.018247	9.334994	-0.407	7.877	4.824	9.248
0.290	-0.210690	7.747637	5.257667	9.365540	-0.421	7.858	4.958	9.305
0.310	0.038307	7.814674	5.324705	9.456378	-0.292	7.839	5.119	9.371
0.329	0.124498	7.862558	5.238513	9.448669	-0.105	7.822	5.210	9.401
0.350	-0.047884	8.006210	5.410896	9.663307	-0.024	7.858	5.308	9.483
0.370	0.019154	8.188169	5.631162	9.937629	0.034	7.968	5.401	9.626
0.388	0.335188	8.188169	5.324705	9.772970	0.108	8.061	5.401	9.706
0.407	0.354342	8.034941	4.884171	9.409621	0.165	8.104	5.313	9.696
0.426	0.383072	8.111555	4.673482	9.369392	0.273	8.131	5.128	9.622
0.446	0.411803	8.274361	4.558560	9.455955	0.371	8.152	4.860	9.502
0.468	0.287304	8.188169	4.635174	9.413475	0.359	8.152	4.688	9.412
