2016-03-03 21:01:40	Start
2016-03-03 21:01:47	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.513135	7.546524	4.127604	8.733654	-1.513	7.547	4.128	8.734
0.018	-1.513135	7.364564	3.706224	8.382272	-1.513	7.501	4.022	8.646
0.042	-1.254562	7.575254	4.098873	8.703974	-1.448	7.508	4.015	8.638
0.059	-1.216254	7.833828	5.114015	9.434049	-1.374	7.580	4.262	8.813
0.078	-1.187524	8.159439	5.880159	10.127336	-1.293	7.733	4.700	9.162
0.098	-0.919373	8.178593	6.100426	10.244502	-1.144	7.937	5.298	9.627
0.118	-0.660800	8.197746	5.736507	10.027323	-0.996	8.092	5.708	9.958
0.137	-0.507571	8.130709	5.267244	9.701026	-0.819	8.167	5.746	10.025
0.158	-0.478840	7.987057	4.893748	9.379293	-0.642	8.124	5.499	9.838
0.176	-0.545878	7.891289	4.855441	9.281472	-0.548	8.052	5.188	9.597
0.195	-0.478840	7.977480	5.276821	9.576759	-0.503	7.997	5.073	9.485
0.214	-0.325611	8.130709	5.650316	9.906590	-0.457	7.997	5.169	9.536
0.234	-0.229843	8.082825	5.631162	9.853673	-0.395	8.021	5.353	9.655
0.254	-0.210690	8.044518	5.535394	9.767253	-0.311	8.059	5.523	9.776
0.279	-0.019154	8.006210	5.449203	9.684709	-0.196	8.066	5.567	9.803
0.295	-0.047884	7.996634	5.267244	9.575610	-0.127	8.033	5.471	9.720
0.314	-0.287304	7.967903	5.267244	9.555830	-0.141	8.004	5.380	9.646
0.332	-0.239420	8.015787	5.401319	9.668734	-0.148	7.997	5.346	9.621
0.350	-0.143652	8.025364	5.343858	9.642817	-0.180	8.001	5.320	9.611
0.370	-0.134075	7.948750	5.257667	9.531194	-0.201	7.989	5.318	9.600
0.392	-0.201113	7.996634	5.257667	9.572338	-0.180	7.997	5.315	9.604
0.411	-0.248997	8.025364	5.209783	9.571327	-0.182	7.999	5.267	9.579
0.430	-0.296881	8.044518	5.085284	9.521686	-0.220	8.004	5.203	9.549
0.449	-0.402226	8.159439	4.836287	9.493572	-0.287	8.056	5.097	9.540
0.468	-0.565032	8.188169	4.577713	9.397917	-0.378	8.104	4.927	9.496
0.488	-0.699107	8.197746	4.501099	9.378256	-0.491	8.147	4.750	9.448
0.508	-0.622492	8.207323	4.587290	9.422891	-0.572	8.188	4.626	9.423
0.527	-0.383072	8.274361	4.673482	9.510690	-0.567	8.217	4.585	9.427
0.547	-0.325611	8.379706	4.616021	9.572521	-0.508	8.265	4.594	9.471
0.566	-0.296881	8.312668	4.367024	9.394652	-0.407	8.294	4.561	9.475
0.589	-0.296881	8.188169	4.031836	9.131810	-0.326	8.289	4.422	9.402
0.609	-0.421380	8.121132	3.821146	8.985071	-0.335	8.250	4.209	9.271
0.625	-0.488417	8.111555	3.782839	8.963579	-0.376	8.183	4.001	9.119
0.645	-0.526724	8.101978	3.610456	8.885656	-0.433	8.131	3.812	8.992
0.665	-0.517148	8.159439	3.543418	8.910651	-0.488	8.124	3.689	8.936
0.683	-0.411803	8.236053	3.514688	8.964105	-0.486	8.152	3.613	8.931
0.702	-0.459687	8.245630	3.438074	8.945506	-0.479	8.186	3.527	8.926
0.723	-0.497994	8.331821	3.428497	9.023405	-0.472	8.243	3.481	8.961
0.743	-0.459687	8.494628	3.591303	9.234039	-0.457	8.327	3.493	9.042
0.763	-0.325611	8.580819	3.782839	9.383302	-0.436	8.413	3.560	9.147
0.783	-0.248997	8.676587	3.696647	9.434530	-0.383	8.521	3.625	9.269
0.801	-0.239420	8.753201	3.639187	9.482591	-0.318	8.626	3.677	9.384
0.823	-0.095768	8.963891	3.725378	9.707675	-0.227	8.744	3.711	9.502
0.840	0.067038	9.260772	3.811569	10.014712	-0.129	8.914	3.718	9.660
0.859	0.124498	9.337387	3.801992	10.082532	-0.036	9.079	3.745	9.822
0.878	0.162806	9.519346	3.936068	10.302285	0.065	9.270	3.819	10.027
0.899	0.354342	9.739613	3.687071	10.420178	0.177	9.464	3.809	10.205
0.917	0.172383	9.624691	3.457227	10.228236	0.204	9.555	3.721	10.258
0.941	0.028730	9.423578	3.418920	10.024653	0.180	9.577	3.625	10.244
0.957	0.172383	9.490616	4.012682	10.305490	0.182	9.570	3.644	10.245
0.977	0.517148	9.519346	4.683059	10.621508	0.223	9.515	3.893	10.295
0.997	0.718261	9.375694	4.932055	10.618131	0.359	9.452	4.262	10.392
1.016	0.804452	8.963891	5.228937	10.408663	0.553	9.337	4.714	10.488
1.034	0.881066	8.437167	5.918467	10.343612	0.730	9.074	5.191	10.498
1.057	1.273715	8.590396	6.876147	11.076942	0.919	8.842	5.739	10.612
1.075	1.503559	8.695741	7.249643	11.420767	1.116	8.672	6.318	10.812
1.094	1.254562	8.350976	6.569689	10.699231	1.228	8.519	6.653	10.885
1.113	0.938527	7.900866	5.726931	9.803175	1.243	8.384	6.606	10.750
1.133	1.043872	7.479486	5.114015	9.120610	1.185	8.107	6.165	10.261
1.152	1.302446	7.460332	5.248090	9.213869	1.135	7.798	5.665	9.709
1.173	1.254562	7.575254	5.813122	9.630721	1.135	7.604	5.476	9.442
1.192	0.871489	7.623138	5.861006	9.655212	1.118	7.535	5.509	9.405
1.210	0.134075	7.422025	5.066131	8.987219	0.891	7.520	5.497	9.372
1.231	-0.268151	7.125144	4.280833	8.316557	0.498	7.436	5.255	9.147
1.250	-0.277727	7.077260	3.782839	8.029608	0.115	7.312	4.748	8.747
1.269	-0.105345	7.182605	3.811569	8.131972	-0.129	7.202	4.235	8.366
1.290	0.038307	7.278373	4.041412	8.325215	-0.153	7.166	3.979	8.201
1.308	0.143652	7.240066	3.907337	8.228394	-0.050	7.195	3.886	8.179
1.333	0.124498	7.125144	3.543418	7.958580	0.050	7.207	3.826	8.161
1.348	0.105345	7.077260	3.265691	7.795091	0.103	7.180	3.689	8.077
1.367	0.095768	7.192182	3.256114	7.895501	0.117	7.159	3.493	7.969
1.387	0.038307	7.460332	3.198653	8.117229	0.091	7.214	3.316	7.942
1.407	-0.134075	7.843405	3.284845	8.504539	0.026	7.393	3.251	8.078
1.426	-0.258574	8.255207	3.687071	9.044877	-0.065	7.688	3.357	8.391
1.446	-0.076614	8.695741	4.127604	9.625948	-0.108	8.064	3.575	8.823
1.465	0.019154	9.011775	4.395754	10.026720	-0.113	8.452	3.874	9.301
1.484	0.038307	9.107543	4.146757	10.007217	-0.069	8.768	4.089	9.676
1.504	0.038307	8.954314	3.667917	9.676509	0.005	8.942	4.085	9.834
1.524	-0.220267	9.059659	3.476381	9.706243	-0.031	9.033	3.922	9.854
1.543	-0.258574	9.308656	4.060566	10.159042	-0.101	9.108	3.838	9.887
1.563	0.019154	9.634268	4.893748	10.805936	-0.105	9.239	4.025	10.087
1.582	-0.076614	10.074800	4.979939	11.238651	-0.134	9.519	4.353	10.477
1.607	-0.957681	10.141838	5.085284	11.385700	-0.318	9.790	4.755	10.897
1.622	-1.503559	10.065224	5.669470	11.649563	-0.630	9.979	5.157	11.270
1.642	-1.905785	10.160992	6.071695	11.989297	-1.111	10.111	5.452	11.566
1.661	-1.963245	9.902418	7.029376	12.301396	-1.583	10.068	5.964	11.831
1.680	-1.273715	9.643845	8.638280	13.009457	-1.662	9.943	6.852	12.237
1.699	0.210690	9.662998	9.155427	13.313143	-1.233	9.843	7.724	12.653
1.725	0.536301	9.059659	7.785944	11.957674	-0.622	9.567	8.152	12.645
1.742	-0.134075	8.293514	6.129156	10.313434	-0.165	9.165	7.927	12.148
1.759	-0.632069	7.690176	5.094861	9.246401	-0.005	8.677	7.041	11.208
1.777	-0.584185	7.450756	4.884171	8.928055	-0.204	8.124	5.974	10.111
1.798	-0.201113	7.259220	5.046977	8.843568	-0.388	7.673	5.289	9.333
1.816	-0.143652	6.895301	5.046977	8.546215	-0.390	7.324	5.018	8.891
1.839	-0.344765	6.502652	4.912902	8.157202	-0.318	7.027	4.973	8.619
1.857	-0.488417	6.320693	4.577713	7.819537	-0.294	6.744	4.896	8.342
1.875	-0.478840	6.224925	4.290410	7.575394	-0.364	6.486	4.707	8.025
1.895	-0.469264	6.148310	3.993528	7.346441	-0.445	6.299	4.444	7.725
1.913	-0.344765	6.138733	3.658340	7.154465	-0.445	6.208	4.130	7.474
1.934	-0.450110	6.205771	3.438074	7.108765	-0.436	6.179	3.845	7.296
1.956	-0.335188	6.349423	3.428497	7.223719	-0.400	6.211	3.630	7.208
1.973	-0.296881	6.627151	3.476381	7.489492	-0.357	6.330	3.500	7.244
1.994	-0.296881	6.943185	3.620033	7.835853	-0.345	6.531	3.491	7.414
2.013	-0.277727	7.268796	3.754108	8.185711	-0.302	6.797	3.570	7.684
2.031	-0.344765	7.632715	3.869030	8.564263	-0.304	7.118	3.680	8.019
2.050	-0.392649	7.939173	4.156334	8.969936	-0.328	7.446	3.850	8.389
2.073	-0.191536	8.437167	4.616021	9.619258	-0.302	7.819	4.099	8.835
2.090	0.134075	8.781932	4.836287	10.026464	-0.199	8.198	4.369	9.295
2.109	0.095768	8.810662	4.625597	9.951537	-0.089	8.492	4.559	9.642
2.130	-0.172383	8.868123	4.299986	9.857140	-0.034	8.724	4.594	9.864
2.149	-0.354342	8.944737	4.386178	9.968573	-0.074	8.851	4.537	9.951
2.168	-0.497994	9.097966	5.046977	10.415996	-0.232	8.930	4.590	10.048
2.188	-0.354342	9.461885	5.813122	11.110590	-0.345	9.093	4.887	10.338
2.207	-0.162806	9.624691	5.947197	11.315049	-0.342	9.282	5.298	10.703
2.228	0.143652	9.346964	5.363012	10.777210	-0.218	9.383	5.543	10.905
2.247	0.459687	9.021352	4.874595	10.264393	0.022	9.364	5.499	10.867
2.266	0.727837	8.341399	5.506664	10.021579	0.292	9.084	5.423	10.595
2.285	0.928950	8.169016	7.201759	10.929826	0.565	8.720	5.737	10.498
2.305	1.388637	8.667010	8.676587	12.342145	0.876	8.550	6.565	10.889
2.325	1.455675	8.724471	8.743625	12.437297	1.125	8.475	7.532	11.433
2.345	0.900220	8.159439	7.575254	11.170108	1.168	8.430	8.049	11.720
2.363	0.632069	7.556100	6.177041	9.780081	1.094	8.277	7.793	11.432
2.388	0.574608	7.182605	5.430049	9.022496	0.891	7.906	6.981	10.602
2.406	0.641646	7.259220	5.937620	9.400176	0.687	7.539	6.280	9.843
2.427	0.833182	7.240066	6.627151	9.850476	0.670	7.309	6.043	9.513
2.446	0.555455	7.134721	6.684611	9.792691	0.651	7.204	6.170	9.516
2.465	0.354342	6.962338	6.339846	9.423023	0.596	7.149	6.397	9.617
2.483	0.067038	6.722919	5.592855	8.745408	0.453	7.015	6.311	9.453
2.504	-0.268151	6.617573	4.836287	8.200845	0.177	6.859	5.863	9.040
2.523	-0.517148	6.387730	3.907337	7.505853	-0.091	6.673	5.169	8.469
2.540	-0.718261	6.234501	3.361459	7.119292	-0.359	6.491	4.424	7.893
2.558	-0.555455	6.291962	3.380613	7.164207	-0.515	6.383	3.871	7.498
2.579	-0.383072	6.493075	3.495534	7.384140	-0.543	6.352	3.536	7.293
2.597	-0.220267	6.847417	3.725378	7.798338	-0.469	6.467	3.491	7.366
2.619	-0.248997	7.134721	3.792415	8.083852	-0.352	6.692	3.598	7.608
2.636	-0.363919	7.508216	4.127604	8.575713	-0.304	6.996	3.785	7.961
2.656	-0.383072	8.015787	4.539406	9.219859	-0.304	7.377	4.046	8.419
2.676	-0.220267	8.236053	5.018247	9.646963	-0.304	7.724	4.369	8.882
2.695	-0.287304	8.619126	5.181053	10.060576	-0.314	8.095	4.717	9.376
2.715	-0.421380	8.781932	5.133168	10.180830	-0.328	8.413	4.968	9.777
2.738	-0.325611	8.916007	5.027823	10.241104	-0.314	8.638	5.090	10.032
2.755	-0.296881	8.916007	4.855441	10.156703	-0.333	8.808	5.049	10.160
2.775	-0.363919	8.916007	5.018247	10.237696	-0.352	8.882	5.009	10.204
2.794	-0.191536	9.241618	5.420473	10.715676	-0.294	8.997	5.080	10.338
2.813	-0.268151	9.739613	5.688623	11.282393	-0.280	9.203	5.246	10.598
2.832	-0.775721	9.720459	6.033388	11.466946	-0.400	9.404	5.540	10.926
2.854	-1.369483	9.557653	6.301539	11.529684	-0.651	9.565	5.861	11.249
2.872	-1.637634	8.944737	7.153875	11.570138	-1.013	9.491	6.294	11.462
2.893	-1.465251	8.714894	9.040505	12.642274	-1.312	9.234	7.132	11.802
2.911	-0.727837	8.944737	10.113108	13.520836	-1.300	9.041	8.152	12.316
2.931	-0.421380	8.686164	9.279925	12.717862	-1.063	8.823	8.897	12.613
2.949	-0.909797	7.862558	7.508216	10.909668	-0.881	8.552	8.985	12.448
2.971	-1.474828	7.211336	5.650316	9.279254	-0.883	8.176	8.138	11.607
2.993	-1.493982	6.856994	5.430049	8.873319	-1.075	7.654	6.967	10.445
3.015	-0.900220	6.809110	5.899313	9.054074	-1.195	7.185	6.122	9.529
3.026	-0.651223	6.521805	6.359000	9.132082	-1.130	6.850	5.835	9.085
3.047	-0.392649	6.244078	5.966351	8.645232	-0.860	6.608	5.914	8.926
3.067	-0.383072	5.985504	5.037400	7.832522	-0.582	6.390	5.816	8.666
3.086	-0.383072	5.889736	4.031836	7.147827	-0.453	6.160	5.349	8.189
3.106	-0.430956	5.774815	3.303998	6.667129	-0.397	5.974	4.585	7.573
3.126	-0.411803	5.889736	2.997540	6.621467	-0.402	5.885	3.843	7.067
3.145	-0.172383	6.081272	3.179500	6.864460	-0.350	5.909	3.378	6.825
3.169	-0.038307	6.215348	3.505111	7.135672	-0.263	5.990	3.247	6.822
3.187	-0.028730	6.483498	3.811569	7.520946	-0.163	6.167	3.373	7.036
3.208	0.000000	6.828263	4.022259	7.924881	-0.060	6.402	3.630	7.361
3.226	-0.028730	7.134721	4.175488	8.266787	-0.024	6.665	3.879	7.712
3.247	-0.086191	7.469909	4.424485	8.682340	-0.036	6.979	4.108	8.099
3.260	-0.248997	7.852982	4.663905	9.136921	-0.091	7.321	4.322	8.503
3.281	-0.057461	8.130709	5.056554	9.574992	-0.105	7.647	4.580	8.915
3.301	0.181959	8.398860	5.219360	9.890181	-0.053	7.963	4.841	9.321
3.321	0.383072	8.599973	5.046977	9.978890	0.065	8.246	4.997	9.645
3.341	0.181959	8.724471	4.884171	10.000232	0.172	8.464	5.052	9.861
3.359	-0.067038	8.935161	4.932055	10.206212	0.170	8.665	5.021	10.019
3.379	-0.114922	9.222465	5.544971	10.761680	0.096	8.871	5.102	10.237
3.403	0.038307	9.605537	6.311116	11.493389	0.010	9.122	5.418	10.615
3.421	0.354342	9.643845	6.454768	11.610053	0.053	9.352	5.811	11.018
3.440	0.871489	9.548077	6.081272	11.353728	0.287	9.505	6.098	11.305
3.458	1.091756	9.442732	6.023811	11.253596	0.589	9.560	6.218	11.428
3.479	1.043872	9.193734	7.105990	11.666598	0.840	9.457	6.416	11.471
3.497	0.890643	9.165004	9.212888	13.025661	0.974	9.337	7.106	11.825
3.518	1.618480	9.528923	10.572795	14.324938	1.161	9.333	8.229	12.568
3.539	1.810017	8.973468	9.318233	13.062494	1.341	9.215	9.052	13.020
3.563	1.216254	7.996634	6.751649	10.536137	1.384	8.916	8.964	12.737
3.574	1.082179	7.335834	4.979939	8.932266	1.432	8.459	7.906	11.714
3.594	1.063026	7.134721	5.190629	8.886895	1.293	7.860	6.560	10.354
3.613	1.015141	7.144298	6.062119	9.424478	1.094	7.403	5.746	9.445
3.635	0.622492	7.086837	6.991069	9.974257	0.946	7.175	5.806	9.304
3.653	0.162806	6.751649	6.684611	9.502384	0.716	7.029	6.232	9.447
3.674	-0.114922	6.253655	5.947197	8.630791	0.421	6.809	6.421	9.383
3.691	-0.430956	6.157887	5.037400	7.967477	0.060	6.563	6.165	9.019
3.712	-0.775721	6.224925	4.539406	7.743232	-0.290	6.347	5.552	8.461
3.730	-0.766145	6.186617	3.964798	7.387884	-0.522	6.206	4.872	7.932
3.752	-0.814029	6.119579	3.438074	7.066275	-0.697	6.172	4.245	7.541
3.770	-0.737414	6.062119	3.064578	6.832621	-0.773	6.148	3.752	7.258
3.791	-0.689530	6.253655	2.968810	6.956830	-0.752	6.155	3.359	7.061
3.809	-0.727837	6.473921	2.920926	7.139553	-0.742	6.227	3.098	6.999
3.834	-0.948104	6.780379	2.758120	7.381035	-0.776	6.393	2.928	7.078
3.852	-1.053449	7.125144	2.968810	7.790460	-0.855	6.658	2.904	7.317
3.873	-1.015141	7.575254	3.533842	8.420393	-0.936	6.989	3.045	7.683
3.893	-1.082179	7.948750	4.079720	8.999880	-1.025	7.357	3.335	8.148
3.905	-1.110910	8.322245	4.328717	9.446252	-1.065	7.743	3.728	8.664
3.925	-1.149217	8.647857	4.548983	9.838667	-1.089	8.124	4.123	9.176
3.949	-1.110910	8.935161	4.453215	10.045016	-1.113	8.464	4.353	9.582
3.968	-1.139640	8.944737	4.797980	10.214095	-1.128	8.712	4.532	9.886
3.990	-0.718261	9.193734	5.430049	10.701686	-1.030	8.930	4.808	10.200
4.008	-0.593762	9.615114	5.736507	11.212069	-0.891	9.172	5.104	10.543
4.023	-1.053449	9.557653	5.707777	11.182004	-0.876	9.328	5.418	10.827
4.043	-1.551443	9.519346	5.793968	11.251444	-0.979	9.471	5.667	11.087
4.067	-1.771709	9.222465	7.144298	11.799738	-1.243	9.479	6.096	11.361
4.085	-1.685518	9.155427	9.672575	13.424661	-1.516	9.364	7.080	11.914
4.106	-0.440533	9.605537	11.405977	14.918335	-1.362	9.376	8.504	12.849
4.124	0.306458	9.059659	10.639832	13.977746	-0.898	9.261	9.716	13.530
4.143	0.114922	8.063671	8.283937	11.561125	-0.426	8.971	10.001	13.470
4.161	-0.440533	7.527370	6.531382	9.975686	-0.115	8.564	9.215	12.608
4.183	-0.536301	7.173028	5.966351	9.345443	-0.139	7.956	7.855	11.215
4.201	-0.440533	6.962338	6.291962	9.394520	-0.326	7.432	6.768	10.069
4.222	-0.268151	6.828263	6.588843	9.492625	-0.421	7.123	6.345	9.552
4.239	-0.248997	6.416461	6.224925	8.943302	-0.373	6.845	6.268	9.294
4.256	-0.459687	6.062119	5.544971	8.228444	-0.354	6.567	6.163	9.015
4.277	-0.555455	5.861006	4.635174	7.492980	-0.383	6.292	5.748	8.539
4.297	-0.488417	5.726931	3.639187	6.802938	-0.438	6.017	5.011	7.867
