2016-03-03 21:02:29	Start
2016-03-03 21:02:36	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.421380	8.025364	4.328717	9.128078	-0.421	8.025	4.329	9.128
0.019	-0.497994	7.939173	4.309563	9.047143	-0.441	8.004	4.324	9.108
0.039	-0.565032	7.881712	4.568137	9.127350	-0.476	7.968	4.384	9.108
0.058	-0.488417	7.814674	4.807557	9.188051	-0.493	7.915	4.503	9.123
0.080	-0.277727	7.747637	4.797980	9.117216	-0.457	7.846	4.621	9.120
0.099	-0.153229	7.814674	4.951209	9.252410	-0.371	7.815	4.781	9.171
0.120	-0.124498	7.824251	5.066131	9.322022	-0.261	7.800	4.906	9.220
0.139	-0.134075	7.795521	5.027823	9.277237	-0.172	7.796	4.961	9.242
0.157	-0.114922	7.757214	4.970363	9.213690	-0.132	7.798	5.004	9.266
0.179	-0.354342	7.728483	5.295974	9.375626	-0.182	7.776	5.090	9.297
0.198	-0.363919	7.795521	5.353435	9.463712	-0.242	7.769	5.162	9.333
0.214	0.038307	7.881712	5.056554	9.364379	-0.199	7.791	5.169	9.354
0.235	0.277727	7.987057	4.855441	9.351231	-0.101	7.848	5.140	9.389
0.254	0.296881	8.034941	5.027823	9.483007	0.062	7.925	5.073	9.416
0.277	0.344765	8.044518	5.564125	9.787370	0.239	7.987	5.126	9.496
0.294	0.536301	8.121132	6.196194	10.229038	0.364	8.047	5.411	9.713
0.313	0.565032	8.121132	6.349423	10.324108	0.436	8.080	5.784	9.956
0.336	0.603339	7.881712	5.870583	9.846276	0.512	8.042	5.995	10.047
0.356	0.459687	7.776367	5.430049	9.495717	0.541	7.975	5.962	9.974
0.374	0.440533	7.738060	5.391742	9.441532	0.517	7.879	5.760	9.777
0.397	0.325611	7.843405	5.564125	9.622084	0.457	7.810	5.564	9.601
0.412	0.105345	7.891289	5.420473	9.574187	0.333	7.812	5.452	9.533
0.432	0.095768	7.718906	5.066131	9.233437	0.242	7.798	5.361	9.468
0.453	0.124498	7.546524	4.999093	9.052980	0.163	7.750	5.262	9.371
0.472	0.229843	7.517793	4.951209	9.004694	0.139	7.669	5.109	9.216
0.495	0.325611	7.460332	4.912902	8.938634	0.194	7.561	4.982	9.057
0.510	0.201113	7.412448	4.874595	8.873923	0.220	7.484	4.934	8.968
0.528	0.143652	7.422025	4.644751	8.756758	0.225	7.453	4.846	8.894
0.548	0.181959	7.613562	4.501099	8.846430	0.213	7.477	4.733	8.854
0.567	0.181959	7.632715	4.788404	9.012228	0.177	7.520	4.702	8.872
0.586	0.076614	7.565677	5.401319	9.296214	0.146	7.558	4.834	8.978
0.605	0.009577	7.575254	5.870583	9.583752	0.113	7.597	5.140	9.185
0.630	-0.009577	7.709330	5.899313	9.707510	0.065	7.621	5.490	9.400
0.648	0.143652	8.025364	5.458780	9.706976	0.055	7.719	5.657	9.574
0.668	0.287304	8.341399	5.181053	9.823685	0.108	7.913	5.602	9.705
0.687	0.268151	8.379706	5.104438	9.815634	0.172	8.114	5.411	9.763
0.703	0.191536	8.475474	5.094861	9.890802	0.223	8.305	5.210	9.809
0.724	0.057461	8.820239	5.334281	10.307981	0.201	8.504	5.179	9.960
0.743	0.047884	9.050082	5.774815	10.735678	0.141	8.681	5.327	10.188
0.765	0.028730	9.203311	5.736507	10.844781	0.081	8.887	5.485	10.445
0.782	0.000000	9.433155	5.276821	10.808758	0.034	9.127	5.531	10.674
0.801	0.009577	9.548077	5.257667	10.899950	0.022	9.309	5.511	10.822
0.820	-0.153229	9.452309	6.119579	11.261388	-0.029	9.409	5.598	10.954
0.841	-0.114922	9.471462	6.933608	11.738685	-0.065	9.476	5.897	11.177
0.860	0.067038	9.414001	6.991069	11.726166	-0.048	9.471	6.325	11.407
0.880	-0.162806	9.011775	6.780379	11.278836	-0.091	9.337	6.706	11.501
0.900	-0.679953	8.494628	6.579266	10.766048	-0.223	9.098	6.821	11.377
0.918	-1.139640	8.350976	7.125144	11.036542	-0.479	8.818	6.869	11.202
0.937	-0.881066	8.408437	7.785944	11.493434	-0.716	8.566	7.068	11.144
0.958	-0.737414	8.140285	7.575254	11.144168	-0.860	8.349	7.266	11.110
