2016-03-03 20:57:25	Start
2016-03-03 20:57:38	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.124374	5.404205	8.895630	10.409281	-0.124	5.404	8.896	10.409
0.017	-0.124374	5.413727	8.305298	9.914730	-0.124	5.407	8.748	10.286
0.037	-0.276718	5.458954	7.855408	9.569963	-0.162	5.420	8.488	10.076
0.058	-0.329086	5.399445	8.074402	9.718964	-0.214	5.419	8.283	9.903
0.078	-0.274338	5.411346	8.143433	9.781280	-0.251	5.421	8.095	9.746
0.098	-0.462387	5.156647	7.986328	9.517681	-0.336	5.357	8.015	9.647
0.119	-0.340988	5.506561	7.900635	9.636313	-0.352	5.368	8.026	9.664
0.138	-0.191025	5.620819	7.829224	9.639857	-0.317	5.424	7.965	9.644
0.161	-0.169601	5.625580	8.324341	10.048411	-0.291	5.477	8.010	9.711
0.179	-0.057724	5.449432	8.219604	9.862127	-0.190	5.551	8.068	9.797
0.198	0.458817	5.480377	7.429321	9.243369	0.010	5.544	7.951	9.698
0.220	0.961075	5.680328	7.236511	9.249696	0.298	5.559	7.802	9.601
0.239	1.270523	5.885040	7.453125	9.581075	0.658	5.624	7.585	9.484
0.259	1.156265	6.113556	7.860168	10.024708	0.962	5.790	7.495	9.525
0.281	0.851578	5.868378	7.600708	9.640218	1.060	5.887	7.538	9.624
0.300	0.799210	6.020721	8.083923	10.111263	1.019	5.972	7.749	9.839
0.320	0.437393	5.827911	7.976807	9.888645	0.811	5.958	7.880	9.916
0.340	0.070816	5.689850	7.857788	9.701765	0.540	5.852	7.880	9.835
0.360	-0.250534	5.382782	7.138916	8.944341	0.264	5.730	7.764	9.662
0.381	-0.048203	5.437531	6.384338	8.386229	0.052	5.585	7.339	9.230
0.400	0.211258	5.816010	6.872314	9.005515	-0.004	5.582	7.063	9.009
0.420	0.099380	5.735077	7.138916	9.157789	0.003	5.593	6.884	8.873
0.442	0.032730	5.896942	7.403137	9.464747	0.074	5.721	6.950	9.004
0.461	0.023209	6.004059	7.607849	9.691678	0.092	5.863	7.256	9.330
0.481	0.097000	6.080231	7.581665	9.719067	0.063	5.929	7.433	9.508
0.501	0.223160	6.082611	7.741150	9.847505	0.094	6.016	7.583	9.681
0.522	0.396927	6.242096	7.810181	10.006010	0.185	6.102	7.685	9.816
0.541	0.442154	5.994537	8.012512	10.016503	0.290	6.100	7.786	9.897
0.562	0.556412	6.220673	7.822083	10.009562	0.405	6.135	7.846	9.970
0.581	0.482620	6.325409	7.850647	10.093383	0.470	6.196	7.874	10.031
0.602	0.173172	6.475372	8.569519	10.742304	0.414	6.254	8.064	10.215
0.622	-0.098190	6.639618	8.983704	11.171441	0.279	6.415	8.306	10.504
0.642	-0.469528	6.575348	11.240295	13.030729	0.022	6.504	9.161	11.259
0.662	-0.417160	6.394440	13.244568	14.713309	-0.203	6.521	10.510	12.414
0.683	-0.300522	5.611298	12.587585	13.784930	-0.321	6.305	11.514	13.175
0.702	-0.279099	4.566315	11.923462	12.770985	-0.367	5.787	12.249	13.575
0.726	-0.155319	4.018829	10.842773	11.564638	-0.288	5.148	12.150	13.208
0.743	-0.183884	3.916473	9.733521	10.493522	-0.230	4.528	11.272	12.154
0.764	-0.386215	4.206879	8.481445	9.475331	-0.251	4.177	10.245	11.076
0.783	-0.219589	4.359222	7.322205	8.524419	-0.236	4.125	9.095	10.014
0.804	-0.440964	4.628204	7.105591	8.491416	-0.308	4.278	8.161	9.246
0.824	-0.564743	4.692474	7.046082	8.484428	-0.403	4.472	7.489	8.744
0.846	-0.707565	4.516327	7.453125	8.743394	-0.483	4.549	7.232	8.561
0.865	-0.831345	4.161652	8.067261	9.115436	-0.636	4.500	7.418	8.709
0.885	-0.655197	3.733185	7.769714	8.644907	-0.690	4.276	7.584	8.747
0.904	-0.455246	3.640350	7.334106	8.200519	-0.662	4.013	7.656	8.676
0.926	-0.360031	3.592743	6.810425	7.708392	-0.575	3.782	7.495	8.417
0.944	-0.238632	3.885529	6.662842	7.716718	-0.427	3.713	7.144	8.068
0.971	0.011307	4.156891	6.639038	7.833052	-0.261	3.819	6.862	7.865
0.986	0.101761	4.325897	6.729492	8.000613	-0.121	3.990	6.710	7.815
1.006	0.194595	4.247345	6.424805	7.704279	0.017	4.154	6.614	7.814
1.027	0.032730	4.237823	6.741394	7.962827	0.085	4.242	6.634	7.875
1.052	-0.105331	4.306854	6.903259	8.137264	0.056	4.279	6.700	7.951
1.066	-0.224350	4.399689	6.950867	8.229347	-0.026	4.298	6.755	8.008
1.089	-0.410019	4.561554	7.034180	8.393782	-0.177	4.376	6.907	8.181
1.106	-0.531418	4.978119	7.291260	8.844577	-0.318	4.562	7.045	8.401
