2016-03-03 20:57:01	Start
2016-03-03 20:57:13	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
1.349	0.642105	4.809113	7.719727	9.117787	0.751	4.525	7.582	8.863
1.370	0.601639	4.997162	7.893494	9.361669	0.680	4.703	7.735	9.080
1.389	0.630203	5.201874	8.371948	9.876546	0.640	4.909	7.917	9.338
1.414	0.711136	5.358978	8.512390	10.083906	0.646	5.092	8.124	9.610
1.429	0.525467	5.349457	8.990845	10.475118	0.617	5.227	8.442	9.949
1.450	0.373123	5.420868	9.483582	10.929929	0.560	5.333	8.840	10.341
1.470	0.318375	5.651764	9.988220	11.480782	0.482	5.445	9.244	10.742
1.492	0.099380	5.425629	12.378113	13.515362	0.329	5.462	10.210	11.600
1.510	-0.024399	4.487762	13.661133	14.379401	0.192	5.247	11.378	12.576
1.531	0.099380	3.571320	11.730652	12.262643	0.123	4.784	11.940	12.910
1.553	-0.000595	3.328522	9.507385	10.073204	0.043	4.203	11.819	12.558
1.572	-0.219589	4.399689	9.421692	10.400661	-0.036	3.947	11.080	11.779
1.591	-0.345749	4.744843	9.500244	10.624863	-0.117	4.011	10.040	10.840
1.616	-0.555222	4.561554	9.571655	10.617562	-0.280	4.259	9.500	10.429
1.632	-0.702805	4.018829	9.371704	10.221240	-0.456	4.431	9.466	10.466
1.651	-0.493332	3.618927	8.552856	9.300073	-0.524	4.236	9.249	10.191
1.672	-0.207687	3.330902	7.824463	8.506483	-0.490	3.883	8.830	9.661
1.692	0.004166	3.430878	7.041321	7.832697	-0.350	3.600	8.198	8.965
1.711	0.199356	3.740326	6.546204	7.542053	-0.124	3.530	7.491	8.295
1.734	0.113663	3.802216	6.148682	7.230218	0.027	3.576	6.890	7.778
1.752	-0.150558	4.102142	6.043945	7.306128	0.042	3.769	6.445	7.478
1.774	-0.310043	3.885529	6.272461	7.384932	-0.037	3.883	6.253	7.366
1.792	-0.164841	3.930756	6.696167	7.766380	-0.128	3.930	6.290	7.422
1.818	-0.121994	3.945038	7.317444	8.314036	-0.187	3.966	6.583	7.693
1.835	-0.026779	4.004547	7.822083	8.787610	-0.156	3.941	7.027	8.063
1.855	0.173172	3.783173	7.860168	8.724943	-0.035	3.916	7.424	8.398
1.875	0.137466	4.173553	7.776855	8.827056	0.040	3.977	7.694	8.663
1.902	-0.167221	4.621063	7.803040	9.070260	0.029	4.146	7.816	8.852
1.922	-0.310043	4.944794	7.988708	9.400350	-0.042	4.381	7.857	9.006
1.943	-0.252914	5.244720	8.231506	9.763645	-0.148	4.746	7.950	9.265
1.953	-0.010117	5.320892	8.469543	10.002258	-0.185	5.033	8.123	9.559
1.976	0.194595	5.299469	8.921814	10.378873	-0.095	5.202	8.403	9.886
1.994	0.308853	5.023346	9.812073	11.027519	0.060	5.222	8.859	10.293
2.020	0.368362	5.061432	10.916565	12.038487	0.215	5.176	9.530	10.862
2.040	0.427872	5.139984	12.097229	13.150873	0.325	5.131	10.437	11.649
2.062	0.637344	4.623444	13.011292	13.823029	0.436	4.962	11.459	12.510
2.074	0.518326	4.202118	12.442383	13.143034	0.488	4.757	12.117	13.039
2.094	0.561172	3.680817	10.452393	11.095758	0.536	4.412	12.001	12.803
2.114	0.656387	3.873627	9.128906	9.938448	0.593	4.095	11.259	12.000
