2016-03-03 20:57:49	Start
2016-03-03 20:58:01	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.326706	5.366119	8.745667	10.265898	-0.327	5.366	8.746	10.266
0.020	-0.281479	5.573212	8.176758	9.899459	-0.315	5.418	8.603	10.174
0.038	-0.226730	5.556549	7.634033	9.444846	-0.290	5.465	8.326	9.969
0.058	-0.274338	5.658905	7.660217	9.527717	-0.277	5.539	8.054	9.784
0.079	-0.343369	5.704132	7.941101	9.783461	-0.281	5.623	7.853	9.664
0.099	-0.333847	5.858856	8.407654	10.253112	-0.295	5.695	7.911	9.752
0.120	-0.479050	5.777924	8.919434	10.638147	-0.358	5.750	8.232	10.051
0.140	-0.593307	5.492279	8.921814	10.493613	-0.437	5.708	8.548	10.292
0.160	-0.767075	5.082855	8.450500	9.891146	-0.543	5.553	8.675	10.319
0.180	-0.990829	4.892426	7.569763	9.067463	-0.708	5.311	8.465	10.023
0.200	-1.347885	5.004303	7.122253	8.808311	-0.925	5.118	8.016	9.565
0.220	-1.524033	5.328033	7.103210	9.009229	-1.157	5.077	7.561	9.194
0.240	-1.440720	5.554169	7.162720	9.177637	-1.326	5.195	7.239	9.016
0.260	-1.221725	5.649384	7.229370	9.255914	-1.384	5.384	7.154	9.063
0.281	-1.028915	5.604156	7.362671	9.309896	-1.304	5.534	7.214	9.188
0.302	-0.774216	5.549408	7.610229	9.450446	-1.116	5.589	7.341	9.298
0.323	-0.564743	5.406586	7.707825	9.431896	-0.897	5.552	7.478	9.362
0.342	-0.543320	5.373260	8.045837	9.690336	-0.728	5.483	7.682	9.471
0.364	-0.462387	5.308990	7.819702	9.462923	-0.586	5.410	7.796	9.509
0.382	-0.383835	5.054291	7.562622	9.104199	-0.489	5.286	7.784	9.422
0.404	-0.129135	5.020966	7.367432	8.916604	-0.380	5.189	7.699	9.294
0.424	0.213638	5.139984	7.591187	9.170125	-0.190	5.131	7.585	9.163
0.451	0.099380	5.401825	7.955383	9.616533	-0.050	5.154	7.619	9.202
0.463	-0.257675	5.751740	7.722107	9.632229	-0.018	5.329	7.659	9.334
0.485	-0.457626	5.865997	7.636414	9.640236	-0.101	5.540	7.726	9.515
0.503	-0.821823	5.844574	8.155334	10.066972	-0.359	5.716	7.867	9.739
0.527	-0.652817	5.904083	9.052734	10.827574	-0.547	5.842	8.142	10.042
0.545	-0.281479	5.949310	9.471680	11.188666	-0.553	5.891	8.579	10.431
0.565	-0.221970	5.868378	9.816833	11.439290	-0.495	5.892	9.124	10.881
0.584	-0.379074	5.632721	10.588074	11.999106	-0.384	5.839	9.732	11.364
0.609	-0.288620	5.554169	10.942749	12.275009	-0.293	5.751	10.205	11.726
0.623	-0.069626	5.428009	11.523560	12.738153	-0.240	5.621	10.718	12.113
0.643	0.032730	4.525848	12.092468	12.911706	-0.176	5.285	11.287	12.481
0.663	0.254105	3.457062	11.763977	12.264053	-0.018	4.741	11.581	12.547
0.683	0.192215	3.430878	9.295532	9.910338	0.102	4.210	11.169	11.956
0.703	0.020828	3.876007	7.836365	8.742567	0.125	3.822	10.247	10.957
0.725	0.106522	4.354462	8.102966	9.199497	0.143	3.780	9.250	10.029
0.744	0.775406	4.659149	8.531433	9.751629	0.274	4.080	8.442	9.401
0.764	1.341934	4.766266	8.026794	9.431199	0.561	4.414	8.124	9.281
0.783	1.522842	4.385406	7.943481	9.200529	0.937	4.541	8.151	9.396
0.804	1.032486	3.916473	8.955139	9.828495	1.168	4.432	8.364	9.553
0.826	0.563553	3.521332	9.752563	10.384116	1.115	4.147	8.669	9.711
0.846	0.437393	3.264252	9.400269	9.960507	0.889	3.772	9.013	9.843
0.864	0.266006	3.009552	7.945862	8.500876	0.575	3.428	9.013	9.668
