2016-03-03 20:33:08	Start
2016-03-03 20:33:16	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.038307	9.423578	0.995988	9.476143	0.038	9.424	0.996	9.476
0.021	0.067038	9.509769	1.139640	9.578047	0.045	9.445	1.032	9.502
0.039	0.105345	9.509769	0.957681	9.558450	0.062	9.467	1.022	9.522
0.060	0.201113	9.423578	0.976834	9.476206	0.103	9.467	1.018	9.522
0.080	0.134075	9.414001	0.976834	9.465495	0.127	9.464	1.013	9.520
0.101	0.047884	9.423578	0.890643	9.465694	0.122	9.443	0.950	9.491
0.122	-0.009577	9.490616	0.919373	9.535047	0.093	9.438	0.941	9.486
0.137	-0.038307	9.538500	0.842759	9.575734	0.034	9.467	0.907	9.510
0.157	-0.019154	9.519346	0.881066	9.560052	-0.005	9.493	0.883	9.534
0.178	0.028730	9.548077	0.890643	9.589569	-0.010	9.524	0.883	9.565
0.197	0.047884	9.548077	0.852336	9.586164	0.005	9.538	0.867	9.578
0.215	0.124498	9.481039	0.852336	9.520088	0.045	9.524	0.869	9.564
0.235	0.210690	9.394848	1.082179	9.459316	0.103	9.493	0.919	9.539
0.254	0.239420	9.423578	0.833182	9.463368	0.156	9.462	0.905	9.507
0.281	0.181959	9.327810	0.948104	9.377636	0.189	9.407	0.929	9.455
0.294	0.210690	9.289502	1.015141	9.347179	0.211	9.359	0.970	9.412
0.314	0.421380	9.165004	1.091756	9.239415	0.263	9.301	0.972	9.357
0.332	0.478840	9.289502	1.139640	9.371388	0.323	9.268	1.049	9.334
0.353	0.268151	9.414001	1.187524	9.492394	0.345	9.290	1.109	9.363
0.372	0.076614	9.576807	1.063026	9.635929	0.311	9.361	1.120	9.435
0.395	0.105345	9.739613	1.177947	9.811152	0.232	9.505	1.142	9.578
0.413	0.201113	9.662998	1.292869	9.751179	0.163	9.598	1.180	9.673
0.433	0.162806	9.461885	1.340753	9.557792	0.136	9.610	1.219	9.689
