2016-03-03 20:25:17	Start
2016-03-03 20:25:28	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.019154	9.433155	1.819593	9.607065	-0.019	9.433	1.820	9.607
0.020	-0.057461	9.337387	1.877054	9.524360	-0.029	9.409	1.834	9.586
0.042	-0.038307	9.289502	1.857901	9.473548	-0.034	9.373	1.844	9.553
0.059	0.019154	9.289502	1.867477	9.475373	-0.024	9.337	1.856	9.520
0.078	0.038307	9.337387	1.896208	9.528057	-0.010	9.313	1.875	9.500
0.100	-0.009577	9.318233	1.915361	9.513053	0.002	9.309	1.884	9.498
0.119	-0.009577	9.308656	1.934515	9.507550	0.010	9.313	1.903	9.506
0.141	0.019154	9.318233	1.877054	9.505429	0.010	9.321	1.906	9.514
0.160	0.038307	9.327810	1.953669	9.530285	0.010	9.318	1.920	9.514
0.179	0.143652	9.366117	1.867477	9.551558	0.048	9.330	1.908	9.524
0.204	0.239420	9.346964	1.972822	9.555892	0.110	9.340	1.918	9.536
0.218	0.248997	9.279925	1.953669	9.486613	0.168	9.330	1.937	9.531
0.237	0.143652	9.289502	1.982399	9.499758	0.194	9.321	1.944	9.523
0.256	0.095768	9.366117	1.982399	9.574092	0.182	9.321	1.973	9.529
0.276	0.181959	9.337387	1.982399	9.547241	0.168	9.318	1.975	9.527
0.292	0.287304	9.385271	2.059013	9.612772	0.177	9.345	2.002	9.558
0.317	0.411803	9.279925	2.030283	9.508346	0.244	9.342	2.014	9.561
0.333	0.459687	9.126697	2.020706	9.359015	0.335	9.282	2.023	9.507
0.352	0.469264	9.021352	2.020706	9.256795	0.407	9.203	2.033	9.434
0.371	0.335188	9.097966	2.078167	9.338314	0.419	9.131	2.037	9.366
0.391	0.287304	9.174581	2.135628	9.424244	0.388	9.105	2.064	9.345
0.411	0.335188	9.174581	2.240973	9.450251	0.357	9.117	2.119	9.367
0.436	0.268151	9.145850	2.240973	9.420214	0.306	9.148	2.174	9.408
0.454	0.114922	9.193734	2.346318	9.489108	0.251	9.172	2.241	9.446
0.470	0.172383	9.270349	2.317587	9.557211	0.223	9.196	2.286	9.479
0.488	0.335188	9.308656	2.375048	9.612714	0.223	9.230	2.320	9.520
0.508	0.440533	9.260772	2.442086	9.587479	0.266	9.258	2.370	9.562
0.527	0.402226	9.165004	2.432509	9.490847	0.338	9.251	2.392	9.562
0.550	0.229843	9.050082	2.432509	9.374109	0.352	9.196	2.421	9.516
0.567	0.057461	8.896853	2.375048	9.208591	0.283	9.093	2.421	9.415
0.587	-0.181959	8.753201	2.375048	9.071522	0.127	8.966	2.404	9.286
0.608	-0.622492	8.753201	2.403779	9.098582	-0.129	8.863	2.397	9.188
0.627	-0.995988	8.801085	2.451663	9.190307	-0.436	8.801	2.401	9.142
0.645	-1.244985	8.992621	2.394202	9.388793	-0.761	8.825	2.406	9.187
0.666	-1.254562	9.624691	2.518700	10.027585	-1.030	9.043	2.442	9.426
0.686	-1.053449	9.931149	2.509123	10.297241	-1.137	9.337	2.468	9.726
0.704	-0.699107	9.758766	2.719813	10.154785	-1.063	9.577	2.535	9.967
0.723	-0.383072	9.538500	2.978387	10.000026	-0.848	9.713	2.682	10.120
0.742	-0.296881	9.279925	2.873042	9.719029	-0.608	9.627	2.770	10.043
0.761	-0.373495	8.954314	2.748544	9.374099	-0.438	9.383	2.830	9.812
0.785	-0.430956	8.676587	2.614468	9.072173	-0.371	9.112	2.804	9.541
0.803	-0.421380	8.571242	2.547431	8.951712	-0.381	8.871	2.696	9.279
0.825	-0.402226	8.599973	2.509123	8.967554	-0.407	8.701	2.605	9.091
0.843	-0.392649	8.877700	2.509123	9.233820	-0.412	8.681	2.545	9.056
0.869	-0.373495	9.174581	2.547431	9.528999	-0.397	8.806	2.528	9.171
0.887	-0.229843	9.299079	2.557007	9.646967	-0.350	8.988	2.531	9.344
0.907	0.009577	9.193734	2.614468	9.558257	-0.247	9.136	2.557	9.492
0.924	0.124498	9.184157	2.566584	9.536855	-0.117	9.213	2.571	9.568
