2016-03-03 20:37:08	Start
2016-03-03 20:37:22	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.708684	9.481039	0.440533	9.517689	0.709	9.481	0.441	9.518
0.016	0.737414	9.567230	0.919373	9.639549	0.716	9.503	0.560	9.548
0.034	0.641646	9.567230	0.440533	9.598837	0.699	9.524	0.560	9.568
0.058	0.660800	9.586384	0.545878	9.624624	0.687	9.550	0.587	9.595
0.073	0.651223	9.548077	0.622492	9.590482	0.673	9.567	0.632	9.613
0.093	0.679953	9.490616	0.574608	9.532277	0.658	9.548	0.546	9.587
0.114	0.699107	9.394848	0.622492	9.441367	0.673	9.505	0.591	9.547
0.131	0.756568	9.366117	0.651223	9.419164	0.697	9.450	0.618	9.496
0.152	0.871489	9.289502	0.842759	9.368276	0.752	9.385	0.673	9.440
0.173	0.995988	9.270349	0.842759	9.361709	0.831	9.330	0.740	9.398
0.193	1.082179	9.050082	0.785298	9.148322	0.927	9.244	0.781	9.324
0.217	1.110910	8.944737	0.833182	9.051886	1.015	9.139	0.826	9.233
0.241	1.158794	9.212888	0.938527	9.332789	1.087	9.120	0.850	9.224
0.250	1.158794	9.356541	1.053449	9.486697	1.128	9.141	0.903	9.255
0.268	1.168370	9.461885	1.168370	9.605074	1.149	9.244	0.998	9.369
0.288	1.149217	9.519346	1.082179	9.649340	1.159	9.388	1.061	9.518
0.308	1.024718	9.701305	1.350330	9.848287	1.125	9.510	1.164	9.647
0.328	0.919373	9.787497	1.465251	9.939180	1.065	9.618	1.267	9.760
0.348	0.871489	9.768343	1.503559	9.921729	0.991	9.694	1.350	9.840
0.371	0.890643	9.653421	1.455675	9.803100	0.927	9.728	1.444	9.878
0.390	0.746991	9.557653	1.474828	9.699580	0.857	9.692	1.475	9.841
0.411	0.660800	9.404425	1.503559	9.546756	0.792	9.596	1.484	9.743
0.435	0.699107	9.203311	1.589750	9.365735	0.749	9.455	1.506	9.604
0.448	0.737414	9.030929	1.551443	9.192846	0.711	9.299	1.530	9.451
0.463	0.699107	8.954314	1.551443	9.114574	0.699	9.148	1.549	9.305
0.483	0.727837	8.983045	1.608904	9.154966	0.716	9.043	1.575	9.207
0.504	0.804452	9.040505	1.685518	9.231406	0.742	9.002	1.599	9.173
0.521	0.842759	9.078813	1.723825	9.279367	0.769	9.014	1.642	9.195
0.541	0.785298	9.059659	1.733402	9.257365	0.790	9.041	1.688	9.231
0.562	0.660800	9.088389	1.800440	9.288545	0.773	9.067	1.736	9.264
0.583	0.469264	9.193734	1.819593	9.383809	0.690	9.105	1.769	9.302
0.601	0.411803	9.260772	1.723825	9.428841	0.582	9.151	1.769	9.340
0.620	0.497994	9.184157	1.733402	9.359564	0.510	9.182	1.769	9.365
0.639	0.507571	9.145850	1.762132	9.327878	0.472	9.196	1.760	9.375
0.662	0.497994	9.145850	1.838747	9.342139	0.479	9.184	1.765	9.365
0.679	0.507571	9.117120	1.800440	9.307045	0.503	9.148	1.784	9.334
0.698	0.507571	9.050082	1.771709	9.235831	0.505	9.115	1.793	9.303
0.720	0.565032	9.002198	1.857901	9.209269	0.520	9.079	1.817	9.274
0.739	0.565032	8.983045	1.896208	9.198367	0.536	9.038	1.832	9.238
0.761	0.593762	9.011775	1.991976	9.248384	0.558	9.012	1.879	9.223
0.780	0.574608	9.021352	2.154782	9.292903	0.575	9.005	1.975	9.237
0.798	0.584185	9.097966	2.279280	9.397307	0.579	9.029	2.081	9.284
0.817	0.632069	9.241618	2.365471	9.560464	0.596	9.093	2.198	9.375
0.836	0.689530	9.509769	2.595315	9.881641	0.620	9.218	2.349	9.533
0.855	0.699107	9.758766	2.806004	10.178208	0.651	9.402	2.512	9.754
0.873	0.660800	9.902418	2.901772	10.339962	0.670	9.603	2.667	9.990
0.897	0.622492	10.103531	2.767697	10.494236	0.668	9.819	2.768	10.224
0.916	0.689530	10.352529	2.671929	10.713986	0.668	10.029	2.787	10.432
0.935	0.699107	11.434708	2.806004	11.794700	0.668	10.448	2.787	10.836
0.954	0.593762	11.645397	1.963245	11.824643	0.651	10.884	2.552	11.207
0.973	0.277727	12.239159	1.063026	12.288375	0.565	11.418	2.126	11.655
0.993	-0.153229	12.248735	0.775721	12.274231	0.354	11.892	1.652	12.045
1.014	-0.928950	11.961432	0.325611	12.001867	-0.053	12.024	1.032	12.097
1.031	-1.675941	11.003751	-0.536301	11.143560	-0.620	11.863	0.407	11.927
1.050	-1.934515	9.461885	-1.924938	9.847589	-1.173	11.169	-0.340	11.317
1.070	-1.982399	8.561666	-2.968810	9.276091	-1.630	10.247	-1.276	10.567
1.090	-1.532289	8.810662	-2.432509	9.267836	-1.781	9.459	-1.966	9.884
1.110	-0.756568	9.605537	-0.900220	9.677249	-1.551	9.110	-2.057	9.517
1.130	-0.459687	10.151415	-0.861913	10.198305	-1.183	9.282	-1.791	9.605
1.150	-0.373495	10.304645	-1.063026	10.366061	-0.781	9.718	-1.314	9.877
1.169	-0.325611	10.007763	-0.612916	10.031800	-0.479	10.017	-0.860	10.068
1.188	-0.440533	9.567230	-0.095768	9.577846	-0.400	10.008	-0.658	10.044
1.207	-0.497994	8.973468	0.258574	8.990995	-0.409	9.713	-0.378	9.742
1.226	-0.488417	8.322245	0.478840	8.350305	-0.438	9.218	0.007	9.238
1.245	-0.459687	7.766790	0.699107	7.811728	-0.472	8.657	0.335	8.683
1.265	-0.421380	7.738060	0.785298	7.789212	-0.467	8.200	0.555	8.236
1.285	-0.354342	7.939173	0.938527	8.002303	-0.431	7.942	0.725	7.988
1.305	-0.287304	8.111555	0.986411	8.176361	-0.381	7.889	0.852	7.945
1.324	-0.201113	8.226477	0.967257	8.285587	-0.316	8.004	0.919	8.063
1.343	-0.067038	8.226477	1.101333	8.300142	-0.227	8.126	0.998	8.191
1.363	0.019154	8.130709	1.264138	8.228416	-0.134	8.174	1.080	8.248
1.383	0.009577	7.977480	1.484405	8.114415	-0.060	8.140	1.204	8.232
1.403	0.000000	7.977480	1.522712	8.121505	-0.010	8.078	1.343	8.191
