2016-03-03 20:40:10	Start
2016-03-03 20:40:25	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.181959	9.394848	0.842759	9.434327	0.182	9.395	0.843	9.434
0.018	0.354342	9.461885	1.608904	9.604239	0.225	9.412	1.034	9.477
0.037	0.325611	9.490616	1.302446	9.585102	0.261	9.436	1.149	9.514
0.057	0.201113	9.500193	1.321599	9.593786	0.266	9.462	1.269	9.554
0.078	0.143652	9.509769	1.043872	9.567968	0.256	9.491	1.319	9.588
0.097	0.153229	9.471462	1.312023	9.563131	0.206	9.493	1.245	9.577
0.117	0.239420	9.404425	1.398214	9.510811	0.184	9.471	1.269	9.559
0.134	0.316035	9.404425	1.331176	9.503427	0.213	9.448	1.271	9.536
0.154	0.344765	9.433155	1.426944	9.546698	0.263	9.428	1.367	9.531
0.175	0.383072	9.394848	1.474828	9.517617	0.321	9.409	1.408	9.520
0.193	0.488417	9.327810	1.628057	9.481411	0.383	9.390	1.465	9.512
0.212	0.555455	9.241618	1.532289	9.384239	0.443	9.349	1.516	9.482
0.232	0.450110	9.212888	1.675941	9.374896	0.469	9.294	1.578	9.440
0.251	0.239420	9.174581	1.589750	9.314373	0.433	9.239	1.607	9.389
0.276	0.076614	9.165004	1.867477	9.353643	0.330	9.199	1.666	9.357
0.291	0.057461	9.117120	1.819593	9.297101	0.206	9.167	1.738	9.335
0.311	-0.019154	9.040505	1.752556	9.208830	0.089	9.124	1.757	9.293
0.329	-0.239420	8.973468	1.819593	9.159223	-0.031	9.074	1.815	9.255
0.349	-0.392649	9.030929	1.924938	9.242145	-0.148	9.041	1.829	9.227
0.369	-0.392649	9.279925	2.126051	9.528446	-0.261	9.081	1.906	9.285
0.391	-0.325611	9.567230	2.298434	9.844832	-0.338	9.213	2.042	9.444
0.409	-0.134075	9.739613	2.308010	10.010242	-0.311	9.404	2.164	9.656
0.428	0.019154	9.634268	2.355895	9.918151	-0.208	9.555	2.272	9.825
0.447	0.114922	9.423578	2.499547	9.750116	-0.081	9.591	2.365	9.881
0.468	0.095768	9.078813	2.461239	9.407003	0.024	9.469	2.406	9.771
0.485	0.038307	8.734048	2.461239	9.074291	0.067	9.218	2.444	9.537
0.507	-0.143652	8.628703	2.624045	9.020021	0.026	8.966	2.512	9.313
