2016-03-03 20:39:09	Start
2016-03-03 20:39:24	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.497994	9.442732	1.091756	9.518672	0.498	9.443	1.092	9.519
0.021	0.440533	9.394848	1.005565	9.458774	0.484	9.431	1.070	9.504
0.040	0.316035	9.471462	1.072602	9.537240	0.438	9.438	1.065	9.508
0.061	0.325611	9.519346	0.938527	9.571040	0.395	9.457	1.027	9.521
0.081	0.344765	9.461885	1.082179	9.529809	0.357	9.462	1.025	9.524
0.098	0.335188	9.346964	1.063026	9.413188	0.330	9.450	1.039	9.513
0.122	0.287304	9.366117	1.091756	9.433909	0.323	9.424	1.044	9.487
0.142	0.258574	9.346964	1.082179	9.412954	0.306	9.380	1.080	9.447
0.157	0.239420	9.346964	1.101333	9.414669	0.280	9.352	1.085	9.419
0.178	0.335188	9.356541	1.369483	9.462172	0.280	9.354	1.161	9.431
0.197	0.411803	9.270349	1.254562	9.363913	0.311	9.330	1.202	9.413
0.215	0.344765	9.270349	1.244985	9.359926	0.333	9.311	1.243	9.400
0.236	0.057461	9.270349	1.302446	9.361572	0.287	9.292	1.293	9.387
0.254	-0.019154	9.346964	1.340753	9.442654	0.199	9.290	1.286	9.382
0.282	-0.009577	9.442732	1.312023	9.533451	0.093	9.333	1.300	9.424
0.298	0.086191	9.442732	1.264138	9.527364	0.029	9.376	1.305	9.466
0.326	0.143652	9.299079	1.206678	9.378144	0.050	9.383	1.281	9.470
0.334	0.086191	9.155427	1.312023	9.249361	0.077	9.335	1.274	9.422
0.353	0.105345	9.126697	1.474828	9.245691	0.105	9.256	1.314	9.350
0.372	0.277727	9.136273	1.532289	9.268038	0.153	9.179	1.381	9.285
0.395	0.526724	9.232041	1.589750	9.382715	0.249	9.163	1.477	9.286
0.412	0.699107	9.346964	1.867477	9.557298	0.402	9.210	1.616	9.363
0.432	0.881066	9.165004	2.135628	9.451692	0.596	9.220	1.781	9.415
0.450	1.024718	8.954314	2.049437	9.242834	0.783	9.175	1.911	9.409
0.470	0.986411	9.011775	2.173935	9.322612	0.898	9.120	2.057	9.394
0.489	0.804452	9.117120	2.279280	9.432080	0.924	9.062	2.160	9.362
0.512	0.545878	9.519346	2.499547	9.857163	0.840	9.151	2.251	9.464
0.530	0.277727	9.998186	2.489970	10.307318	0.654	9.412	2.361	9.730
0.551	0.086191	10.046070	2.461239	10.343532	0.429	9.670	2.433	9.985
0.570	0.009577	9.710882	2.193089	9.955449	0.230	9.819	2.411	10.116
