2016-03-03 20:40:45	Start
2016-03-03 20:41:00	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.373495	9.442732	0.833182	9.486773	0.373	9.443	0.833	9.487
0.019	0.430956	9.404425	1.340753	9.509287	0.388	9.433	0.960	9.492
0.039	0.421380	9.452309	1.197101	9.537125	0.400	9.436	1.051	9.505
0.059	0.363919	9.404425	1.072602	9.472387	0.397	9.426	1.111	9.501
0.077	0.354342	9.442732	1.359907	9.546732	0.393	9.426	1.243	9.516
0.097	0.316035	9.481039	1.244985	9.567652	0.364	9.445	1.219	9.531
0.122	0.306458	9.481039	1.225831	9.564867	0.335	9.452	1.226	9.538
0.139	0.325611	9.452309	1.235408	9.538259	0.326	9.464	1.267	9.554
0.156	0.363919	9.366117	1.206678	9.450538	0.328	9.445	1.228	9.530
0.175	0.354342	9.394848	1.283292	9.488707	0.338	9.424	1.238	9.511
0.195	0.363919	9.385271	1.283292	9.479588	0.352	9.400	1.252	9.489
0.214	0.402226	9.375694	1.359907	9.482340	0.371	9.380	1.283	9.475
0.233	0.488417	9.356541	1.417367	9.475882	0.402	9.378	1.336	9.482
0.254	0.555455	9.279925	1.436521	9.406866	0.453	9.349	1.374	9.461
0.272	0.517148	9.260772	1.522712	9.399361	0.491	9.318	1.434	9.441
0.292	0.411803	9.251195	1.474828	9.377063	0.493	9.287	1.463	9.415
0.312	0.287304	9.385271	1.541866	9.515419	0.443	9.294	1.494	9.425
0.331	0.095768	9.471462	1.532289	9.595086	0.328	9.342	1.518	9.472
0.351	0.076614	9.461885	1.541866	9.586996	0.218	9.392	1.523	9.519
0.370	0.143652	9.433155	1.599327	9.568850	0.151	9.438	1.554	9.567
0.393	0.191536	9.404425	1.493982	9.524278	0.127	9.443	1.542	9.569
0.409	0.239420	9.346964	1.513135	9.471675	0.163	9.412	1.537	9.538
0.429	0.201113	9.289502	1.426944	9.400610	0.194	9.369	1.508	9.491
0.448	0.210690	9.203311	1.474828	9.323113	0.211	9.311	1.477	9.430
0.468	0.440533	8.935161	1.379060	9.051684	0.273	9.194	1.448	9.312
0.488	0.584185	8.772355	1.417367	8.905303	0.359	9.050	1.425	9.170
0.510	0.756568	8.599973	1.570596	8.774890	0.498	8.878	1.460	9.014
0.529	1.072602	8.695741	1.647211	8.915138	0.713	8.751	1.504	8.912
0.547	1.312023	9.318233	1.714248	9.565016	0.931	8.847	1.587	9.040
0.570	1.312023	9.835381	2.087744	10.139763	1.113	9.112	1.755	9.349
0.587	1.331176	9.816227	2.087744	10.123686	1.257	9.416	1.884	9.686
0.607	0.948104	9.787497	2.030283	10.040719	1.226	9.689	1.980	9.967
0.626	0.737414	9.758766	2.576161	10.119975	1.082	9.799	2.195	10.106
0.645	0.047884	9.854534	1.915361	10.039061	0.766	9.804	2.152	10.081
0.664	0.411803	9.662998	2.221819	9.923688	0.536	9.766	2.186	10.031
0.683	0.507571	9.318233	2.049437	9.554438	0.426	9.649	2.191	9.909
0.702	0.660800	9.078813	2.030283	9.326496	0.407	9.479	2.054	9.711
0.722	0.679953	8.983045	1.982399	9.224280	0.565	9.261	2.071	9.507
0.743	0.775721	9.002198	2.087744	9.273618	0.656	9.096	2.037	9.345
0.761	0.938527	8.973468	2.049437	9.252251	0.764	9.009	2.037	9.269
0.780	0.871489	8.848969	2.317587	9.188850	0.816	8.952	2.109	9.235
0.800	0.861913	8.791509	2.346318	9.139952	0.862	8.904	2.200	9.214
0.819	0.823605	8.714894	2.298434	9.050442	0.874	8.832	2.253	9.158
0.839	0.794875	8.762778	2.394202	9.118679	0.838	8.780	2.339	9.124
0.859	0.766145	8.743625	2.499547	9.126099	0.812	8.753	2.385	9.109
0.879	0.737414	8.686164	2.499547	9.068680	0.781	8.727	2.423	9.091
0.898	0.737414	8.599973	2.624045	9.021581	0.759	8.698	2.504	9.084
0.917	0.766145	8.485051	2.614468	8.911706	0.752	8.629	2.559	9.032
0.938	0.727837	8.485051	2.604892	8.905689	0.742	8.564	2.586	8.977
0.959	0.775721	8.590396	2.643199	9.021260	0.752	8.540	2.622	8.965
0.977	0.794875	8.714894	2.786851	9.184103	0.766	8.569	2.662	9.006
0.996	0.823605	8.868123	2.863465	9.355286	0.781	8.665	2.725	9.117
1.016	0.785298	8.877700	2.882619	9.366949	0.795	8.763	2.794	9.232
1.034	0.718261	8.944737	2.834735	9.410630	0.781	8.851	2.842	9.329
1.054	0.699107	9.212888	2.863465	9.672925	0.757	8.976	2.861	9.451
1.074	0.871489	9.768343	2.940080	10.238363	0.769	9.201	2.880	9.672
1.095	1.053449	10.591949	2.930503	11.040244	0.836	9.629	2.892	10.091
1.113	0.967257	11.664551	3.131616	12.116285	0.898	10.309	2.966	10.767
1.135	0.699107	13.560759	2.748544	13.854148	0.898	11.396	2.938	11.812
1.153	0.938527	13.215993	2.671929	13.516009	0.915	12.258	2.871	12.632
1.177	1.024718	13.034034	1.513135	13.161522	0.907	12.869	2.516	13.162
1.191	0.603339	12.382812	1.867477	12.537364	0.816	13.048	2.200	13.267
1.210	-0.162806	11.779472	1.110910	11.832860	0.601	12.603	1.791	12.762
1.230	-1.321599	10.716447	0.555455	10.811910	0.036	11.978	1.262	12.086
1.249	-1.991976	9.050082	-0.555455	9.283345	-0.718	10.982	0.745	11.116
1.269	-2.221819	7.661446	-1.695095	8.155218	-1.425	9.802	-0.146	10.021
1.291	-1.982399	7.335834	-1.599327	7.765450	-1.879	8.691	-0.824	9.004
1.308	-1.244985	8.178593	-0.651223	8.298401	-1.860	8.056	-1.125	8.376
1.327	-0.440533	9.423578	-0.306458	9.438846	-1.472	8.150	-1.063	8.414
1.348	0.000000	10.046070	-0.641646	10.066540	-0.917	8.746	-0.800	8.892
1.367	0.248997	10.266336	-0.220267	10.271717	-0.359	9.479	-0.455	9.519
1.386	0.028730	9.931149	0.095768	9.931652	-0.041	9.917	-0.268	9.927
1.408	-0.229843	9.481039	0.450110	9.494500	0.012	9.931	-0.079	9.941
1.425	-0.526724	8.791509	0.823605	8.845699	-0.120	9.618	0.287	9.636
1.445	-0.612916	8.121132	1.063026	8.213310	-0.335	9.081	0.608	9.121
1.466	-0.497994	7.613562	1.149217	7.715894	-0.467	8.502	0.871	8.567
1.484	-0.201113	7.479486	1.283292	7.591442	-0.460	8.001	1.080	8.092
1.504	-0.047884	7.546524	1.388637	7.673371	-0.340	7.690	1.221	7.799
1.525	0.047884	7.872135	1.369483	7.990512	-0.175	7.628	1.298	7.743
1.542	0.057461	8.216900	1.493982	8.351810	-0.036	7.779	1.384	7.902
1.562	0.143652	8.446744	1.608904	8.599807	0.050	8.021	1.465	8.154
1.582	0.134075	8.379706	1.685518	8.548592	0.096	8.229	1.539	8.373
1.601	0.191536	8.264784	1.867477	8.475306	0.132	8.327	1.664	8.494
1.620	0.229843	8.169016	1.886631	8.387194	0.175	8.315	1.762	8.503
1.642	0.239420	8.092402	1.991976	8.337400	0.199	8.226	1.858	8.437
1.660	0.248997	7.958326	2.116474	8.238715	0.227	8.121	1.966	8.360
1.679	0.239420	7.891289	2.087744	8.166299	0.239	8.028	2.021	8.282
1.699	0.172383	7.967903	1.991976	8.214935	0.225	7.977	2.047	8.239
1.718	0.162806	8.303091	1.982399	8.538017	0.206	8.030	2.045	8.289
1.738	0.143652	8.848969	2.030283	9.080030	0.180	8.253	2.023	8.500
1.759	0.258574	9.931149	2.547431	10.255924	0.184	8.763	2.138	9.022
1.777	0.402226	10.706870	2.518700	11.006485	0.242	9.448	2.270	9.720
1.797	0.536301	10.984597	2.355895	11.247188	0.335	10.118	2.363	10.397
1.816	0.699107	11.214440	2.796427	11.578964	0.474	10.709	2.555	11.022
1.836	1.015141	11.444284	3.284845	11.949576	0.663	11.088	2.739	11.446
1.864	1.924938	14.183250	3.083732	14.641700	1.044	11.957	2.880	12.354
1.878	1.493982	14.729129	3.581726	15.231808	1.283	12.893	3.187	13.351
1.895	0.871489	13.924677	0.220267	13.953660	1.326	13.570	2.543	13.944
