2016-03-03 21:23:40	Start
2016-03-03 21:23:59	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
1.331	-0.497994	9.921572	0.411803	9.942593	-0.091	10.800	0.541	10.821
1.348	-0.469264	9.107543	0.181959	9.121440	-0.323	10.173	0.395	10.189
1.368	-0.440533	8.446744	-0.105345	8.458880	-0.441	9.500	0.227	9.516
1.388	-0.565032	7.996634	-0.469264	8.030294	-0.493	8.868	0.005	8.888
1.407	-0.842759	7.881712	-0.861913	7.973363	-0.579	8.358	-0.314	8.396
1.427	-1.034295	8.350976	-0.938527	8.466959	-0.721	8.169	-0.594	8.232
1.447	-1.034295	9.337387	-0.689530	9.419767	-0.869	8.392	-0.740	8.473
1.466	-0.842759	10.247183	-0.660800	10.302992	-0.939	8.954	-0.788	9.041
1.487	-0.565032	10.486604	-0.316035	10.506569	-0.869	9.606	-0.651	9.674
1.506	-0.316035	10.582372	-0.143652	10.588064	-0.690	10.163	-0.453	10.204
1.525	-0.210690	10.113108	0.229843	10.117913	-0.484	10.357	-0.223	10.379
1.544	-0.134075	9.346964	0.450110	9.358755	-0.306	10.132	0.055	10.143
1.564	-0.076614	8.714894	0.593762	8.735434	-0.184	9.689	0.283	9.700
1.594	-0.076614	8.504205	0.794875	8.541615	-0.124	9.170	0.517	9.188
1.608	-0.162806	8.571242	1.024718	8.633814	-0.113	8.784	0.716	8.817
1.622	-0.181959	8.753201	1.158794	8.831447	-0.124	8.636	0.893	8.686
1.642	-0.095768	8.810662	1.168370	8.888309	-0.129	8.660	1.037	8.724
1.661	-0.095768	8.848969	1.110910	8.918944	-0.134	8.746	1.116	8.818
1.682	-0.057461	8.954314	1.110910	9.023146	-0.108	8.842	1.137	8.915
1.700	-0.076614	9.069236	1.130063	9.139691	-0.081	8.921	1.130	8.993
1.720	-0.038307	9.050082	1.197101	9.128993	-0.067	8.981	1.137	9.053
1.740	0.038307	8.925584	1.273715	9.016089	-0.034	9.000	1.178	9.077
1.762	0.134075	8.896853	1.379060	9.004098	0.014	8.985	1.245	9.072
1.778	0.143652	8.820239	1.407791	8.933036	0.069	8.923	1.314	9.021
1.798	0.153229	8.772355	1.417367	8.887442	0.117	8.854	1.369	8.960
1.818	0.162806	8.638280	1.570596	8.781410	0.148	8.782	1.444	8.901
1.837	0.210690	8.571242	1.589750	8.719971	0.168	8.701	1.496	8.830
1.856	0.210690	8.571242	1.589750	8.719971	0.184	8.638	1.542	8.777
1.879	0.229843	8.667010	1.551443	8.807773	0.204	8.612	1.575	8.757
1.896	0.172383	8.781932	1.551443	8.919586	0.206	8.648	1.571	8.792
1.915	0.181959	8.992621	1.628057	9.140619	0.199	8.753	1.580	8.897
1.936	0.258574	9.260772	1.675941	9.414751	0.211	8.926	1.602	9.071
1.954	0.277727	9.509769	1.551443	9.639493	0.223	9.136	1.602	9.279
1.975	0.296881	9.672575	1.417367	9.780377	0.254	9.359	1.568	9.494
1.996	0.316035	9.768343	1.369483	9.868936	0.287	9.553	1.504	9.676
2.014	0.488417	9.959879	1.570596	10.094776	0.345	9.728	1.477	9.846
2.034	0.679953	10.180145	1.800440	10.360467	0.445	9.895	1.539	10.026
2.053	1.187524	11.051635	1.417367	11.205257	0.668	10.240	1.539	10.382
2.074	1.513135	12.296620	2.604892	12.660250	0.967	10.872	1.848	11.080
2.093	0.861913	12.373235	1.149217	12.456345	1.061	11.475	1.743	11.671
2.113	0.507571	12.191275	0.248997	12.204377	1.018	11.978	1.355	12.132
2.131	0.670376	12.028469	0.612916	12.062717	0.888	12.222	1.154	12.346
2.152	0.852336	12.057199	-0.019154	12.087303	0.723	12.163	0.498	12.203
2.171	1.053449	11.903971	-0.143652	11.951356	0.771	12.045	0.175	12.076
2.189	1.216254	10.266336	-0.574608	10.354087	0.948	11.564	-0.031	11.614
2.208	1.235408	8.599973	-0.986411	8.744071	1.089	10.707	-0.431	10.784
2.229	1.197101	7.354988	-0.976834	7.515524	1.176	9.531	-0.670	9.641
2.250	1.455675	6.761226	-0.967257	6.983463	1.276	8.246	-0.876	8.399
2.269	1.829170	7.182605	-0.900220	7.466329	1.429	7.475	-0.958	7.677
2.286	2.308010	8.418014	-0.584185	8.748208	1.697	7.429	-0.857	7.678
2.311	2.001553	9.528923	-0.478840	9.748634	1.899	7.973	-0.733	8.237
2.331	1.685518	10.180145	-0.670376	10.340490	1.956	8.827	-0.658	9.076
2.352	1.264138	10.208876	-0.584185	10.303420	1.815	9.584	-0.579	9.785
2.370	1.206678	9.672575	0.000000	9.747552	1.539	9.898	-0.433	10.035
2.384	1.187524	9.260772	0.248997	9.339920	1.336	9.831	-0.251	9.933
2.404	1.101333	8.695741	0.660800	8.790079	1.190	9.459	0.081	9.545
2.428	0.900220	8.312668	0.852336	8.404601	1.099	8.985	0.441	9.071
