2016-03-03 21:21:52	Start
2016-03-03 21:22:11	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.076614	9.433155	1.331176	9.526926	-0.077	9.433	1.331	9.527
0.021	-0.086191	9.490616	1.091756	9.553594	-0.079	9.448	1.271	9.534
0.039	-0.057461	9.471462	1.302446	9.560767	-0.074	9.457	1.264	9.542
0.060	-0.009577	9.385271	1.158794	9.456543	-0.057	9.445	1.221	9.524
0.081	-0.047884	9.356541	1.072602	9.417942	-0.050	9.426	1.156	9.497
0.099	-0.086191	9.241618	1.273715	9.329378	-0.050	9.364	1.202	9.441
0.118	-0.076614	9.184157	1.206678	9.263406	-0.055	9.292	1.178	9.367
0.138	0.009577	9.318233	1.197101	9.394819	-0.050	9.275	1.188	9.351
0.157	0.028730	9.605537	1.158794	9.675225	-0.031	9.337	1.209	9.416
0.177	-0.067038	9.758766	1.292869	9.844263	-0.026	9.467	1.214	9.544
0.196	-0.143652	9.615114	1.197101	9.690413	-0.043	9.574	1.211	9.651
0.215	-0.038307	9.423578	1.264138	9.508067	-0.055	9.601	1.228	9.679
0.237	0.028730	9.279925	1.321599	9.373605	-0.055	9.519	1.269	9.604
0.256	-0.019154	9.299079	1.264138	9.384630	-0.043	9.404	1.262	9.489
0.274	-0.153229	9.337387	1.484405	9.455884	-0.045	9.335	1.334	9.431
0.295	-0.220267	9.318233	1.589750	9.455437	-0.091	9.309	1.415	9.417
0.315	-0.114922	9.404425	1.465251	9.518581	-0.127	9.340	1.451	9.454
0.333	-0.009577	9.356541	1.503559	9.476583	-0.124	9.354	1.511	9.477
0.352	-0.047884	9.270349	1.532289	9.396253	-0.098	9.337	1.523	9.462
0.372	-0.143652	9.203311	1.695095	9.359216	-0.079	9.309	1.549	9.438
0.392	-0.181959	9.251195	1.599327	9.390185	-0.096	9.270	1.583	9.406
0.412	-0.114922	9.289502	1.608904	9.428501	-0.122	9.254	1.609	9.394
0.434	0.009577	9.203311	1.790863	9.375938	-0.108	9.237	1.674	9.388
0.452	0.114922	9.145850	1.829170	9.327682	-0.043	9.222	1.707	9.381
0.471	0.057461	9.174581	1.838747	9.357202	0.017	9.203	1.767	9.372
0.489	-0.153229	9.356541	2.001553	9.569459	0.007	9.220	1.865	9.408
0.508	-0.067038	9.701305	1.905785	9.886953	-0.012	9.345	1.894	9.535
0.529	0.134075	9.701305	2.011129	9.908478	-0.007	9.483	1.939	9.681
0.550	0.363919	9.212888	1.934515	9.420833	0.069	9.493	1.963	9.696
0.568	0.593762	8.743625	2.126051	9.017961	0.256	9.340	1.994	9.559
0.594	0.660800	8.293514	2.365471	8.649537	0.438	8.988	2.109	9.249
0.607	0.928950	8.983045	1.838747	9.216237	0.637	8.808	2.066	9.076
0.626	1.034295	9.069236	2.020706	9.349013	0.804	8.772	2.088	9.058
0.645	1.015141	9.021352	1.742979	9.244094	0.910	8.842	1.992	9.115
0.666	0.507571	9.624691	1.752556	9.796109	0.871	9.175	1.839	9.401
0.684	0.497994	10.065224	2.020706	10.278131	0.764	9.445	1.884	9.667
0.705	0.440533	10.103531	2.164358	10.342140	0.615	9.704	1.920	9.915
0.723	0.258574	9.816227	1.963245	10.013966	0.426	9.902	1.975	10.108
0.747	0.373495	9.452309	2.087744	9.687327	0.393	9.859	2.059	10.080
0.763	0.430956	9.184157	1.762132	9.361601	0.376	9.639	1.994	9.851
0.783	0.488417	9.002198	1.877054	9.208770	0.388	9.364	1.923	9.568
0.801	0.536301	8.925584	1.800440	9.121143	0.457	9.141	1.882	9.345
0.822	0.612916	9.030929	1.771709	9.223464	0.517	9.036	1.803	9.229
0.840	0.679953	9.117120	1.857901	9.329309	0.579	9.019	1.827	9.221
0.865	0.612916	9.165004	1.905785	9.381096	0.611	9.060	1.834	9.264
0.882	0.497994	9.155427	1.944092	9.372798	0.601	9.117	1.870	9.327
0.901	0.440533	9.088389	2.030283	9.322818	0.558	9.131	1.935	9.352
0.921	0.450110	9.011775	2.087744	9.261391	0.500	9.105	1.992	9.335
0.941	0.411803	9.002198	2.097321	9.252454	0.450	9.064	2.040	9.302
0.960	0.392649	8.887277	2.212242	9.166890	0.424	8.997	2.107	9.251
0.980	0.373495	8.906430	2.135628	9.166510	0.407	8.952	2.133	9.212
0.997	0.450110	8.954314	2.260126	9.246108	0.407	8.938	2.176	9.208
1.016	0.507571	9.021352	2.308010	9.325735	0.431	8.942	2.229	9.226
1.036	0.517148	9.040505	2.221819	9.323875	0.462	8.981	2.231	9.266
1.057	0.593762	9.145850	2.528277	9.507435	0.517	9.041	2.330	9.351
1.078	0.584185	9.232041	2.576161	9.602524	0.551	9.110	2.409	9.440
1.101	0.545878	9.165004	2.624045	9.548868	0.560	9.146	2.488	9.496
1.119	0.526724	9.021352	2.671929	9.423451	0.563	9.141	2.600	9.521
1.140	0.469264	8.906430	2.796427	9.346909	0.532	9.081	2.667	9.480
1.164	0.411803	8.781932	2.777274	9.219824	0.488	8.969	2.717	9.385
1.174	0.411803	8.887277	2.767697	9.317372	0.455	8.899	2.753	9.327
1.194	0.497994	9.136273	2.748544	9.553742	0.448	8.928	2.772	9.359
1.214	0.565032	9.404425	2.614468	9.777418	0.472	9.052	2.727	9.467
1.233	0.737414	10.007763	2.604892	10.367476	0.553	9.359	2.684	9.754
1.253	0.842759	10.333375	2.422932	10.647041	0.661	9.720	2.598	10.086
1.270	0.785298	10.649409	2.068590	10.876841	0.733	10.099	2.428	10.417
1.290	0.632069	11.051635	2.030283	11.254341	0.749	10.511	2.282	10.786
1.310	0.344765	11.089942	2.039860	11.281255	0.651	10.781	2.140	11.015
1.332	0.105345	10.946290	1.896208	11.109814	0.467	10.934	2.009	11.131
1.350	0.067038	10.888829	1.781286	11.033770	0.287	10.994	1.937	11.170
1.370	0.057461	10.907983	1.675941	11.036130	0.144	10.958	1.848	11.115
1.389	-0.086191	10.754754	1.312023	10.834831	0.036	10.874	1.666	11.004
1.413	-0.383072	10.189722	0.632069	10.216491	-0.086	10.685	1.350	10.780
1.427	-0.641646	9.825804	0.239420	9.849642	-0.263	10.420	0.965	10.484
1.446	-0.881066	9.040505	0.000000	9.083337	-0.498	9.953	0.546	9.996
1.466	-1.053449	8.542512	-0.536301	8.623914	-0.740	9.400	0.084	9.443
1.486	-1.120486	8.389283	-0.756568	8.497527	-0.924	8.950	-0.263	9.014
1.505	-1.235408	8.801085	-0.785298	8.921997	-1.073	8.693	-0.520	8.782
1.529	-1.043872	9.279925	-0.737414	9.367521	-1.113	8.753	-0.704	8.853
1.544	-0.823605	9.739613	-0.679953	9.797996	-1.056	9.052	-0.740	9.146
1.565	-0.641646	10.017340	-0.210690	10.040079	-0.936	9.459	-0.603	9.532
1.584	-0.459687	10.132261	0.153229	10.143841	-0.742	9.792	-0.369	9.837
1.603	-0.268151	9.835381	0.402226	9.847254	-0.548	9.931	-0.084	9.957
1.622	-0.181959	9.375694	0.526724	9.392241	-0.388	9.840	0.218	9.856
1.644	-0.268151	8.954314	0.718261	8.987077	-0.294	9.574	0.450	9.593
1.661	-0.469264	8.676587	0.737414	8.720502	-0.297	9.210	0.596	9.237
1.682	-0.536301	8.580819	0.881066	8.642589	-0.364	8.897	0.716	8.936
1.701	-0.497994	8.686164	1.043872	8.762825	-0.443	8.724	0.845	8.778
1.719	-0.402226	8.820239	1.091756	8.896648	-0.476	8.691	0.939	8.756
