2016-03-03 21:00:06	Start
2016-03-03 21:00:26	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.134075	8.025364	3.993528	8.965083	-0.134	8.025	3.994	8.965
0.017	-0.210690	8.063671	4.587290	9.279570	-0.153	8.035	4.142	9.044
0.037	-0.162806	8.188169	5.190629	9.696147	-0.160	8.076	4.441	9.226
0.055	-0.019154	8.226477	5.200206	9.732288	-0.132	8.126	4.743	9.418
0.077	-0.038307	8.207323	4.922479	9.570393	-0.108	8.171	4.975	9.570
0.096	0.038307	8.169016	5.056554	9.607446	-0.045	8.198	5.092	9.652
0.117	-0.067038	8.082825	5.209783	9.616568	-0.022	8.171	5.097	9.632
0.134	-0.229843	7.977480	5.295974	9.578119	-0.074	8.109	5.121	9.593
0.154	-0.134075	8.034941	4.884171	9.403902	-0.098	8.066	5.112	9.552
0.172	-0.181959	7.977480	4.606444	9.213719	-0.153	8.018	4.999	9.453
0.194	-0.095768	7.948750	4.577713	9.173181	-0.160	7.985	4.841	9.342
0.213	-0.124498	8.034941	4.587290	9.253054	-0.134	7.999	4.664	9.261
0.238	-0.038307	7.967903	4.510676	9.156153	-0.110	7.982	4.571	9.199
0.253	0.181959	7.977480	4.491522	9.156805	-0.019	7.982	4.542	9.185
0.270	0.354342	8.054094	4.721366	9.342660	0.093	8.009	4.578	9.227
0.290	0.497994	8.063671	4.912902	9.455548	0.249	8.016	4.659	9.278
0.309	0.612916	8.121132	4.922479	9.516262	0.412	8.054	4.762	9.368
0.329	0.679953	8.245630	4.769250	9.549790	0.536	8.121	4.831	9.466
0.351	0.660800	8.264784	4.472369	9.420477	0.613	8.174	4.769	9.486
0.369	0.622492	8.121132	4.271256	9.196951	0.644	8.188	4.609	9.421
0.388	0.545878	7.958326	4.165911	8.999319	0.627	8.147	4.420	9.292
0.407	0.268151	8.121132	4.280833	9.184238	0.524	8.116	4.298	9.200
0.426	0.038307	8.264784	4.673482	9.494712	0.369	8.116	4.348	9.219
0.447	0.067038	8.274361	4.951209	9.642822	0.230	8.155	4.518	9.330
0.466	0.047884	8.130709	4.922479	9.504815	0.105	8.198	4.707	9.457
0.485	0.038307	8.054094	4.970363	9.464376	0.048	8.181	4.879	9.527
0.507	0.411803	8.054094	4.778827	9.374177	0.141	8.128	4.906	9.497
0.523	0.517148	8.006210	4.280833	9.093535	0.254	8.061	4.738	9.359
0.543	0.430956	7.996634	4.108450	9.000624	0.350	8.028	4.535	9.233
0.564	0.373495	7.900866	4.261679	8.984714	0.433	7.989	4.357	9.113
0.583	0.296881	7.881712	4.510676	9.086018	0.405	7.946	4.290	9.041
0.602	0.277727	7.939173	4.663905	9.211927	0.345	7.930	4.386	9.071
0.622	0.248997	8.034941	4.797980	9.361778	0.299	7.939	4.559	9.161
0.641	0.306458	7.987057	4.826711	9.337244	0.283	7.961	4.700	9.249
0.660	0.239420	8.006210	4.778827	9.327053	0.268	7.992	4.767	9.309
0.681	0.258574	8.140285	4.673482	9.390023	0.263	8.042	4.769	9.354
0.701	0.067038	8.341399	4.520253	9.487683	0.218	8.119	4.700	9.385
0.719	0.047884	8.437167	4.616021	9.617470	0.153	8.231	4.647	9.456
0.740	0.220267	8.494628	4.759673	9.739698	0.148	8.353	4.642	9.559
0.758	0.277727	8.676587	4.932055	9.984261	0.153	8.487	4.707	9.707
0.784	0.143652	8.963891	5.353435	10.441803	0.172	8.643	4.915	9.946
0.802	0.134075	9.366117	5.765238	10.999096	0.194	8.875	5.203	10.291
0.817	0.105345	9.816227	5.707777	11.355533	0.165	9.206	5.440	10.695
0.837	-0.210690	9.691729	5.525817	11.158344	0.043	9.459	5.588	10.989
0.857	-0.354342	9.624691	5.564125	11.122936	-0.081	9.625	5.641	11.159
0.876	-0.402226	9.490616	5.966351	11.217438	-0.215	9.656	5.691	11.214
