2016-03-03 20:58:10	Start
2016-03-03 20:58:29	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.967257	8.456321	2.576161	8.892781	-0.967	8.456	2.576	8.893
0.018	-0.814029	8.465898	3.179500	9.079829	-0.929	8.459	2.727	8.940
0.037	-0.814029	8.619126	3.849876	9.474889	-0.891	8.499	3.045	9.085
0.057	-0.708684	8.705317	4.098873	9.648085	-0.826	8.562	3.426	9.274
0.077	-0.603339	8.667010	4.185065	9.643436	-0.735	8.614	3.828	9.462
0.098	-0.660800	8.580819	4.108450	9.536586	-0.697	8.643	4.061	9.576
0.119	-0.612916	8.542512	3.926491	9.421651	-0.646	8.624	4.080	9.562
0.135	-0.565032	8.494628	3.907337	9.367243	-0.611	8.571	4.032	9.492
0.155	-0.679953	8.513782	3.983952	9.424366	-0.630	8.533	3.982	9.437
0.175	-0.718261	8.504205	4.367024	9.586881	-0.644	8.514	4.046	9.450
0.194	-0.632069	8.552089	4.367024	9.623338	-0.649	8.516	4.156	9.500
0.215	-0.814029	8.638280	3.840300	9.488436	-0.711	8.552	4.140	9.531
0.234	-1.110910	8.638280	3.303998	9.315064	-0.819	8.583	3.970	9.503
0.253	-1.082179	8.781932	3.083732	9.370317	-0.910	8.653	3.649	9.449
0.272	-1.216254	8.839393	3.246537	9.494954	-1.056	8.724	3.369	9.417
0.293	-1.120486	8.762778	3.284845	9.425072	-1.132	8.756	3.230	9.401
0.313	-0.890643	8.667010	3.169923	9.271393	-1.077	8.763	3.196	9.390
0.331	-0.565032	8.657434	3.265691	9.270121	-0.948	8.732	3.242	9.365
0.351	-0.497994	8.619126	3.485958	9.310706	-0.769	8.677	3.302	9.319
0.369	-0.718261	8.647857	3.821146	9.481692	-0.668	8.648	3.436	9.333
0.390	-0.861913	8.609550	4.012682	9.537760	-0.661	8.633	3.646	9.400
0.408	-0.957681	8.494628	3.801992	9.355801	-0.759	8.593	3.780	9.421
0.432	-1.101333	8.350976	3.505111	9.123461	-0.910	8.526	3.785	9.375
0.448	-1.110910	8.207323	3.303998	8.916876	-1.008	8.416	3.656	9.233
0.467	-1.292869	8.207323	3.150769	8.885888	-1.116	8.315	3.440	9.071
0.486	-1.283292	8.293514	3.074155	8.937541	-1.197	8.265	3.259	8.966
0.507	-1.120486	8.226477	3.150769	8.880189	-1.202	8.234	3.170	8.905
0.527	-1.024718	8.264784	3.141193	8.900775	-1.180	8.248	3.129	8.901
0.553	-0.948104	8.331821	3.083732	8.934627	-1.094	8.279	3.112	8.913
0.579	-0.852336	8.427590	3.179500	9.047650	-0.986	8.313	3.139	8.941
0.584	-0.852336	8.456321	3.198653	9.081147	-0.919	8.370	3.151	8.991
0.606	-0.746991	8.619126	3.284845	9.254055	-0.850	8.459	3.187	9.079
0.624	-0.545878	8.906430	3.380613	9.542066	-0.749	8.602	3.261	9.231
0.642	-0.363919	9.136273	3.648763	9.844664	-0.627	8.780	3.378	9.430
0.666	-0.363919	9.461885	3.639187	10.144131	-0.505	9.031	3.488	9.696
0.683	-0.593762	9.835381	3.639187	10.503854	-0.467	9.335	3.577	10.009
0.703	-0.651223	10.477027	4.118027	11.276095	-0.493	9.728	3.761	10.442
0.722	-0.545878	10.668563	4.826711	11.722345	-0.539	10.111	4.056	10.912
0.741	-0.038307	10.591949	5.544971	11.955649	-0.457	10.393	4.532	11.364
0.764	0.507571	10.486604	5.908890	12.047467	-0.182	10.556	5.100	11.750
0.786	0.861913	10.103531	5.870583	11.716995	0.196	10.463	5.538	11.861
0.803	0.766145	9.931149	5.238513	11.254186	0.524	10.278	5.641	11.744
0.820	0.574608	9.768343	4.874595	10.932172	0.678	10.072	5.473	11.488
0.838	0.411803	9.605537	6.004658	11.335425	0.654	9.852	5.497	11.310
0.858	0.881066	9.548077	7.594408	12.231805	0.658	9.713	5.928	11.438
0.879	1.187524	9.346964	7.546524	12.071700	0.764	9.567	6.505	11.643
0.898	0.622492	8.829816	5.870583	10.621529	0.776	9.333	6.754	11.565
0.917	0.402226	8.350976	4.175488	9.345335	0.773	9.019	6.297	11.068
0.937	0.565032	7.920019	3.294421	8.596463	0.694	8.612	5.222	10.159
0.956	0.670376	7.479486	2.997540	8.085627	0.565	8.145	4.085	9.162
0.976	0.574608	7.153875	2.882619	7.734183	0.553	7.726	3.338	8.440
0.995	0.239420	7.010222	2.987964	7.624203	0.512	7.391	3.041	8.010
1.015	-0.076614	7.153875	3.055001	7.779256	0.352	7.199	2.981	7.806
1.034	-0.450110	7.201759	3.227384	7.904678	0.072	7.130	3.038	7.761
1.055	-0.469264	7.268796	3.466804	8.066867	-0.189	7.159	3.184	7.844
1.073	-0.095768	7.259220	3.629610	8.116619	-0.273	7.221	3.345	7.967
1.093	0.105345	7.345411	3.629610	8.193914	-0.227	7.269	3.488	8.071
1.112	0.191536	7.536947	3.409343	8.274411	-0.067	7.353	3.534	8.163
1.132	0.134075	7.546524	3.016694	8.128249	0.084	7.422	3.421	8.178
1.158	0.067038	7.613562	2.470816	8.004733	0.124	7.511	3.132	8.150
1.169	0.000000	7.699753	2.355895	8.052107	0.098	7.599	2.813	8.115
1.190	-0.134075	8.006210	2.336741	8.341327	0.017	7.717	2.545	8.132
1.214	-0.134075	8.370130	2.643199	8.778584	-0.050	7.922	2.452	8.294
