2016-03-03 20:59:11	Start
2016-03-03 20:59:31	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.005565	8.370130	2.968810	8.937789	-1.006	8.370	2.969	8.938
0.017	-0.909797	8.283937	3.380613	8.993325	-0.982	8.349	3.072	8.952
0.037	-0.756568	8.437167	4.299986	9.499898	-0.919	8.365	3.405	9.092
0.055	-0.622492	8.437167	4.865018	9.759185	-0.824	8.382	3.879	9.298
0.075	-0.555455	8.331821	4.826711	9.644943	-0.711	8.373	4.343	9.474
0.095	-0.469264	8.446744	4.635174	9.646374	-0.601	8.413	4.657	9.638
0.115	-0.411803	8.379706	4.529830	9.534591	-0.515	8.399	4.714	9.646
0.134	-0.325611	8.283937	4.290410	9.334734	-0.441	8.361	4.571	9.540
0.154	-0.440533	8.331821	4.204218	9.342846	-0.412	8.361	4.415	9.465
0.172	-0.421380	8.293514	4.280833	9.342669	-0.400	8.322	4.326	9.389
0.193	-0.421380	8.274361	4.683059	9.517018	-0.402	8.296	4.365	9.384
0.212	-0.363919	8.322245	4.912902	9.671029	-0.412	8.305	4.520	9.468
0.235	-0.191536	8.159439	4.941632	9.541115	-0.350	8.262	4.705	9.518
0.252	-0.181959	8.015787	4.845864	9.368477	-0.290	8.193	4.846	9.524
0.272	-0.201113	8.006210	4.836287	9.355722	-0.235	8.126	4.884	9.484
0.291	-0.201113	8.159439	4.845864	9.492065	-0.194	8.085	4.867	9.439
0.310	-0.392649	8.274361	4.893748	9.621226	-0.244	8.114	4.855	9.459
0.329	-0.402226	8.236053	4.865018	9.574067	-0.299	8.169	4.860	9.511
0.351	-0.526724	8.207323	4.702212	9.473563	-0.381	8.219	4.827	9.540
0.369	-0.383072	8.370130	4.692636	9.603470	-0.426	8.272	4.788	9.568
0.388	-0.162806	8.283937	4.740520	9.545818	-0.369	8.274	4.750	9.549
0.407	-0.220267	8.236053	4.826711	9.548729	-0.323	8.274	4.741	9.543
0.426	-0.421380	8.216900	4.884171	9.568183	-0.297	8.277	4.786	9.567
0.446	-0.497994	8.216900	5.066131	9.665978	-0.326	8.238	4.879	9.582
0.468	-0.478840	8.188169	5.018247	9.615519	-0.405	8.215	4.949	9.600
0.486	-0.316035	8.207323	4.548983	9.388998	-0.429	8.207	4.879	9.560
0.508	-0.488417	8.159439	3.974375	9.089040	-0.445	8.193	4.652	9.440
0.528	-0.928950	8.092402	3.725378	8.957028	-0.553	8.162	4.317	9.263
0.544	-1.005565	8.159439	3.897760	9.098359	-0.685	8.155	4.037	9.133
0.563	-0.948104	8.264784	4.319140	9.373395	-0.843	8.169	3.979	9.129
0.584	-0.746991	8.264784	4.539406	9.458904	-0.907	8.195	4.120	9.222
0.603	-0.593762	8.283937	4.635174	9.511100	-0.824	8.243	4.348	9.360
0.623	-0.612916	8.293514	4.501099	9.456106	-0.725	8.277	4.499	9.450
0.642	-0.708684	8.236053	4.242526	9.291600	-0.666	8.270	4.480	9.429
0.661	-0.612916	8.159439	3.926491	9.075761	-0.632	8.243	4.326	9.334
0.682	-0.679953	8.082825	3.715801	8.921971	-0.654	8.193	4.096	9.186
0.703	-0.660800	8.034941	3.476381	8.779644	-0.666	8.128	3.840	9.017
0.720	-0.574608	7.987057	3.275268	8.651626	-0.632	8.066	3.598	8.857
0.741	-0.622492	8.054094	3.275268	8.716841	-0.634	8.040	3.436	8.768
0.759	-0.746991	8.121132	3.418920	8.843065	-0.651	8.049	3.361	8.748
0.778	-0.641646	8.255207	3.897760	9.151650	-0.646	8.104	3.467	8.841
