2016-03-03 21:00:44	Start
2016-03-03 21:01:02	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.164597	6.056427	8.426697	10.442500	-1.165	6.056	8.427	10.443
0.019	-0.878952	6.165924	7.557861	9.793490	-1.093	6.084	8.209	10.280
0.040	-1.021774	5.770782	7.312683	9.371301	-1.057	6.012	7.931	10.012
0.060	-1.021774	5.730316	7.557861	9.539487	-1.022	5.931	7.714	9.787
0.080	-1.012253	5.549408	7.548340	9.423270	-0.984	5.804	7.494	9.532
0.101	-0.788498	5.544647	7.903015	9.686201	-0.961	5.649	7.580	9.505
0.121	-0.817062	5.525604	7.833984	9.621393	-0.910	5.587	7.711	9.568
0.140	-0.686142	5.185211	7.819702	9.407707	-0.826	5.451	7.776	9.535
0.160	-0.045822	5.344696	7.219849	8.982989	-0.584	5.400	7.694	9.425
0.181	-0.148178	5.597015	8.245789	9.967024	-0.424	5.413	7.780	9.495
0.202	-1.012253	5.089996	8.321960	9.807535	-0.473	5.304	7.902	9.541
0.222	0.792068	5.477997	7.296021	9.157933	-0.104	5.377	7.771	9.479
0.241	0.632584	5.059052	8.733765	10.113002	0.066	5.306	8.149	9.761
0.261	-0.205307	5.425629	8.771851	10.316248	0.052	5.263	8.281	9.849
0.282	0.615921	5.189972	8.764709	10.204670	0.459	5.288	8.392	9.948
0.303	0.211258	5.237579	8.690918	10.149331	0.314	5.228	8.740	10.196
0.323	1.472855	4.851959	7.284119	8.875201	0.524	5.176	8.378	9.886
0.342	1.130081	4.873383	7.355530	8.895547	0.858	5.038	8.024	9.531
0.362	0.913467	5.030487	7.362671	8.963768	0.932	4.998	7.673	9.221
0.383	1.289566	5.011444	7.407898	9.036289	1.201	4.942	7.353	8.943
0.404	0.344559	4.732941	8.343384	9.598516	0.919	4.912	7.617	9.124
0.423	0.765884	4.918610	8.017273	9.436947	0.828	4.923	7.783	9.259
0.443	0.837296	5.337555	7.841125	9.522279	0.809	5.000	7.902	9.399
0.462	0.506424	5.011444	7.938721	9.401826	0.614	5.000	8.035	9.490
0.482	0.370743	4.973358	7.743530	9.210537	0.620	5.060	7.885	9.393
0.504	0.132706	5.087616	8.007751	9.488178	0.462	5.102	7.883	9.406
0.524	-0.041061	5.135223	8.110107	9.599273	0.242	5.052	7.950	9.425
0.543	0.154129	5.199493	7.810181	9.383891	0.154	5.099	7.918	9.420
0.563	0.668289	5.294708	7.805420	9.455428	0.229	5.179	7.933	9.482
0.583	0.818253	5.263763	7.829224	9.469608	0.400	5.223	7.889	9.477
0.606	0.823013	5.278046	8.017273	9.633887	0.616	5.259	7.866	9.486
0.624	0.853958	5.416107	7.883972	9.603149	0.791	5.313	7.884	9.541
0.644	0.694473	5.475616	7.917297	9.651335	0.797	5.358	7.912	9.589
0.664	0.632584	5.599396	7.707825	9.547982	0.751	5.442	7.882	9.609
0.684	0.682571	5.737457	7.638794	9.577865	0.716	5.557	7.787	9.595
0.706	0.665909	5.806488	7.591187	9.580441	0.669	5.655	7.714	9.589
0.727	0.687332	5.999298	7.667358	9.759733	0.667	5.786	7.651	9.617
0.745	0.620682	5.982635	8.048218	10.047437	0.664	5.881	7.736	9.741
0.765	0.725418	6.308746	8.224365	10.390702	0.675	6.024	7.883	9.945
0.785	0.615921	6.275421	8.138672	10.295545	0.662	6.142	8.020	10.123
0.806	0.537369	6.703888	9.357422	11.523551	0.625	6.318	8.442	10.564
0.826	0.687332	6.151642	11.261719	12.850737	0.642	6.360	9.246	11.265
0.846	0.884903	5.794586	11.675903	13.064724	0.681	6.231	10.108	11.934
0.866	0.682571	5.930267	11.192688	12.685040	0.698	6.145	10.872	12.531
0.887	-0.057724	5.270905	11.397400	12.557328	0.549	5.787	11.382	12.789
0.907	-0.343369	4.456818	10.697571	11.593927	0.292	5.363	11.241	12.475
0.928	-0.717087	3.954559	8.571899	9.467324	-0.109	4.903	10.465	11.576
0.946	-0.805161	3.947418	7.655457	8.650804	-0.481	4.407	9.581	10.567
0.967	-0.679001	4.492523	7.110352	8.438063	-0.636	4.213	8.509	9.538
0.986	-0.698044	4.963837	7.660217	9.154555	-0.725	4.340	7.749	8.928
1.007	-0.974167	5.411346	8.026794	9.729394	-0.789	4.704	7.613	8.993
1.030	-1.176498	5.430389	8.286255	9.976738	-0.882	5.075	7.771	9.325
1.051	-1.374069	4.975739	8.983704	10.361128	-1.056	5.195	8.239	9.805
1.068	-1.269333	4.059296	8.978943	9.935316	-1.199	4.969	8.569	10.001
1.088	-0.890854	3.647491	8.050598	8.883127	-1.178	4.528	8.575	9.789
1.110	-0.479050	3.497528	7.255554	8.068783	-1.003	4.045	8.317	9.312
1.136	-0.088669	3.811737	6.822327	7.815455	-0.682	3.754	7.777	8.676
1.153	0.170792	4.125946	6.489075	7.691599	-0.322	3.771	7.154	8.115
1.170	0.237442	4.344940	6.479553	7.805094	-0.040	3.945	6.762	7.845
1.191	0.261246	4.444916	6.512878	7.889430	0.145	4.182	6.576	7.800
1.211	0.208878	4.423492	6.320068	7.717135	0.220	4.335	6.450	7.776
1.228	0.027969	4.478241	6.570007	7.951127	0.184	4.423	6.471	7.841
1.248	-0.260056	4.573456	7.215088	8.546439	0.060	4.480	6.655	8.026
1.270	-0.593307	4.856720	7.588806	9.029381	-0.154	4.583	6.923	8.311
1.291	-0.790878	5.235199	7.826843	9.449459	-0.404	4.786	7.300	8.744
1.314	-1.138412	5.537506	8.350525	10.084207	-0.696	5.051	7.745	9.277
1.341	-1.233627	5.713654	9.236023	10.930315	-0.939	5.336	8.251	9.873
1.362	-1.238388	5.620819	9.357422	10.985834	-1.100	5.527	8.693	10.362
1.369	-0.878952	5.801727	8.905151	10.664629	-1.122	5.668	8.962	10.666
1.392	-0.733749	5.737457	9.176514	10.847359	-1.021	5.718	9.169	10.857
1.413	-0.671860	5.696991	10.031067	11.555493	-0.881	5.714	9.368	11.013
1.435	-0.817062	6.077850	11.309326	12.865019	-0.775	5.829	9.856	11.483
1.456	-0.583786	5.920746	12.428101	13.778742	-0.702	5.858	10.736	12.262
1.480	-0.205307	4.801971	12.554260	13.442862	-0.570	5.624	11.581	12.911
1.491	-0.079147	3.533234	10.640442	11.212003	-0.421	5.083	11.733	12.825
1.512	0.185074	3.149994	8.105347	8.697894	-0.171	4.351	10.932	11.783
1.543	0.427872	3.528473	7.122253	7.959880	0.082	3.753	9.606	10.328
1.565	0.496902	4.209259	7.281738	8.425467	0.258	3.605	8.287	9.074
1.571	0.451675	4.597260	8.012512	9.248738	0.390	3.871	7.630	8.583
1.618	0.342178	4.621063	8.386230	9.581241	0.430	4.239	7.701	8.804
1.621	0.204117	4.109283	9.171753	10.052310	0.374	4.384	8.213	9.327
1.651	-0.002975	3.316620	9.371704	9.941268	0.249	4.161	8.736	9.706
1.653	-0.129135	2.911957	8.667114	9.144126	0.104	3.740	8.899	9.680
1.687	-0.312424	2.942902	7.788757	8.332048	-0.060	3.320	8.750	9.367
1.691	-0.469528	3.454681	7.369812	8.152877	-0.229	3.157	8.299	8.893
1.722	-0.291000	3.823639	7.403137	8.337346	-0.301	3.283	7.807	8.492
1.761	-0.229111	4.080719	7.622131	8.648794	-0.326	3.575	7.546	8.368
1.764	-0.076767	4.156891	7.500732	8.575933	-0.267	3.879	7.474	8.429
1.796	0.075577	4.264008	7.174622	8.346416	-0.130	4.081	7.425	8.477
1.799	0.232681	4.211639	7.167480	8.316539	0.001	4.178	7.366	8.472
