2016-03-03 21:02:35	Start
2016-03-03 21:02:52	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.212448	5.592255	7.919678	9.697409	-0.212	5.592	7.920	9.697
0.022	-0.241013	5.606537	8.150574	9.895615	-0.220	5.596	7.977	9.747
0.041	-0.193405	5.730316	8.191040	9.998353	-0.215	5.630	8.045	9.822
0.060	0.094620	5.435150	7.931580	9.615600	-0.138	5.591	8.048	9.802
0.084	0.192215	5.661285	8.319580	10.064915	-0.037	5.608	8.148	9.894
0.101	-0.110092	5.723175	7.888733	9.746741	-0.004	5.637	8.083	9.856
0.122	-0.928940	5.489899	9.028931	10.607710	-0.188	5.577	8.292	10.009
0.141	-0.138657	5.785065	8.002991	9.875933	-0.246	5.665	8.310	10.074
0.161	0.244583	5.413727	8.417175	10.010849	-0.233	5.603	8.334	10.060
0.181	-0.050583	5.182831	8.831360	10.239981	-0.218	5.468	8.570	10.184
0.201	0.327896	5.023346	8.229126	9.646763	0.096	5.351	8.370	9.943
0.222	0.642105	4.590118	8.072021	9.308008	0.291	5.053	8.387	9.801
0.241	0.470718	4.187836	7.841125	8.901842	0.348	4.746	8.243	9.524
0.262	0.613541	4.447296	7.712585	8.924060	0.514	4.562	7.964	9.195
0.282	0.504044	4.682953	7.576904	8.921524	0.558	4.477	7.801	9.014
0.302	0.185074	5.080475	7.600708	9.144192	0.443	4.600	7.683	8.973
0.323	-0.093430	5.316132	8.433838	9.969935	0.302	4.882	7.831	9.240
0.342	-0.410019	5.144745	8.790894	10.193935	0.046	5.056	8.101	9.557
0.362	-0.386215	5.156647	7.676880	9.256060	-0.176	5.174	8.126	9.641
0.384	-0.241013	5.185211	7.403137	9.041623	-0.283	5.201	8.076	9.615
0.402	-0.460007	5.397064	7.062744	8.900689	-0.374	5.221	7.733	9.348
0.423	-0.721848	5.247101	7.860168	9.478153	-0.452	5.247	7.501	9.169
0.443	-0.838486	5.254242	8.048218	9.648001	-0.565	5.271	7.594	9.267
0.464	-1.159836	5.382782	7.750671	9.507496	-0.795	5.320	7.680	9.384
0.483	-1.519272	5.213776	7.795898	9.500930	-1.060	5.274	7.864	9.534
0.503	-1.550217	5.389923	8.048218	9.809600	-1.267	5.310	7.911	9.617
0.524	-1.524033	5.716034	7.586426	9.620269	-1.438	5.426	7.795	9.610
0.544	-1.428818	5.330414	7.636414	9.421764	-1.506	5.413	7.767	9.588
0.564	-0.669479	6.356354	6.941345	9.435767	-1.293	5.698	7.553	9.572
0.584	-0.321945	5.527985	7.284119	9.149899	-0.986	5.733	7.362	9.407
0.604	-0.029160	5.423248	7.836365	9.530010	-0.612	5.660	7.425	9.384
0.625	0.066055	5.654144	7.679260	9.536496	-0.239	5.740	7.435	9.413
0.645	-0.271957	5.332794	7.910156	9.543753	-0.139	5.485	7.677	9.440
0.666	-0.583786	5.430389	7.826843	9.544078	-0.205	5.460	7.813	9.539
0.685	-0.807541	5.516083	7.960144	9.718188	-0.399	5.483	7.844	9.586
0.704	-0.869431	5.613678	8.117249	9.907523	-0.633	5.473	7.954	9.678
0.725	-0.840866	5.865997	8.162476	10.086773	-0.775	5.607	8.017	9.814
0.746	-0.798019	5.930267	8.321960	10.249875	-0.829	5.732	8.140	9.991
0.767	-0.733749	6.027863	8.588562	10.518408	-0.811	5.859	8.298	10.191
0.786	-0.681381	6.149261	8.712341	10.685625	-0.764	5.993	8.446	10.385
0.811	-0.624252	6.123077	9.136047	11.015858	-0.709	6.058	8.690	10.617
0.827	-0.526657	6.282562	9.533569	11.429650	-0.642	6.146	8.993	10.912
0.847	-0.393356	6.094513	9.424072	11.229914	-0.556	6.162	9.202	11.090
0.867	-0.433823	6.106415	10.100098	11.810524	-0.495	6.152	9.548	11.371
0.888	-0.500473	6.149261	10.369080	12.065724	-0.464	6.158	9.857	11.634
0.907	-0.574265	5.558929	10.871338	12.223644	-0.475	5.977	10.191	11.832
0.930	-0.381454	5.228058	10.647583	11.867987	-0.473	5.761	10.497	11.992
0.948	-0.138657	4.637726	10.659485	11.625504	-0.399	5.393	10.637	11.946
0.972	0.099380	4.256866	10.209595	11.061944	-0.249	4.920	10.597	11.695
0.987	0.413589	3.849823	8.836121	9.647239	-0.002	4.493	10.088	11.051
1.013	0.644485	3.692719	7.617371	8.489751	0.255	4.109	9.331	10.206
1.030	0.768265	3.764130	6.924683	7.918973	0.481	3.891	8.397	9.279
1.049	0.889664	4.033112	6.886597	8.030112	0.679	3.835	7.566	8.522
1.071	0.827774	4.256866	7.350769	8.534631	0.783	3.937	7.195	8.243
1.090	0.863480	4.340179	7.741150	8.916735	0.837	4.099	7.226	8.350
1.109	0.625443	4.183075	8.262451	9.282101	0.802	4.203	7.560	8.691
1.131	0.430252	3.718903	8.543335	9.327589	0.687	4.125	7.974	9.015
1.149	0.346939	3.566559	8.136292	8.890441	0.567	3.952	8.171	9.104
1.170	0.346939	3.507050	7.422180	8.216357	0.437	3.744	8.091	8.929
1.190	0.311234	3.657013	7.169861	8.054658	0.359	3.612	7.818	8.622
1.215	0.280289	3.830780	6.927063	7.920710	0.321	3.640	7.414	8.271
1.243	0.242203	4.064056	6.786621	7.914129	0.295	3.765	7.076	8.026
1.248	0.085098	4.271149	6.589050	7.852741	0.230	3.956	6.868	7.936
1.269	0.113663	4.466339	6.603333	7.972773	0.180	4.158	6.727	7.915
1.289	0.189835	4.668671	7.212708	8.593932	0.158	4.368	6.798	8.083
1.309	0.351700	4.754364	7.957764	9.276512	0.185	4.540	7.091	8.424
1.329	0.546890	4.668671	8.174377	9.429529	0.301	4.640	7.487	8.818
1.349	0.723038	4.859100	8.205322	9.563522	0.453	4.738	7.888	9.216
1.371	0.915848	5.278046	8.357666	9.927090	0.634	4.890	8.174	9.549
1.390	0.701614	5.677948	9.200317	10.834076	0.722	5.121	8.484	9.939
1.414	0.394547	5.956451	10.347656	11.946086	0.684	5.443	9.028	10.568
1.430	0.470718	6.075470	10.999878	12.574984	0.621	5.747	9.726	11.321
1.450	0.618301	6.206390	11.466431	13.052993	0.546	5.979	10.504	12.102
