2016-03-03 21:01:40	Start
2016-03-03 21:01:57	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.655197	5.123322	7.462646	9.075726	-0.655	5.123	7.463	9.076
0.020	-0.162460	5.178070	7.426941	9.055289	-0.532	5.137	7.454	9.071
0.040	-0.257675	5.368500	8.083923	9.707574	-0.433	5.198	7.609	9.229
0.060	-0.355270	5.497040	8.326721	9.983885	-0.358	5.292	7.825	9.456
0.080	-0.210068	5.392303	7.981567	9.634650	-0.246	5.359	7.955	9.595
0.100	-1.000351	5.513702	7.883972	9.672571	-0.456	5.443	8.069	9.750
0.121	-0.836105	5.518463	7.745911	9.547337	-0.600	5.480	7.985	9.710
0.141	-0.967026	5.473236	8.024414	9.761284	-0.753	5.474	7.909	9.654
0.162	-0.569504	5.556549	8.138672	9.871046	-0.843	5.515	7.948	9.713
0.181	-1.183640	5.658905	8.545715	10.317629	-0.889	5.552	8.114	9.874
0.201	-0.493332	5.635101	7.545959	9.430761	-0.803	5.581	8.064	9.845
0.221	-0.562363	5.449432	8.024414	9.716161	-0.702	5.575	8.064	9.834
0.242	-0.200546	5.380402	7.469788	9.207968	-0.610	5.531	7.896	9.668
0.263	-0.919418	5.761261	7.538818	9.532641	-0.544	5.557	7.645	9.472
0.282	-0.043442	5.749359	6.798523	8.903759	-0.431	5.585	7.458	9.340
0.302	0.089859	5.723175	6.834229	8.914566	-0.268	5.654	7.160	9.140
0.322	0.027969	5.423248	7.041321	8.887778	-0.211	5.664	7.053	9.060
0.342	-0.083908	5.561310	6.815186	8.796702	-0.002	5.614	6.872	8.876
0.365	-0.152939	4.968597	7.143677	8.703015	-0.030	5.419	6.959	8.826
0.383	-0.255295	4.935272	7.455505	8.944644	-0.116	5.222	7.114	8.833
0.403	-0.062485	5.199493	7.722107	9.309649	-0.139	5.166	7.284	8.939
0.423	0.013687	5.428009	7.914917	9.597363	-0.114	5.133	7.559	9.139
0.445	0.120804	5.830292	7.836365	9.768086	-0.046	5.348	7.732	9.405
0.465	-0.093430	5.887421	8.371948	10.235232	-0.005	5.586	7.961	9.728
0.486	-0.340988	6.106415	8.907532	10.805031	-0.075	5.813	8.258	10.101
0.505	-0.488571	6.044525	9.126526	10.957575	-0.201	5.967	8.561	10.441
0.526	-0.538559	6.230194	9.105103	11.045735	-0.365	6.067	8.878	10.761
0.545	-0.507614	6.225433	9.843018	11.657559	-0.469	6.152	9.246	11.116
0.569	-0.426682	6.370636	10.626160	12.396868	-0.490	6.218	9.675	11.514
0.586	-0.617111	6.068329	12.761353	14.144170	-0.522	6.224	10.584	12.311
0.610	-0.602829	5.551788	12.889893	14.047601	-0.539	6.054	11.530	13.062
0.626	-0.581406	4.782928	11.875854	12.816019	-0.557	5.693	12.038	13.351
0.645	-0.233871	4.361603	10.878479	11.722610	-0.509	5.191	12.101	13.183
0.665	0.118423	4.023590	10.390503	11.142973	-0.325	4.680	11.509	12.432
0.685	0.582596	3.745087	9.128906	9.884433	-0.029	4.228	10.568	11.392
0.705	0.806351	3.483246	8.081543	8.837112	0.318	3.903	9.620	10.397
0.725	0.934891	3.661774	7.438843	8.343799	0.611	3.728	8.760	9.552
0.745	0.944412	3.909332	6.941345	8.022286	0.817	3.700	7.898	8.772
0.766	0.980118	4.114044	6.917542	8.107920	0.916	3.792	7.345	8.328
0.785	0.770645	4.049774	7.424561	8.492271	0.908	3.934	7.181	8.242
0.806	0.651627	3.845062	7.907776	8.817145	0.837	3.980	7.298	8.360
0.827	0.589737	3.521332	7.536438	8.339392	0.748	3.883	7.447	8.439
0.846	0.654007	3.459442	7.291260	8.096785	0.667	3.719	7.540	8.436
0.866	0.511185	3.599884	7.248413	8.109252	0.602	3.606	7.496	8.341
0.886	0.325516	3.818878	7.869690	8.753389	0.520	3.600	7.486	8.325
0.906	0.237442	4.002167	7.557861	8.555407	0.432	3.720	7.492	8.379
0.927	0.004166	4.047394	7.462646	8.489553	0.270	3.867	7.535	8.477
0.947	0.223160	4.183075	7.036560	8.189084	0.198	4.013	7.482	8.497
0.968	0.149368	4.209259	7.376953	8.494681	0.154	4.110	7.359	8.432
0.987	0.092239	4.559174	7.348389	8.648317	0.117	4.250	7.306	8.455
1.007	0.068436	4.442535	7.867310	9.035229	0.133	4.349	7.407	8.592
1.027	0.130325	4.518707	8.060120	9.241279	0.110	4.432	7.663	8.855
1.047	0.382645	4.740082	8.102966	9.395364	0.168	4.565	7.845	9.080
1.067	0.439774	4.961456	8.490967	9.844083	0.255	4.666	8.130	9.379
1.087	0.296951	5.159027	9.654968	10.950898	0.312	4.845	8.577	9.858
1.109	-0.169601	5.068573	11.278381	12.366126	0.237	4.982	9.382	10.639
1.128	-0.157700	4.744843	11.192688	12.157906	0.102	4.983	10.154	11.330
1.148	0.251724	5.113800	10.266724	11.472573	0.055	5.022	10.598	11.737
1.170	-0.010117	5.428009	11.061768	12.321773	-0.021	5.089	10.950	12.080
1.188	-0.481430	5.106659	12.592346	13.596945	-0.099	5.098	11.278	12.387
1.208	-0.343369	4.461578	10.880859	11.765062	-0.146	5.028	11.200	12.289
1.228	-0.195786	3.737946	9.207458	9.939208	-0.258	4.684	10.936	11.906
1.249	-0.286240	3.602264	7.981567	8.761487	-0.327	4.227	10.166	11.016
1.268	-0.490952	4.152130	7.426941	8.522950	-0.329	3.988	8.874	9.747
1.289	-1.045578	4.525848	8.612366	9.785161	-0.505	4.005	8.307	9.252
1.309	-1.371689	4.390167	8.464783	9.633673	-0.799	4.168	8.121	9.176
1.329	-1.371689	3.752228	8.091064	9.023640	-1.070	4.205	8.149	9.241
1.349	-1.240768	3.368988	8.019653	8.786605	-1.257	4.009	8.297	9.307
1.374	-0.867050	3.164276	7.810181	8.471324	-1.213	3.669	8.096	8.979
1.389	-0.483810	3.207123	7.586426	8.250670	-0.991	3.373	7.877	8.633
1.410	-0.191025	3.449921	6.727112	7.562571	-0.696	3.298	7.536	8.268
1.430	-0.091049	3.666534	6.765198	7.695431	-0.408	3.372	7.222	7.995
1.455	-0.095810	3.652252	6.855652	7.768403	-0.215	3.494	6.984	7.819
1.470	-0.091049	3.697479	7.215088	8.107844	-0.117	3.617	6.891	7.784
1.490	-0.288620	3.759369	7.157959	8.090274	-0.142	3.694	6.998	7.915
1.511	-0.526657	3.873627	7.376953	8.348760	-0.251	3.746	7.151	8.079
1.534	-0.717087	4.028351	7.772095	8.783352	-0.406	3.840	7.381	8.333
1.551	-0.976547	4.285431	8.017273	9.143043	-0.627	3.987	7.581	8.591
1.578	-1.081284	4.723419	7.741150	9.132648	-0.825	4.228	7.727	8.852
1.591	-1.243149	4.956696	8.298157	9.745443	-1.005	4.498	7.957	9.201
1.611	-1.183640	5.235199	8.933716	10.422072	-1.121	4.800	8.248	9.611
1.632	-1.050339	5.287567	9.007507	10.497465	-1.140	5.051	8.495	9.949
1.652	-0.850388	5.256622	9.562134	10.944845	-1.082	5.184	8.950	10.402
1.672	-0.679001	5.211395	10.290527	11.554853	-0.941	5.248	9.448	10.855
1.694	-0.705185	5.282806	11.152222	12.360314	-0.821	5.260	10.003	11.339
1.712	-0.605209	5.920746	10.573792	12.133696	-0.710	5.418	10.395	11.748
1.733	-0.650436	5.611298	11.690186	12.983457	-0.660	5.507	10.927	12.258
1.753	-0.555222	4.761505	11.766357	12.705407	-0.629	5.394	11.296	12.546
1.776	-0.169601	4.071198	10.078674	10.871205	-0.495	5.091	11.027	12.173
1.802	0.158890	3.797455	8.490967	9.302818	-0.304	4.560	10.507	11.466
1.813	0.599258	4.416351	8.548096	9.640187	0.008	4.262	9.721	10.630
1.834	0.613541	5.001923	9.100342	10.402494	0.301	4.322	9.055	10.054
1.868	0.632584	5.113800	9.650208	10.939726	0.501	4.582	8.947	10.071
1.894	0.718277	4.594879	10.019165	11.045927	0.641	4.782	9.329	10.507
1.903	0.839676	3.683197	10.252441	10.926278	0.701	4.598	9.756	10.829
1.923	0.823013	3.073822	9.121765	9.660866	0.753	4.116	9.761	10.643
1.934	0.487381	3.159515	7.824463	8.452355	0.717	3.628	9.304	10.021
1.958	-0.031540	3.507050	6.746155	7.603354	0.530	3.356	8.486	9.161
