2016-03-03 21:02:06	Start
2016-03-03 21:02:24	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-1.131271	5.168549	8.724243	10.203239	-1.131	5.169	8.724	10.203
0.023	-0.878952	5.120941	8.207703	9.714061	-1.068	5.157	8.595	10.081
0.043	-0.581406	5.249481	8.238647	9.786235	-0.931	5.177	8.474	9.977
0.062	-0.600449	5.325653	8.210083	9.804519	-0.798	5.216	8.345	9.877
0.083	-1.676376	5.516083	9.026550	10.710556	-0.934	5.303	8.421	10.004
0.101	-0.371933	5.673187	8.179138	9.961008	-0.808	5.441	8.414	10.066
0.124	-0.895615	5.311371	8.848022	10.358585	-0.886	5.457	8.566	10.209
0.145	-0.500473	5.251862	8.233887	9.779029	-0.861	5.438	8.572	10.202
0.165	-0.057724	4.809113	7.650696	9.036816	-0.456	5.261	8.228	9.784
0.183	0.023209	4.137848	8.007751	9.013679	-0.358	4.878	8.185	9.547
0.206	0.146988	4.325897	8.360046	9.414105	-0.097	4.631	8.063	9.311
0.225	0.299332	4.080719	9.109863	9.986565	0.103	4.338	8.282	9.363
0.244	0.573074	4.399689	8.859924	9.908781	0.261	4.236	8.584	9.581
0.266	0.361221	4.590118	8.279114	9.473299	0.345	4.349	8.652	9.696
0.285	0.182693	4.571075	7.860168	9.094523	0.354	4.410	8.527	9.616
0.304	-0.093430	4.799591	7.931580	9.271179	0.256	4.590	8.233	9.437
0.325	-0.143417	5.049530	8.060120	9.512300	0.077	4.753	8.033	9.338
0.344	-0.148178	4.992401	8.033936	9.459923	-0.051	4.853	7.971	9.334
0.367	-0.088669	4.847198	7.974426	9.332452	-0.118	4.922	8.000	9.394
0.385	0.054153	4.873383	7.943481	9.319425	-0.082	4.941	8.003	9.406
0.405	0.116043	4.873383	8.136292	9.484860	-0.017	4.897	8.022	9.399
0.428	0.211258	4.913849	8.362427	9.701584	0.073	4.877	8.104	9.460
0.445	0.301712	4.918610	8.564758	9.881237	0.171	4.895	8.252	9.597
0.470	0.125565	4.828156	8.967041	10.185022	0.189	4.883	8.508	9.813
0.487	0.001785	4.754364	8.957520	10.141062	0.160	4.854	8.713	9.977
0.505	0.011307	4.652008	8.307678	9.521493	0.110	4.788	8.699	9.932
0.526	-0.038681	4.804352	7.593567	8.985853	0.025	4.760	8.456	9.708
0.546	-0.281479	4.859100	7.793518	9.188526	-0.077	4.767	8.163	9.459
0.571	-0.548080	5.035248	8.091064	9.545650	-0.214	4.838	7.946	9.310
0.585	-0.712326	5.194733	7.831604	9.424790	-0.395	4.973	7.827	9.286
0.607	-0.964645	5.270905	7.672119	9.358119	-0.627	5.090	7.847	9.379
0.627	-0.993210	5.487518	7.493591	9.340944	-0.805	5.247	7.772	9.417
0.647	-0.919418	5.537506	7.948242	9.730563	-0.897	5.373	7.736	9.464
0.668	-0.693283	5.373260	8.093445	9.739426	-0.893	5.417	7.802	9.542
0.691	-0.414780	5.199493	7.795898	9.379915	-0.755	5.399	7.833	9.548
0.706	-0.202927	5.085236	7.460266	9.030857	-0.558	5.299	7.824	9.470
0.732	-0.083908	5.099518	7.619751	9.169118	-0.349	5.189	7.742	9.330
0.747	-0.260056	5.047150	7.760193	9.260774	-0.240	5.108	7.659	9.210
0.772	-0.579025	5.004303	7.567383	9.090853	-0.281	5.059	7.602	9.138
0.786	-0.740891	4.932892	7.953003	9.387896	-0.416	5.021	7.725	9.227
0.812	-0.859909	5.042389	8.317200	9.764269	-0.610	5.007	7.899	9.376
0.827	-0.662338	4.999542	8.676636	10.035842	-0.711	4.995	8.129	9.570
0.850	-0.505234	5.139984	8.774231	10.181445	-0.692	5.029	8.430	9.842
0.867	-0.393356	5.337555	8.195801	9.788533	-0.605	5.130	8.491	9.943
0.890	-0.243393	5.642242	8.124390	9.894435	-0.451	5.280	8.443	9.975
0.908	-0.395737	6.018341	8.383850	10.327922	-0.384	5.535	8.370	10.048
0.930	-0.705185	6.282562	9.271729	11.221979	-0.434	5.820	8.494	10.308
0.949	-0.909897	6.201630	10.026306	11.824337	-0.564	6.036	8.952	10.817
0.975	-0.805161	5.935028	11.097473	12.610581	-0.704	6.109	9.695	11.496
0.990	-0.326706	5.325653	12.401917	13.500994	-0.687	5.936	10.699	12.289
1.010	-0.029160	4.771027	12.913696	13.766884	-0.518	5.558	11.610	12.926
1.032	-0.129135	3.954559	13.206482	13.786456	-0.323	4.997	12.405	13.416
1.059	-0.074387	3.299957	11.804443	12.257248	-0.140	4.338	12.582	13.328
1.075	0.056534	3.109528	9.505005	10.000874	-0.044	3.784	11.857	12.453
1.092	0.054153	3.352325	8.207703	8.866081	-0.023	3.429	10.681	11.228
1.111	0.261246	3.764130	7.645935	8.526268	0.074	3.381	9.291	9.913
1.131	0.534988	4.018829	7.648315	8.656439	0.227	3.561	8.252	9.012
1.150	0.737320	4.118805	7.688782	8.753603	0.397	3.814	7.798	8.701
1.177	0.701614	3.902191	7.900635	8.839649	0.559	3.951	7.721	8.694
1.194	0.354080	3.537994	8.048218	8.798670	0.582	3.894	7.821	8.762
1.212	0.289810	3.050018	8.148193	8.705152	0.521	3.652	7.946	8.774
1.234	0.351700	3.066681	7.491211	8.102250	0.424	3.389	7.897	8.611
1.261	0.292191	3.083344	7.236511	7.871434	0.322	3.185	7.731	8.369
1.282	0.108902	3.171417	7.322205	7.980252	0.261	3.093	7.550	8.165
1.306	-0.088669	3.295197	7.407898	8.108214	0.166	3.154	7.364	8.016
1.311	-0.119614	3.314240	7.426941	8.133753	0.048	3.216	7.348	8.023
1.330	-0.110092	3.373749	7.346008	8.084438	-0.052	3.289	7.376	8.077
1.350	-0.102951	3.561798	7.574524	8.370808	-0.105	3.386	7.439	8.174
1.376	-0.260056	3.676056	7.914917	8.730803	-0.148	3.481	7.566	8.330
1.405	-0.169601	4.106903	8.152954	9.130502	-0.161	3.680	7.747	8.579
1.410	-0.005356	4.371124	8.138672	9.238221	-0.134	3.929	7.945	8.868
1.431	0.282669	4.404449	8.369568	9.461963	-0.038	4.140	8.144	9.140
1.451	0.742081	4.756744	8.436218	9.713242	0.212	4.410	8.274	9.386
1.470	0.896805	4.935272	9.266968	10.537451	0.479	4.617	8.553	9.738
1.491	0.806351	5.301849	10.654724	11.928242	0.682	4.850	9.182	10.410
1.511	0.365982	5.216156	12.470947	13.522823	0.703	5.053	10.207	11.425
1.533	0.513565	5.447052	12.256714	13.422413	0.646	5.225	11.162	12.353
1.551	0.094620	4.987640	12.449524	13.411792	0.445	5.238	11.958	13.071
1.581	-0.381454	4.428253	12.366211	13.140704	0.148	5.020	12.386	13.374
1.591	-0.586166	3.937897	11.675903	12.336018	-0.090	4.700	12.187	13.078
1.612	-0.617111	3.497528	9.976318	10.589639	-0.373	4.213	11.617	12.370
1.632	-0.878952	3.407074	7.891113	8.640045	-0.616	3.818	10.477	11.177
1.654	-1.374069	3.592743	6.993713	7.981722	-0.864	3.609	9.134	9.887
1.672	-1.638290	4.223541	7.638794	8.881074	-1.127	3.680	8.125	9.023
1.695	-1.685898	4.613922	8.291016	9.636984	-1.394	3.959	7.704	8.785
1.715	-1.514511	4.397308	8.559998	9.741849	-1.553	4.207	7.871	9.060
1.736	-1.395493	3.664154	9.162231	9.965938	-1.559	4.225	8.413	9.556
1.753	-1.017014	3.207123	9.031311	9.637662	-1.403	3.971	8.761	9.746
1.779	-0.531418	2.831024	8.186279	8.678264	-1.115	3.525	8.735	9.506
1.797	-0.050583	3.050018	7.153198	7.776465	-0.749	3.188	8.383	9.015
1.817	0.173172	3.188080	6.586670	7.319704	-0.356	3.069	7.739	8.353
1.838	0.282669	3.433258	6.196289	7.089511	-0.032	3.126	7.031	7.716
1.864	0.451675	3.614166	6.141541	7.140359	0.214	3.321	6.519	7.332
1.885	0.394547	3.780792	5.879700	7.001495	0.326	3.504	6.201	7.138
1.904	0.199356	3.752228	6.243896	7.287332	0.332	3.645	6.115	7.130
1.914	-0.210068	3.949799	6.758057	7.830477	0.209	3.774	6.256	7.315
1.935	-0.671860	4.052155	7.531677	8.578899	-0.072	3.884	6.603	7.675
1.954	-0.867050	3.823639	7.912537	8.830641	-0.387	3.894	7.112	8.132
1.980	-1.047958	4.033112	8.338623	9.321847	-0.699	3.965	7.635	8.640
1.999	-1.155075	4.335419	9.426453	10.439735	-0.935	4.061	8.302	9.293
2.022	-1.116989	4.980499	9.762085	11.015958	-1.047	4.293	8.860	9.902
2.035	-0.981308	5.304230	10.023926	11.383185	-1.075	4.663	9.388	10.540
2.055	-0.676620	5.497040	10.459534	11.835418	-0.982	5.029	9.918	11.169
2.075	-0.417160	5.537506	10.585693	11.953865	-0.798	5.330	10.208	11.547
2.098	-0.540939	6.344452	10.826111	12.559831	-0.654	5.671	10.474	11.933
2.118	-0.755173	5.918365	12.592346	13.934293	-0.597	5.824	11.116	12.571
2.140	-0.736130	4.885284	13.427856	14.307872	-0.612	5.671	11.858	13.189
2.160	-0.433823	3.709381	11.409302	12.004994	-0.617	5.214	12.064	13.202
2.182	0.061295	3.190460	8.595703	9.168909	-0.466	4.426	11.506	12.354
2.205	0.349319	3.716522	7.876831	8.716595	-0.190	3.875	10.327	11.050
2.216	0.415970	4.540131	8.526672	9.669021	0.098	3.789	9.102	9.890
2.240	0.132706	4.894806	9.276489	10.489518	0.240	4.085	8.569	9.511
2.256	0.035110	4.611542	9.000366	10.113068	0.233	4.441	8.670	9.747
2.276	0.032730	3.978363	8.855164	9.707851	0.154	4.506	8.915	9.995
2.301	0.070816	3.092865	8.821838	9.348565	0.068	4.144	8.988	9.915
2.316	0.149368	2.923859	7.938721	8.461356	0.072	3.652	8.654	9.408
2.339	0.092239	3.076202	7.186523	7.817778	0.086	3.268	8.201	8.834
2.359	-0.438583	3.759369	6.853271	7.828955	-0.032	3.213	7.700	8.364
2.382	-0.559982	3.854584	6.560486	7.629638	-0.189	3.404	7.135	7.934
2.402	-0.462387	3.906952	6.512878	7.608920	-0.342	3.649	6.778	7.721
