2016-03-03 20:50:38	Start
2016-03-03 20:50:58	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	-0.307663	9.686493	0.747620	9.720172	-0.308	9.686	0.748	9.720
0.018	-0.241013	9.693634	0.869019	9.735493	-0.291	9.688	0.778	9.724
0.037	-0.243393	9.691254	0.788086	9.726290	-0.275	9.689	0.788	9.726
0.059	-0.226730	9.691254	0.645264	9.715357	-0.255	9.691	0.762	9.724
0.078	-0.060104	9.667450	0.873779	9.707043	-0.193	9.686	0.794	9.721
0.099	-0.217209	9.686493	0.654785	9.711028	-0.187	9.684	0.740	9.715
0.119	-0.262436	9.691254	0.357239	9.701386	-0.192	9.684	0.633	9.709
0.138	-0.088669	9.715057	0.764282	9.745478	-0.157	9.690	0.663	9.716
0.160	-0.010117	9.593658	0.971375	9.642715	-0.145	9.672	0.687	9.700
0.180	-0.238632	9.646027	0.614319	9.668514	-0.150	9.661	0.677	9.690
0.202	-0.355270	9.691254	0.478638	9.709568	-0.173	9.661	0.707	9.692
0.219	-0.169601	9.748383	0.630981	9.770254	-0.193	9.670	0.674	9.698
0.240	-0.079147	9.719818	0.754761	9.749399	-0.211	9.701	0.620	9.724
0.260	-0.072006	9.774567	0.790466	9.806742	-0.169	9.734	0.664	9.759
0.282	-0.157700	9.605560	0.700012	9.632325	-0.120	9.712	0.719	9.740
0.300	-0.098190	9.427032	0.445312	9.438055	-0.102	9.632	0.673	9.657
0.320	-0.074387	9.486542	0.623840	9.507323	-0.101	9.573	0.640	9.596
0.343	-0.086288	9.565094	0.511963	9.579174	-0.104	9.521	0.570	9.539
0.361	0.016068	9.512726	0.485779	9.525135	-0.061	9.498	0.517	9.512
0.381	0.130325	9.448456	0.457214	9.460409	-0.004	9.503	0.520	9.518
0.401	0.182693	9.484161	0.492920	9.498719	0.061	9.503	0.487	9.516
0.420	0.337418	9.512726	0.535767	9.533774	0.167	9.490	0.493	9.505
0.443	0.261246	9.438934	0.278687	9.446661	0.228	9.471	0.441	9.485
0.462	-0.029160	9.367523	0.088257	9.367984	0.188	9.451	0.349	9.462
0.485	0.058914	9.555573	-0.228333	9.558482	0.157	9.469	0.169	9.477
0.501	0.413589	9.767426	-0.825806	9.810995	0.176	9.532	-0.172	9.546
0.521	0.963455	9.895966	-0.649658	9.963957	0.352	9.647	-0.404	9.675
0.543	0.711136	10.022125	-0.335449	10.052922	0.537	9.810	-0.510	9.847
0.562	-0.002975	10.069733	-0.292603	10.073983	0.521	9.939	-0.526	9.975
0.583	-0.429062	9.760284	0.238220	9.772615	0.311	9.937	-0.260	9.966
0.603	-0.714706	9.184235	0.300110	9.216889	-0.109	9.759	-0.022	9.779
0.621	-1.278854	9.481781	-0.064087	9.567850	-0.606	9.624	0.045	9.658
0.646	-1.443100	9.869781	-0.754395	10.003211	-0.966	9.574	-0.070	9.640
