2016-03-03 20:51:55	Start
2016-03-03 20:52:15	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.013687	9.660309	0.335815	9.666154	0.014	9.660	0.336	9.666
0.022	0.087479	9.691254	0.433411	9.701334	0.032	9.668	0.360	9.675
0.039	0.104141	9.755524	0.471497	9.767466	0.055	9.692	0.394	9.700
0.061	0.080338	9.736481	0.442932	9.746882	0.071	9.711	0.421	9.720
0.081	0.082718	9.665070	0.464355	9.676572	0.089	9.712	0.453	9.723
0.100	-0.000595	9.643646	0.457214	9.654479	0.067	9.700	0.459	9.711
0.120	-0.036301	9.710297	0.333435	9.716088	0.032	9.689	0.424	9.699
0.140	0.013687	9.765045	0.347717	9.771244	0.015	9.696	0.401	9.705
0.161	0.196976	9.757904	0.626221	9.779961	0.043	9.719	0.441	9.730
0.185	0.089859	9.648407	0.554810	9.664763	0.066	9.720	0.466	9.733
0.213	0.023209	9.643646	0.362000	9.650466	0.081	9.704	0.473	9.717
0.222	-0.000595	9.588898	0.385803	9.596656	0.077	9.660	0.482	9.673
0.241	0.051773	9.648407	0.450073	9.659037	0.041	9.632	0.438	9.643
0.261	0.151749	9.719818	0.566711	9.737507	0.057	9.650	0.441	9.661
0.282	0.135086	9.729340	0.476257	9.741926	0.085	9.672	0.470	9.684
0.302	0.042252	9.631744	0.495300	9.644564	0.095	9.682	0.497	9.696
0.322	0.101761	9.717438	0.528625	9.732337	0.108	9.700	0.517	9.714
0.341	0.032730	9.974518	0.523865	9.988319	0.078	9.763	0.506	9.777
0.362	-0.060104	10.134003	0.523865	10.147712	0.029	9.864	0.518	9.878
0.383	0.192215	9.565094	0.035889	9.567092	0.067	9.848	0.403	9.859
0.403	0.406448	9.279449	0.471497	9.300306	0.143	9.738	0.389	9.751
0.422	0.582596	9.336578	0.471497	9.366612	0.280	9.579	0.376	9.595
0.443	0.489761	9.455597	0.638123	9.489751	0.418	9.409	0.404	9.431
0.462	0.301712	9.438934	0.538147	9.459076	0.445	9.378	0.530	9.404
0.483	0.239822	9.384186	0.192993	9.389234	0.403	9.404	0.460	9.426
0.503	0.256485	9.196136	0.052551	9.199863	0.322	9.369	0.355	9.384
0.524	0.280289	9.281830	-0.092651	9.286523	0.270	9.325	0.173	9.334
0.543	0.246964	9.798370	-0.185486	9.803237	0.256	9.415	-0.008	9.420
0.564	0.368362	10.322052	-0.299744	10.332971	0.288	9.650	-0.131	9.656
0.584	-0.091049	10.571991	-0.409241	10.580301	0.201	9.994	-0.247	10.001
0.605	-0.500473	10.579132	-0.435425	10.599911	0.006	10.318	-0.332	10.329
0.624	-0.564743	10.207794	0.064453	10.223607	-0.197	10.420	-0.270	10.434
0.644	-0.695663	9.924530	0.188232	9.950662	-0.463	10.321	-0.148	10.339
0.665	-0.167221	9.626984	0.002563	9.628436	-0.482	10.085	-0.045	10.101
0.684	-0.102951	9.538910	-0.125977	9.540297	-0.383	9.825	0.032	9.836
0.704	-0.193405	9.436554	-0.080750	9.438881	-0.290	9.632	-0.004	9.640
0.725	-0.162460	9.105682	-0.090271	9.107579	-0.157	9.427	-0.074	9.429
0.744	-0.105331	8.722443	-0.330688	8.729344	-0.141	9.201	-0.157	9.204
0.765	-0.045822	8.698639	-0.718689	8.728398	-0.127	8.991	-0.305	9.001
0.785	-0.062485	9.027130	-0.787720	9.061649	-0.094	8.888	-0.482	8.907
0.806	-0.257675	9.546051	-0.654419	9.571925	-0.118	8.999	-0.623	9.023
0.825	-0.217209	9.631744	-0.375916	9.641524	-0.146	9.226	-0.634	9.251
0.845	-0.224350	9.441315	-0.599670	9.462999	-0.190	9.412	-0.604	9.435
0.866	-0.286240	9.348480	-0.659180	9.376062	-0.246	9.492	-0.572	9.513
0.886	-0.410019	9.424652	-0.718689	9.460904	-0.284	9.462	-0.588	9.485
0.905	-0.317184	9.638885	-0.954346	9.691207	-0.309	9.463	-0.733	9.498
0.926	-0.176743	9.860260	-0.697266	9.886463	-0.298	9.568	-0.757	9.604
0.945	-0.052963	9.900726	-0.697266	9.925390	-0.239	9.706	-0.767	9.741
0.966	-0.160080	9.615082	-0.904358	9.658845	-0.177	9.754	-0.813	9.790
0.986	-0.195786	9.557953	-1.025757	9.614831	-0.146	9.734	-0.831	9.771
1.008	-0.191025	9.634125	-0.878174	9.675952	-0.150	9.677	-0.876	9.719
1.026	-0.207687	9.869781	-0.868652	9.910110	-0.189	9.669	-0.919	9.715
1.046	-0.300522	10.141144	-0.711548	10.170517	-0.224	9.801	-0.871	9.843
1.067	-0.436203	10.236359	-0.547302	10.260255	-0.284	9.970	-0.751	10.004
1.088	-0.440964	10.098297	-0.294983	10.112224	-0.346	10.086	-0.606	10.113
1.107	-0.429062	10.100677	-0.394958	10.117499	-0.402	10.144	-0.487	10.165
1.129	-0.457626	10.550568	-0.494934	10.572079	-0.441	10.246	-0.433	10.266
1.147	-0.507614	11.169464	-0.454468	11.190225	-0.459	10.480	-0.410	10.498
1.168	-0.550461	11.731232	-0.333069	11.748861	-0.486	10.888	-0.419	10.907
1.188	-0.650436	11.869293	0.043030	11.887180	-0.542	11.330	-0.310	11.350
1.211	-0.431442	11.240875	0.404846	11.256435	-0.535	11.503	-0.085	11.521
1.228	-0.005356	10.867157	0.154907	10.868262	-0.409	11.427	0.067	11.440
1.248	-0.036301	11.128998	0.362000	11.134943	-0.281	11.277	0.241	11.287
1.268	-0.005356	10.938568	0.847595	10.971359	-0.120	11.044	0.442	11.058
1.289	0.337418	9.831696	1.102295	9.899048	0.073	10.692	0.617	10.718
1.309	0.677811	8.753387	0.828552	8.818601	0.243	10.163	0.785	10.206
1.329	0.906326	8.110687	0.573853	8.181319	0.479	9.409	0.838	9.468
1.349	1.008682	8.224945	0.235840	8.289920	0.733	8.730	0.685	8.797
1.370	1.027725	8.774811	0.116821	8.835563	0.905	8.466	0.439	8.531
1.389	0.708755	9.469879	0.085876	9.496753	0.913	8.645	0.253	8.701
1.413	0.158890	10.155426	0.485779	10.168279	0.726	9.156	0.231	9.198
1.430	-0.014877	10.260162	1.045166	10.313269	0.470	9.665	0.433	9.703
1.450	0.196976	9.662689	1.399841	9.765548	0.262	9.887	0.754	9.936
1.470	0.494522	8.677216	0.531006	8.707502	0.209	9.689	0.865	9.739
1.491	0.587357	8.405853	-0.068848	8.426630	0.316	9.251	0.727	9.303
1.510	0.380264	8.493927	0.023987	8.502468	0.415	8.810	0.471	8.851
1.538	0.442154	8.667694	-0.197388	8.681209	0.476	8.561	0.072	8.579
1.560	0.270767	8.653412	-0.152161	8.658984	0.420	8.555	-0.099	8.567
1.571	0.361221	8.574860	-0.080750	8.582845	0.364	8.597	-0.102	8.606
1.595	0.575455	8.543915	-0.147400	8.564541	0.412	8.610	-0.144	8.622
1.620	0.727798	8.765289	-0.064087	8.795686	0.484	8.634	-0.111	8.651
1.643	0.699234	9.055695	0.043030	9.082752	0.591	8.735	-0.062	8.756
