2016-03-03 20:50:01	Start
2016-03-03 20:50:20	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
0.000	0.151749	9.748383	0.492920	9.762016	0.152	9.748	0.493	9.762
0.015	0.232681	9.653168	0.383423	9.663581	0.172	9.725	0.466	9.737
0.036	0.308853	9.650787	0.411987	9.664513	0.211	9.700	0.445	9.713
0.054	0.187454	9.738861	0.431030	9.750197	0.220	9.698	0.430	9.710
0.077	0.268387	9.641266	0.428650	9.654521	0.249	9.671	0.414	9.683
0.094	0.123184	9.653168	0.619080	9.673783	0.222	9.671	0.473	9.686
0.118	0.156509	9.660309	0.276306	9.665527	0.184	9.673	0.439	9.686
0.135	0.013687	9.712677	0.300110	9.717322	0.140	9.667	0.406	9.678
0.155	0.223160	9.753143	0.519104	9.769497	0.129	9.695	0.429	9.707
0.179	0.277908	9.703156	0.583374	9.724648	0.168	9.707	0.420	9.719
0.196	0.163651	9.619843	0.319153	9.626526	0.170	9.697	0.430	9.709
0.216	0.056534	9.646027	0.276306	9.650149	0.180	9.681	0.424	9.693
0.243	0.144608	9.793610	0.276306	9.798574	0.161	9.691	0.364	9.700
0.256	0.304092	9.574615	0.411987	9.588299	0.167	9.659	0.321	9.666
0.278	0.263626	9.581757	0.452454	9.596055	0.192	9.649	0.354	9.658
0.299	-0.167221	9.324677	0.481018	9.338572	0.136	9.569	0.405	9.580
0.331	0.006546	9.569855	0.633362	9.590793	0.102	9.513	0.495	9.528
0.335	0.185074	9.481781	0.571472	9.500790	0.072	9.490	0.535	9.507
0.356	0.344559	9.596039	0.309631	9.607214	0.092	9.493	0.499	9.509
0.377	0.135086	10.160187	0.411987	10.169433	0.168	9.702	0.482	9.717
0.398	0.237442	10.062592	0.597656	10.083121	0.226	9.825	0.473	9.840
0.416	0.368362	9.788849	0.378662	9.803093	0.271	9.902	0.424	9.916
0.436	0.649246	9.338959	0.145386	9.362628	0.348	9.838	0.383	9.855
0.457	0.694473	9.388947	-0.026001	9.414631	0.487	9.645	0.274	9.666
0.478	0.289810	9.450836	0.102539	9.455835	0.500	9.492	0.150	9.509
0.499	-0.464767	9.767426	-0.840088	9.814498	0.292	9.487	-0.155	9.512
0.518	-0.993210	9.750763	-0.625854	9.821178	-0.118	9.589	-0.347	9.627
0.537	-0.340988	9.272308	-0.423523	9.288237	-0.377	9.560	-0.447	9.595
0.558	0.125565	9.505585	-0.394958	9.514615	-0.418	9.574	-0.571	9.610
0.579	0.154129	9.650787	-0.847229	9.689130	-0.264	9.545	-0.573	9.578
0.601	-0.502853	9.707916	-1.247131	9.800604	-0.141	9.534	-0.728	9.573
0.618	-0.836105	9.810272	-1.237610	9.923316	-0.265	9.669	-0.932	9.732
0.638	-0.593307	9.510345	-0.606812	9.548136	-0.445	9.670	-0.985	9.740
0.658	-0.417160	9.146149	-0.687744	9.181451	-0.587	9.544	-0.945	9.613
0.681	-0.686142	9.560333	-1.375671	9.683142	-0.633	9.507	-0.977	9.584
0.700	-0.957504	10.181610	-1.470886	10.331772	-0.664	9.600	-1.035	9.686
0.723	-0.398117	10.222076	-1.506592	10.340172	-0.615	9.778	-1.260	9.884
0.739	0.287430	9.984039	-1.230469	10.063683	-0.439	9.987	-1.396	10.105
0.759	0.561172	9.674591	-1.070984	9.749852	-0.127	10.016	-1.320	10.121
0.780	0.851578	9.150909	-1.387573	9.294605	0.326	9.758	-1.299	9.862
0.804	0.235062	8.822418	-1.511353	8.954021	0.484	9.408	-1.300	9.516
0.820	-0.324326	8.941437	-1.187622	9.025792	0.331	9.147	-1.289	9.256
0.840	-0.636154	9.060455	-1.190002	9.160385	0.032	8.994	-1.319	9.109
0.861	-0.626633	9.291351	-1.220947	9.392156	-0.338	9.029	-1.277	9.133
1.342	1.437149	7.608429	0.392944	7.752935	-0.037	8.725	-0.801	8.833
1.364	1.629959	8.765289	0.245361	8.918928	0.451	8.681	-0.443	8.806
1.383	1.075333	9.743622	-0.033142	9.802837	0.879	8.852	-0.154	8.967
1.403	0.346939	10.826691	0.014465	10.832258	1.122	9.236	0.155	9.327
1.423	0.358841	10.674347	0.504822	10.692301	0.853	10.002	0.183	10.062
1.443	0.627823	9.274689	0.104919	9.296506	0.602	10.130	0.148	10.156
1.464	0.675430	8.572479	-0.223572	8.601953	0.502	9.837	0.100	9.856
1.484	0.656387	8.455841	-0.364014	8.489087	0.580	9.244	0.006	9.270
1.505	0.687332	8.503448	-0.425903	8.541807	0.662	8.702	-0.227	8.732
1.525	0.761124	8.493927	-0.280701	8.532579	0.695	8.506	-0.324	8.541
1.545	0.611160	8.346344	-0.361633	8.376500	0.679	8.450	-0.358	8.485
1.568	0.523087	8.272552	-0.609192	8.311430	0.646	8.404	-0.419	8.441
1.586	0.373123	8.467743	-0.692505	8.504202	0.567	8.395	-0.486	8.431
1.606	0.615921	8.603424	-0.768677	8.659626	0.531	8.423	-0.608	8.463
1.630	0.544510	8.862885	-0.599670	8.899821	0.514	8.552	-0.668	8.594
1.652	0.646866	8.927155	-0.868652	8.992613	0.545	8.715	-0.732	8.764
1.666	0.723038	8.865265	-0.832947	8.933616	0.633	8.815	-0.767	8.871
1.687	0.987259	9.419891	-0.573486	9.488831	0.725	9.019	-0.719	9.079
1.714	0.942032	10.274445	-0.563965	10.332942	0.825	9.372	-0.710	9.437
1.733	0.723038	10.864777	-0.694885	10.910959	0.844	9.856	-0.666	9.917
1.752	0.768265	11.497955	-0.459229	11.532740	0.855	10.514	-0.573	10.566
1.774	0.611160	12.673859	-1.520874	12.779408	0.761	11.328	-0.810	11.389
1.788	0.304092	13.785492	-1.889832	13.917748	0.602	12.206	-1.141	12.285
1.807	0.644485	14.444855	-0.537781	14.469222	0.582	13.101	-1.102	13.175
1.830	0.832535	13.397491	0.319153	13.427127	0.598	13.575	-0.907	13.648
1.855	0.423111	11.655060	1.197510	11.724055	0.551	13.321	-0.228	13.385
1.868	0.106522	9.626984	1.371277	9.724740	0.502	12.281	0.588	12.336
1.888	-0.236252	7.803619	1.495056	7.949056	0.281	10.621	1.096	10.706
1.915	-0.733749	7.151398	0.928528	7.248658	-0.110	9.059	1.248	9.162
1.938	-0.864670	7.948822	0.128723	7.996749	-0.432	8.133	0.981	8.230
1.948	-0.526657	9.055695	0.009705	9.071001	-0.590	7.990	0.641	8.066
1.971	-0.200546	9.836456	0.173950	9.840038	-0.581	8.498	0.310	8.539
1.991	0.339798	10.045929	0.454834	10.061959	-0.313	9.222	0.192	9.242
2.016	0.670670	9.377045	0.019226	9.401018	0.071	9.579	0.164	9.594
2.036	0.361221	8.508209	-0.287842	8.520737	0.293	9.442	0.090	9.456
2.049	0.156509	7.717926	-0.563965	7.740086	0.382	8.912	-0.094	8.931
2.068	0.056534	7.529877	-0.606812	7.554499	0.311	8.283	-0.360	8.304
2.088	0.177933	7.696503	-0.468750	7.712816	0.188	7.863	-0.482	7.882
2.114	0.118423	7.932159	-0.318787	7.939446	0.127	7.719	-0.490	7.737
2.139	0.018448	8.063080	-0.544922	8.081494	0.093	7.805	-0.485	7.822
2.148	-0.207687	7.836945	-0.663940	7.867760	0.027	7.882	-0.499	7.900
2.171	-0.405258	7.744110	-0.878174	7.804272	-0.119	7.894	-0.601	7.923
2.196	-0.631393	7.891693	-1.092407	7.991923	-0.306	7.884	-0.795	7.936
2.222	-0.890854	8.201141	-1.099548	8.322340	-0.534	7.918	-0.934	7.997
2.230	-0.812302	8.543915	-1.080505	8.650191	-0.685	8.095	-1.038	8.192
2.253	-0.274338	9.248505	-0.502075	9.266185	-0.652	8.471	-0.944	8.558
2.281	-0.107712	9.872162	-0.330688	9.878286	-0.521	8.966	-0.753	9.029
2.309	-0.000595	10.188751	-0.790100	10.219340	-0.299	9.463	-0.676	9.504
2.313	-0.007736	10.621979	-0.656799	10.642269	-0.098	9.983	-0.570	10.002
2.337	-0.093430	11.100433	-0.444946	11.109740	-0.052	10.446	-0.556	10.462
2.367	-0.912277	11.552704	-1.320923	11.663707	-0.254	10.866	-0.803	10.909
2.375	-1.519272	12.031158	-2.094543	12.306262	-0.633	11.327	-1.129	11.430
2.396	0.432632	12.531036	-0.690125	12.557480	-0.523	11.804	-1.138	11.909
2.423	1.494278	13.861664	-0.199768	13.943403	-0.126	12.494	-1.076	12.618
2.430	1.303848	13.773590	-0.073608	13.835361	0.428	13.049	-0.765	13.161
2.450	0.694473	12.488190	0.845215	12.536011	0.981	13.164	-0.030	13.218
2.473	1.270523	10.707672	0.999939	10.829051	1.191	12.708	0.393	12.786
2.491	0.649246	8.363007	1.183228	8.471212	0.980	11.333	0.739	11.418
2.515	0.844437	7.791718	1.147522	7.920905	0.865	9.838	1.044	9.939
2.536	0.532608	9.200897	0.221558	9.218962	0.824	9.016	0.888	9.110
2.557	0.239822	10.388702	0.059692	10.391642	0.567	8.936	0.653	9.001
2.572	-0.124374	11.317047	0.492920	11.328460	0.373	9.675	0.480	9.715
2.592	-0.102951	11.302765	0.400085	11.310312	0.136	10.552	0.294	10.562
2.612	0.270767	9.774567	0.109680	9.778932	0.071	10.696	0.266	10.702
2.634	0.699234	8.351105	-0.040283	8.380424	0.186	10.186	0.241	10.200
2.656	0.880142	7.517975	-0.361633	7.577953	0.437	9.237	0.027	9.262
2.673	0.689713	7.434662	-0.321167	7.473490	0.635	8.270	-0.153	8.303
2.693	0.634964	7.444183	-0.216431	7.474349	0.726	7.687	-0.235	7.727
2.718	0.458817	7.594147	0.102539	7.608685	0.666	7.498	-0.199	7.534
2.740	0.392166	7.451324	-0.221191	7.464915	0.544	7.481	-0.164	7.505
2.752	0.282669	7.546539	-0.383057	7.561540	0.442	7.509	-0.180	7.527
2.774	0.363602	7.591766	-0.861511	7.649139	0.374	7.546	-0.341	7.571
2.801	0.463577	8.284454	-1.020996	8.359996	0.376	7.719	-0.622	7.759
2.826	0.354080	8.903351	-0.909119	8.956647	0.366	8.082	-0.794	8.132
2.833	0.318375	9.626984	-0.835327	9.668400	0.375	8.602	-0.907	8.659
2.854	0.589737	9.705536	-0.306885	9.728278	0.431	9.130	-0.768	9.178
2.878	0.856339	9.562714	-0.164062	9.602381	0.530	9.450	-0.554	9.489
